collision,total_bits
39416,20904
39417,20906
39418,20901
39419,20901
39420,20914
39421,20914
39422,20914
39423,20898
39424,20914
39425,20906
39426,20914
39427,20914
39428,20914
39429,20914
39430,20914
39431,20908
39432,20924
39433,20922
39434,20902
39435,20908
39436,20922
39437,20924
39438,20922
39439,20904
39440,20908
39441,20898
39442,20923
39443,20924
39444,20898
39445,20926
39446,20940
39447,20924
39448,20908
39449,20908
39450,20940
39451,20924
39452,20908
39453,20926
39454,20923
39455,20926
39456,20945
39457,20940
39458,20946
39459,20940
39460,20916
39461,20934
39462,20946
39463,20940
39464,20946
39465,20916
39466,20958
39467,20948
39468,20956
39469,20953
39470,20896
39471,20947
39472,20956
39473,20957
39474,20956
39475,20956
39476,20928
39477,20934
39478,20956
39479,20957
39480,20956
39481,20952
39482,20961
39483,20969
39484,20937
39485,20944
39486,20937
39487,20968
39488,20948
39489,20966
39490,20968
39491,20968
39492,20968
39493,20966
39494,20947
39495,20968
39496,20976
39497,20979
39498,20963
39499,20968
39500,20973
39501,20934
39502,20973
39503,20964
39504,20968
39505,20979
39506,20987
39507,20963
39508,20984
39509,20975
39510,20978
39511,20973
39512,20986
39513,20982
39514,20983
39515,20988
39516,20988
39517,20983
39518,20988
39519,20986
39520,20983
39521,20988
39522,20983
39523,20988
39524,20993
39525,20999
39526,20993
39527,20989
39528,20987
39529,20996
39530,20958
39531,20983
39532,20989
39533,20998
39534,20993
39535,20996
39536,20999
39537,20982
39538,20982
39539,20982
39540,20968
39541,20982
39542,20982
39543,20982
39544,20982
39545,20996
39546,20982
39547,21008
39548,20997
39549,21000
39550,21008
39551,20982
39552,20980
39553,21006
39554,20986
39555,21006
39556,20983
39557,20991
39558,20968
39559,21011
39560,21011
39561,21003
39562,21011
39563,21018
39564,21027
39565,21003
39566,21020
39567,21027
39568,20998
39569,21020
39570,21027
39571,21003
39572,21027
39573,21020
39574,21027
39575,21003
39576,21019
39577,21009
39578,20991
39579,20983
39580,21016
39581,20994
39582,21016
39583,20982
39584,21006
39585,21017
39586,21018
39587,21006
39588,21018
39589,21016
39590,20994
39591,21018
39592,21013
39593,21006
39594,21006
39595,21013
39596,21006
39597,21006
39598,21002
39599,21013
39600,21006
39601,21024
39602,21038
39603,21026
39604,21041
39605,21018
39606,21038
39607,21041
39608,21031
39609,21031
39610,21032
39611,21035
39612,21031
39613,21023
39614,21032
39615,21031
39616,21035
39617,21031
39618,21028
39619,21041
39620,21032
39621,21042
39622,21043
39623,21031
39624,21047
39625,21051
39626,21046
39627,21054
39628,21020
39629,21068
39630,21028
39631,21031
39632,21043
39633,21029
39634,21031
39635,21033
39636,21031
39637,21042
39638,21046
39639,21038
39640,21047
39641,21051
39642,21046
39643,21047
39644,21036
39645,21058
39646,21048
39647,21068
39648,21073
39649,21073
39650,21058
39651,21049
39652,21038
39653,21058
39654,21049
39655,21058
39656,21049
39657,21053
39658,21058
39659,21049
39660,21069
39661,21052
39662,21059
39663,21052
39664,21054
39665,21059
39666,21052
39667,21052
39668,21059
39669,21052
39670,21067
39671,21053
39672,21068
39673,21077
39674,21053
39675,21077
39676,21053
39677,21049
39678,21058
39679,21072
39680,21058
39681,21058
39682,21072
39683,21063
39684,21058
39685,21072
39686,21058
39687,21074
39688,21068
39689,21077
39690,21082
39691,21068
39692,21063
39693,21077
39694,21068
39695,21093
39696,21088
39697,21086
39698,21091
39699,21097
39700,21088
39701,21102
39702,21093
39703,21102
39704,21083
39705,21093
39706,21102
39707,21102
39708,21088
39709,21086
39710,21088
39711,21048
39712,21097
39713,21086
39714,21088
39715,21102
39716,21102
39717,21093
39718,21083
39719,21102
39720,21093
39721,21093
39722,21107
39723,21103
39724,21108
39725,21088
39726,21097
39727,21088
39728,21091
39729,21086
39730,21088
39731,21097
39732,21088
39733,21087
39734,21062
39735,21086
39736,21062
39737,21076
39738,21086
39739,21062
39740,21086
39741,21082
39742,21062
39743,21076
39744,21074
39745,21086
39746,21062
39747,21076
39748,21086
39749,21062
39750,21088
39751,21108
39752,21096
39753,21099
39754,21096
39755,21088
39756,21086
39757,21086
39758,21107
39759,21088
39760,21086
39761,21097
39762,21086
39763,21107
39764,21086
39765,21098
39766,21101
39767,21111
39768,21113
39769,21111
39770,21096
39771,21116
39772,21088
39773,21099
39774,21096
39775,21111
39776,21093
39777,21096
39778,21106
39779,21101
39780,21119
39781,21109
39782,21099
39783,21111
39784,21096
39785,21127
39786,21124
39787,21126
39788,21125
39789,21118
39790,21099
39791,21111
39792,21096
39793,21099
39794,21106
39795,21113
39796,21111
39797,21101
39798,21111
39799,21113
39800,21105
39801,21086
39802,21101
39803,21111
39804,21104
39805,21106
39806,21104
39807,21107
39808,21086
39809,21101
39810,21073
39811,21073
39812,21107
39813,21099
39814,21096
39815,21078
39816,21076
39817,21112
39818,21099
39819,21112
39820,21124
39821,21118
39822,21111
39823,21124
39824,21118
39825,21117
39826,21108
39827,21124
39828,21118
39829,21124
39830,21111
39831,21118
39832,21124
39833,21112
39834,21104
39835,21111
39836,21098
39837,21114
39838,21122
39839,21103
39840,21104
39841,21122
39842,21128
39843,21118
39844,21133
39845,21111
39846,21109
39847,21121
39848,21111
39849,21103
39850,21119
39851,21103
39852,21125
39853,21106
39854,21103
39855,21119
39856,21123
39857,21103
39858,21103
39859,21136
39860,21128
39861,21143
39862,21104
39863,21128
39864,21118
39865,21122
39866,21134
39867,21128
39868,21104
39869,21143
39870,21128
39871,21141
39872,21110
39873,21119
39874,21127
39875,21123
39876,21138
39877,21141
39878,21141
39879,21126
39880,21141
39881,21138
39882,21109
39883,21137
39884,21137
39885,21137
39886,21131
39887,21127
39888,21126
39889,21155
39890,21119
39891,21163
39892,21151
39893,21163
39894,21163
39895,21161
39896,21171
39897,21165
39898,21161
39899,21159
39900,21107
39901,21136
39902,21161
39903,21157
39904,21173
39905,21161
39906,21133
39907,21156
39908,21155
39909,21161
39910,21158
39911,21158
39912,21138
39913,21145
39914,21147
39915,21167
39916,21157
39917,21147
39918,21167
39919,21153
39920,21164
39921,21146
39922,21164
39923,21164
39924,21153
39925,21164
39926,21151
39927,21164
39928,21163
39929,21164
39930,21153
39931,21164
39932,21151
39933,21146
39934,21164
39935,21164
39936,21153
39937,21164
39938,21173
39939,21177
39940,21177
39941,21173
39942,21172
39943,21188
39944,21183
39945,21154
39946,21181
39947,21188
39948,21149
39949,21178
39950,21176
39951,21181
39952,21171
39953,21178
39954,21176
39955,21181
39956,21193
39957,21201
39958,21181
39959,21168
39960,21194
39961,21208
39962,21189
39963,21191
39964,21214
39965,21218
39966,21198
39967,21222
39968,21218
39969,21222
39970,21226
39971,21224
39972,21225
39973,21212
39974,21228
39975,21219
39976,21236
39977,21221
39978,21217
39979,21219
39980,21225
39981,21203
39982,21236
39983,21228
39984,21219
39985,21213
39986,21236
39987,21243
39988,21218
39989,21208
39990,21213
39991,21241
39992,21216
39993,21236
39994,21233
39995,21236
39996,21236
39997,21231
39998,21236
39999,21199
40000,21236
40001,21218
40002,21228
40003,21236
40004,21231
40005,21236
40006,21241
40007,21226
40008,21213
40009,21216
40010,21241
40011,21226
40012,21207
40013,21216
40014,21226
40015,21213
40016,21228
40017,21236
40018,21241
40019,21236
40020,21218
40021,21236
40022,21231
40023,21236
40024,21236
40025,21238
40026,21247
40027,21242
40028,21251
40029,21252
40030,21251
40031,21241
40032,21251
40033,21251
40034,21252
40035,21247
40036,21241
40037,21251
40038,21239
40039,21251
40040,21252
40041,21251
40042,21241
40043,21251
40044,21252
40045,21251
40046,21239
40047,21251
40048,21241
40049,21247
40050,21251
40051,21252
40052,21251
40053,21259
40054,21263
40055,21273
40056,21263
40057,21267
40058,21241
40059,21267
40060,21231
40061,21242
40062,21252
40063,21217
40064,21246
40065,21258
40066,21269
40067,21258
40068,21272
40069,21265
40070,21273
40071,21265
40072,21273
40073,21244
40074,21269
40075,21251
40076,21269
40077,21238
40078,21269
40079,21272
40080,21269
40081,21249
40082,21269
40083,21272
40084,21269
40085,21283
40086,21293
40087,21278
40088,21259
40089,21293
40090,21293
40091,21277
40092,21284
40093,21278
40094,21293
40095,21261
40096,21293
40097,21287
40098,21283
40099,21283
40100,21292
40101,21301
40102,21313
40103,21268
40104,21313
40105,21301
40106,21283
40107,21283
40108,21292
40109,21287
40110,21291
40111,21298
40112,21261
40113,21291
40114,21298
40115,21291
40116,21301
40117,21286
40118,21301
40119,21287
40120,21286
40121,21291
40122,21300
40123,21301
40124,21286
40125,21297
40126,21286
40127,21304
40128,21299
40129,21305
40130,21311
40131,21319
40132,21313
40133,21311
40134,21319
40135,21323
40136,21328
40137,21324
40138,21326
40139,21326
40140,21326
40141,21330
40142,21326
40143,21304
40144,21333
40145,21326
40146,21333
40147,21330
40148,21333
40149,21326
40150,21333
40151,21326
40152,21318
40153,21326
40154,21320
40155,21333
40156,21291
40157,21333
40158,21339
40159,21329
40160,21318
40161,21329
40162,21319
40163,21317
40164,21329
40165,21305
40166,21327
40167,21329
40168,21332
40169,21337
40170,21334
40171,21328
40172,21328
40173,21279
40174,21323
40175,21328
40176,21291
40177,21324
40178,21336
40179,21336
40180,21291
40181,21336
40182,21316
40183,21318
40184,21333
40185,21303
40186,21322
40187,21328
40188,21333
40189,21331
40190,21333
40191,21322
40192,21318
40193,21333
40194,21316
40195,21336
40196,21298
40197,21336
40198,21333
40199,21328
40200,21334
40201,21328
40202,21312
40203,21328
40204,21334
40205,21343
40206,21332
40207,21342
40208,21354
40209,21336
40210,21348
40211,21354
40212,21336
40213,21351
40214,21343
40215,21354
40216,21348
40217,21352
40218,21362
40219,21354
40220,21331
40221,21362
40222,21354
40223,21333
40224,21362
40225,21362
40226,21354
40227,21338
40228,21362
40229,21331
40230,21354
40231,21333
40232,21362
40233,21354
40234,21352
40235,21348
40236,21343
40237,21338
40238,21362
40239,21354
40240,21362
40241,21343
40242,21359
40243,21343
40244,21368
40245,21377
40246,21374
40247,21377
40248,21346
40249,21388
40250,21372
40251,21384
40252,21391
40253,21388
40254,21383
40255,21393
40256,21384
40257,21398
40258,21399
40259,21409
40260,21393
40261,21406
40262,21397
40263,21406
40264,21383
40265,21406
40266,21373
40267,21397
40268,21406
40269,21375
40270,21406
40271,21397
40272,21393
40273,21409
40274,21399
40275,21398
40276,21409
40277,21393
40278,21388
40279,21398
40280,21388
40281,21383
40282,21398
40283,21388
40284,21384
40285,21383
40286,21373
40287,21356
40288,21363
40289,21397
40290,21378
40291,21389
40292,21397
40293,21379
40294,21397
40295,21393
40296,21386
40297,21371
40298,21379
40299,21386
40300,21379
40301,21369
40302,21393
40303,21394
40304,21367
40305,21398
40306,21401
40307,21393
40308,21422
40309,21394
40310,21408
40311,21406
40312,21413
40313,21409
40314,21388
40315,21401
40316,21401
40317,21373
40318,21388
40319,21401
40320,21389
40321,21401
40322,21373
40323,21388
40324,21401
40325,21413
40326,21388
40327,21401
40328,21373
40329,21401
40330,21388
40331,21401
40332,21408
40333,21399
40334,21413
40335,21404
40336,21413
40337,21399
40338,21413
40339,21413
40340,21413
40341,21426
40342,21424
40343,21429
40344,21425
40345,21411
40346,21402
40347,21424
40348,21428
40349,21432
40350,21433
40351,21418
40352,21412
40353,21449
40354,21443
40355,21444
40356,21449
40357,21424
40358,21446
40359,21446
40360,21439
40361,21446
40362,21441
40363,21446
40364,21446
40365,21431
40366,21446
40367,21438
40368,21417
40369,21437
40370,21403
40371,21446
40372,21437
40373,21417
40374,21403
40375,21437
40376,21417
40377,21446
40378,21437
40379,21403
40380,21424
40381,21439
40382,21453
40383,21438
40384,21453
40385,21412
40386,21422
40387,21418
40388,21413
40389,21446
40390,21446
40391,21438
40392,21446
40393,21446
40394,21428
40395,21439
40396,21446
40397,21437
40398,21452
40399,21452
40400,21452
40401,21448
40402,21452
40403,21452
40404,21452
40405,21433
40406,21452
40407,21452
40408,21431
40409,21452
40410,21456
40411,21433
40412,21377
40413,21463
40414,21453
40415,21456
40416,21463
40417,21459
40418,21471
40419,21446
40420,21471
40421,21453
40422,21447
40423,21446
40424,21471
40425,21446
40426,21459
40427,21463
40428,21458
40429,21453
40430,21446
40431,21453
40432,21463
40433,21456
40434,21446
40435,21478
40436,21482
40437,21473
40438,21483
40439,21443
40440,21453
40441,21473
40442,21483
40443,21481
40444,21448
40445,21446
40446,21459
40447,21446
40448,21463
40449,21471
40450,21446
40451,21486
40452,21481
40453,21488
40454,21487
40455,21451
40456,21481
40457,21488
40458,21486
40459,21471
40460,21446
40461,21463
40462,21459
40463,21481
40464,21453
40465,21483
40466,21473
40467,21443
40468,21483
40469,21473
40470,21463
40471,21478
40472,21468
40473,21486
40474,21478
40475,21478
40476,21478
40477,21468
40478,21478
40479,21478
40480,21486
40481,21466
40482,21478
40483,21447
40484,21472
40485,21477
40486,21468
40487,21472
40488,21477
40489,21472
40490,21472
40491,21477
40492,21438
40493,21472
40494,21446
40495,21468
40496,21472
40497,21477
40498,21472
40499,21472
40500,21477
40501,21472
40502,21477
40503,21473
40504,21477
40505,21468
40506,21447
40507,21461
40508,21466
40509,21441
40510,21461
40511,21478
40512,21467
40513,21473
40514,21469
40515,21473
40516,21459
40517,21464
40518,21467
40519,21473
40520,21469
40521,21473
40522,21459
40523,21446
40524,21458
40525,21454
40526,21462
40527,21458
40528,21472
40529,21473
40530,21454
40531,21458
40532,21472
40533,21462
40534,21458
40535,21471
40536,21466
40537,21441
40538,21461
40539,21467
40540,21473
40541,21464
40542,21473
40543,21473
40544,21471
40545,21452
40546,21459
40547,21477
40548,21471
40549,21468
40550,21488
40551,21468
40552,21468
40553,21471
40554,21452
40555,21469
40556,21471
40557,21459
40558,21455
40559,21433
40560,21452
40561,21463
40562,21456
40563,21477
40564,21443
40565,21456
40566,21456
40567,21473
40568,21473
40569,21486
40570,21463
40571,21479
40572,21489
40573,21479
40574,21483
40575,21489
40576,21491
40577,21476
40578,21487
40579,21492
40580,21494
40581,21503
40582,21513
40583,21493
40584,21503
40585,21513
40586,21499
40587,21503
40588,21513
40589,21503
40590,21513
40591,21506
40592,21503
40593,21513
40594,21499
40595,21503
40596,21513
40597,21517
40598,21499
40599,21516
40600,21517
40601,21499
40602,21516
40603,21518
40604,21499
40605,21523
40606,21517
40607,21517
40608,21513
40609,21503
40610,21513
40611,21503
40612,21499
40613,21513
40614,21503
40615,21506
40616,21513
40617,21503
40618,21499
40619,21513
40620,21503
40621,21513
40622,21503
40623,21499
40624,21512
40625,21512
40626,21501
40627,21467
40628,21512
40629,21501
40630,21512
40631,21512
40632,21489
40633,21501
40634,21512
40635,21512
40636,21499
40637,21513
40638,21503
40639,21513
40640,21503
40641,21499
40642,21513
40643,21503
40644,21508
40645,21511
40646,21508
40647,21501
40648,21511
40649,21508
40650,21511
40651,21508
40652,21518
40653,21513
40654,21516
40655,21523
40656,21531
40657,21523
40658,21529
40659,21506
40660,21533
40661,21516
40662,21528
40663,21518
40664,21528
40665,21531
40666,21528
40667,21528
40668,21531
40669,21496
40670,21518
40671,21513
40672,21506
40673,21512
40674,21488
40675,21493
40676,21499
40677,21504
40678,21511
40679,21522
40680,21503
40681,21522
40682,21504
40683,21522
40684,21516
40685,21527
40686,21531
40687,21518
40688,21516
40689,21531
40690,21539
40691,21517
40692,21531
40693,21526
40694,21548
40695,21551
40696,21547
40697,21548
40698,21551
40699,21542
40700,21556
40701,21538
40702,21549
40703,21558
40704,21549
40705,21552
40706,21554
40707,21573
40708,21562
40709,21576
40710,21549
40711,21563
40712,21553
40713,21559
40714,21538
40715,21559
40716,21559
40717,21559
40718,21573
40719,21549
40720,21559
40721,21559
40722,21574
40723,21573
40724,21583
40725,21574
40726,21573
40727,21583
40728,21574
40729,21573
40730,21574
40731,21583
40732,21582
40733,21563
40734,21527
40735,21566
40736,21563
40737,21576
40738,21527
40739,21563
40740,21563
40741,21578
40742,21587
40743,21567
40744,21548
40745,21572
40746,21573
40747,21578
40748,21551
40749,21553
40750,21553
40751,21571
40752,21553
40753,21551
40754,21571
40755,21553
40756,21553
40757,21571
40758,21551
40759,21553
40760,21571
40761,21553
40762,21551
40763,21553
40764,21571
40765,21553
40766,21553
40767,21561
40768,21568
40769,21583
40770,21572
40771,21596
40772,21581
40773,21593
40774,21597
40775,21596
40776,21583
40777,21576
40778,21588
40779,21571
40780,21548
40781,21594
40782,21584
40783,21600
40784,21593
40785,21567
40786,21596
40787,21598
40788,21596
40789,21576
40790,21561
40791,21576
40792,21573
40793,21592
40794,21581
40795,21582
40796,21581
40797,21592
40798,21581
40799,21603
40800,21603
40801,21611
40802,21602
40803,21611
40804,21602
40805,21596
40806,21589
40807,21611
40808,21593
40809,21589
40810,21611
40811,21604
40812,21611
40813,21601
40814,21599
40815,21616
40816,21632
40817,21613
40818,21609
40819,21627
40820,21624
40821,21636
40822,21632
40823,21637
40824,21641
40825,21634
40826,21618
40827,21637
40828,21641
40829,21634
40830,21641
40831,21607
40832,21632
40833,21637
40834,21628
40835,21632
40836,21633
40837,21618
40838,21649
40839,21639
40840,21649
40841,21638
40842,21618
40843,21649
40844,21639
40845,21649
40846,21652
40847,21648
40848,21664
40849,21641
40850,21663
40851,21651
40852,21663
40853,21622
40854,21653
40855,21663
40856,21638
40857,21648
40858,21664
40859,21628
40860,21648
40861,21664
40862,21661
40863,21677
40864,21663
40865,21677
40866,21657
40867,21663
40868,21677
40869,21663
40870,21653
40871,21677
40872,21663
40873,21677
40874,21663
40875,21644
40876,21662
40877,21666
40878,21662
40879,21666
40880,21657
40881,21662
40882,21666
40883,21656
40884,21662
40885,21666
40886,21644
40887,21666
40888,21637
40889,21663
40890,21677
40891,21663
40892,21677
40893,21657
40894,21663
40895,21653
40896,21653
40897,21663
40898,21677
40899,21663
40900,21677
40901,21661
40902,21648
40903,21664
40904,21636
40905,21648
40906,21664
40907,21657
40908,21664
40909,21648
40910,21667
40911,21666
40912,21662
40913,21643
40914,21674
40915,21659
40916,21661
40917,21668
40918,21674
40919,21659
40920,21661
40921,21668
40922,21674
40923,21654
40924,21663
40925,21673
40926,21693
40927,21668
40928,21693
40929,21632
40930,21693
40931,21668
40932,21688
40933,21693
40934,21693
40935,21668
40936,21693
40937,21693
40938,21668
40939,21671
40940,21698
40941,21691
40942,21698
40943,21712
40944,21712
40945,21674
40946,21706
40947,21669
40948,21712
40949,21674
40950,21692
40951,21709
40952,21707
40953,21706
40954,21709
40955,21707
40956,21706
40957,21709
40958,21707
40959,21706
40960,21693
40961,21709
40962,21699
40963,21714
40964,21677
40965,21716
40966,21722
40967,21707
40968,21709
40969,21707
40970,21686
40971,21706
40972,21709
40973,21707
40974,21706
40975,21709
40976,21707
40977,21706
40978,21709
40979,21712
40980,21703
40981,21707
40982,21697
40983,21683
40984,21684
40985,21713
40986,21691
40987,21701
40988,21713
40989,21713
40990,21701
40991,21691
40992,21713
40993,21707
40994,21707
40995,21709
40996,21706
40997,21718
40998,21718
40999,21723
41000,21706
41001,21723
41002,21718
41003,21723
41004,21706
41005,21723
41006,21718
41007,21723
41008,21706
41009,21713
41010,21726
41011,21717
41012,21728
41013,21712
41014,21734
41015,21738
41016,21734
41017,21731
41018,21741
41019,21748
41020,21742
41021,21742
41022,21719
41023,21742
41024,21749
41025,21741
41026,21754
41027,21738
41028,21757
41029,21753
41030,21733
41031,21748
41032,21759
41033,21726
41034,21754
41035,21759
41036,21747
41037,21728
41038,21749
41039,21748
41040,21742
41041,21728
41042,21749
41043,21766
41044,21769
41045,21743
41046,21759
41047,21762
41048,21769
41049,21759
41050,21743
41051,21769
41052,21759
41053,21762
41054,21744
41055,21743
41056,21759
41057,21769
41058,21768
41059,21779
41060,21774
41061,21754
41062,21774
41063,21779
41064,21774
41065,21754
41066,21773
41067,21779
41068,21774
41069,21762
41070,21744
41071,21778
41072,21746
41073,21773
41074,21778
41075,21746
41076,21769
41077,21773
41078,21777
41079,21758
41080,21768
41081,21759
41082,21778
41083,21746
41084,21767
41085,21779
41086,21781
41087,21791
41088,21803
41089,21802
41090,21804
41091,21798
41092,21802
41093,21802
41094,21806
41095,21814
41096,21807
41097,21813
41098,21797
41099,21824
41100,21822
41101,21824
41102,21831
41103,21826
41104,21817
41105,21843
41106,21818
41107,21833
41108,21843
41109,21817
41110,21843
41111,21808
41112,21846
41113,21836
41114,21859
41115,21863
41116,21828
41117,21873
41118,21873
41119,21862
41120,21858
41121,21847
41122,21849
41123,21852
41124,21846
41125,21846
41126,21849
41127,21851
41128,21846
41129,21852
41130,21861
41131,21846
41132,21836
41133,21846
41134,21846
41135,21852
41136,21846
41137,21856
41138,21868
41139,21841
41140,21866
41141,21873
41142,21878
41143,21869
41144,21869
41145,21878
41146,21838
41147,21869
41148,21878
41149,21861
41150,21857
41151,21873
41152,21878
41153,21848
41154,21866
41155,21868
41156,21844
41157,21873
41158,21868
41159,21868
41160,21863
41161,21877
41162,21881
41163,21889
41164,21876
41165,21863
41166,21849
41167,21877
41168,21848
41169,21849
41170,21877
41171,21869
41172,21883
41173,21883
41174,21888
41175,21883
41176,21873
41177,21873
41178,21878
41179,21854
41180,21893
41181,21889
41182,21884
41183,21861
41184,21892
41185,21866
41186,21873
41187,21854
41188,21886
41189,21873
41190,21886
41191,21878
41192,21854
41193,21873
41194,21886
41195,21873
41196,21854
41197,21884
41198,21892
41199,21861
41200,21889
41201,21898
41202,21873
41203,21879
41204,21889
41205,21891
41206,21898
41207,21884
41208,21861
41209,21889
41210,21883
41211,21906
41212,21897
41213,21909
41214,21897
41215,21888
41216,21887
41217,21897
41218,21909
41219,21897
41220,21909
41221,21897
41222,21908
41223,21909
41224,21897
41225,21888
41226,21897
41227,21909
41228,21887
41229,21911
41230,21913
41231,21898
41232,21911
41233,21902
41234,21914
41235,21906
41236,21891
41237,21922
41238,21912
41239,21928
41240,21931
41241,21934
41242,21921
41243,21931
41244,21886
41245,21934
41246,21924
41247,21938
41248,21924
41249,21938
41250,21938
41251,21916
41252,21936
41253,21942
41254,21942
41255,21941
41256,21924
41257,21946
41258,21946
41259,21937
41260,21946
41261,21946
41262,21953
41263,21942
41264,21956
41265,21946
41266,21962
41267,21952
41268,21961
41269,21961
41270,21956
41271,21961
41272,21961
41273,21961
41274,21952
41275,21956
41276,21907
41277,21938
41278,21948
41279,21948
41280,21938
41281,21929
41282,21948
41283,21937
41284,21907
41285,21942
41286,21952
41287,21953
41288,21961
41289,21953
41290,21923
41291,21953
41292,21952
41293,21953
41294,21943
41295,21947
41296,21949
41297,21953
41298,21952
41299,21963
41300,21948
41301,21963
41302,21952
41303,21963
41304,21952
41305,21938
41306,21963
41307,21973
41308,21973
41309,21958
41310,21973
41311,21972
41312,21963
41313,21953
41314,21923
41315,21953
41316,21967
41317,21953
41318,21983
41319,21978
41320,21973
41321,21951
41322,21978
41323,21978
41324,21973
41325,21984
41326,21978
41327,21973
41328,21983
41329,21923
41330,21953
41331,21967
41332,21979
41333,21978
41334,21978
41335,21979
41336,21978
41337,21977
41338,21983
41339,21988
41340,21988
41341,21993
41342,22003
41343,21982
41344,21989
41345,22011
41346,21982
41347,22011
41348,21991
41349,22001
41350,21969
41351,22001
41352,21981
41353,21969
41354,22013
41355,22012
41356,22001
41357,22006
41358,21999
41359,21991
41360,22009
41361,21996
41362,22022
41363,22009
41364,21998
41365,22022
41366,22011
41367,21993
41368,21987
41369,22007
41370,22018
41371,22004
41372,21998
41373,22018
41374,21998
41375,22019
41376,22021
41377,22024
41378,22016
41379,22024
41380,22041
41381,21993
41382,22028
41383,22024
41384,22028
41385,22028
41386,22041
41387,22002
41388,22028
41389,22041
41390,22002
41391,22041
41392,22002
41393,22007
41394,22024
41395,22033
41396,22019
41397,22036
41398,22033
41399,22024
41400,22033
41401,22024
41402,22033
41403,22036
41404,22021
41405,22027
41406,22024
41407,22027
41408,22028
41409,22033
41410,22036
41411,22024
41412,22019
41413,22033
41414,22003
41415,21991
41416,22032
41417,22028
41418,21991
41419,22032
41420,21991
41421,22028
41422,21991
41423,22032
41424,22044
41425,22044
41426,22033
41427,22033
41428,22049
41429,22016
41430,22009
41431,22052
41432,22043
41433,22026
41434,22036
41435,22033
41436,22043
41437,22041
41438,22036
41439,22043
41440,22033
41441,22013
41442,22031
41443,22029
41444,22044
41445,22038
41446,22051
41447,22048
41448,22059
41449,22051
41450,22059
41451,22023
41452,22053
41453,22054
41454,22062
41455,22058
41456,22062
41457,22048
41458,22072
41459,22079
41460,22071
41461,22058
41462,22088
41463,22084
41464,22087
41465,22073
41466,22083
41467,22058
41468,22092
41469,22091
41470,22083
41471,22091
41472,22048
41473,22091
41474,22088
41475,22091
41476,22083
41477,22091
41478,22081
41479,22091
41480,22088
41481,22083
41482,22091
41483,22091
41484,22069
41485,22091
41486,22083
41487,22088
41488,22091
41489,22092
41490,22078
41491,22083
41492,22058
41493,22073
41494,22074
41495,22043
41496,22083
41497,22069
41498,22043
41499,22074
41500,22058
41501,22073
41502,22078
41503,22083
41504,22092
41505,22091
41506,22091
41507,22083
41508,22088
41509,22091
41510,22091
41511,22083
41512,22101
41513,22088
41514,22102
41515,22097
41516,22088
41517,22087
41518,22081
41519,22081
41520,22066
41521,22081
41522,22081
41523,22088
41524,22072
41525,22081
41526,22081
41527,22066
41528,22068
41529,22072
41530,22081
41531,22088
41532,22091
41533,22088
41534,22091
41535,22083
41536,22091
41537,22068
41538,22083
41539,22058
41540,22063
41541,22083
41542,22081
41543,22091
41544,22073
41545,22078
41546,22091
41547,22068
41548,22073
41549,22083
41550,22073
41551,22083
41552,22073
41553,22068
41554,22101
41555,22098
41556,22071
41557,22109
41558,22082
41559,22098
41560,22082
41561,22109
41562,22071
41563,22082
41564,22109
41565,22082
41566,22071
41567,22106
41568,22109
41569,22101
41570,22107
41571,22117
41572,22099
41573,22107
41574,22071
41575,22074
41576,22109
41577,22098
41578,22074
41579,22071
41580,22109
41581,22074
41582,22114
41583,22117
41584,22093
41585,22112
41586,22116
41587,22123
41588,22112
41589,22123
41590,22124
41591,22141
41592,22110
41593,22133
41594,22143
41595,22147
41596,22138
41597,22141
41598,22123
41599,22121
41600,22128
41601,22148
41602,22113
41603,22128
41604,22128
41605,22148
41606,22141
41607,22128
41608,22148
41609,22128
41610,22143
41611,22137
41612,22118
41613,22137
41614,22112
41615,22118
41616,22122
41617,22137
41618,22118
41619,22143
41620,22147
41621,22123
41622,22146
41623,22143
41624,22143
41625,22147
41626,22123
41627,22146
41628,22154
41629,22158
41630,22153
41631,22137
41632,22158
41633,22147
41634,22153
41635,22138
41636,22152
41637,22154
41638,22156
41639,22171
41640,22149
41641,22156
41642,22171
41643,22168
41644,22178
41645,22157
41646,22169
41647,22178
41648,22164
41649,22178
41650,22168
41651,22171
41652,22148
41653,22149
41654,22128
41655,22157
41656,22158
41657,22163
41658,22141
41659,22143
41660,22163
41661,22138
41662,22158
41663,22148
41664,22146
41665,22158
41666,22158
41667,22168
41668,22146
41669,22158
41670,22146
41671,22129
41672,22147
41673,22161
41674,22133
41675,22161
41676,22129
41677,22158
41678,22146
41679,22168
41680,22146
41681,22158
41682,22178
41683,22157
41684,22173
41685,22177
41686,22184
41687,22168
41688,22187
41689,22183
41690,22173
41691,22168
41692,22191
41693,22179
41694,22189
41695,22189
41696,22186
41697,22179
41698,22194
41699,22189
41700,22189
41701,22189
41702,22189
41703,22184
41704,22174
41705,22187
41706,22183
41707,22208
41708,22201
41709,22208
41710,22209
41711,22188
41712,22214
41713,22206
41714,22188
41715,22214
41716,22224
41717,22207
41718,22228
41719,22213
41720,22218
41721,22189
41722,22199
41723,22194
41724,22199
41725,22212
41726,22221
41727,22222
41728,22219
41729,22228
41730,22222
41731,22221
41732,22222
41733,22229
41734,22232
41735,22219
41736,22231
41737,22232
41738,22229
41739,22221
41740,22233
41741,22227
41742,22232
41743,22222
41744,22213
41745,22232
41746,22216
41747,22229
