bit_index,output
8168,TRI.0
8169,TRI.5
8170,TRI.0
8171,TRI.2
8172,TRI.0
8173,TRI.2
8174,TRI.0
8175,TRI.2
8180,TRI.0
8181,TRI.3
8182,TRI.0
8183,TRI.3
8184,TRI.0
8185,TRI.5
8186,TRI.0
8187,TRI.4
8188,TRI.0
8189,TRI.5
8190,TRI.0
8191,TRI.5
8196,TRI.3
8197,TRI.3
8198,TRI.3
8199,TRI.3
8201,TRI.2
8202,TRI.2
8203,TRI.2
8204,TRI.2
8205,TRI.2
8206,TRI.2
8207,TRI.2
8212,TRI.1
8213,TRI.3
8214,TRI.1
8215,TRI.3
8216,TRI.1
8217,TRI.5
8218,TRI.1
8219,TRI.1
8220,TRI.1
8221,TRI.1
8222,TRI.1
8223,TRI.1
8228,TRI.3
8229,TRI.3
8230,TRI.3
8231,TRI.3
8232,TRI.0
8233,TRI.5
8234,TRI.0
8235,TRI.2
8236,TRI.0
8237,TRI.2
8238,TRI.0
8239,TRI.2
8244,TRI.0
8245,TRI.3
8246,TRI.0
8247,TRI.3
8248,TRI.0
8249,TRI.5
8250,TRI.0
8251,TRI.4
8252,TRI.0
8253,TRI.5
8254,TRI.0
8255,TRI.5
8260,TRI.3
8261,TRI.3
8262,TRI.3
8263,TRI.3
8265,TRI.2
8266,TRI.2
8267,TRI.2
8268,TRI.2
8269,TRI.2
8270,TRI.2
8271,TRI.2
8276,TRI.1
8277,TRI.3
8278,TRI.1
8279,TRI.3
8280,TRI.1
8281,TRI.5
8282,TRI.1
8283,TRI.1
8284,TRI.1
8285,TRI.1
8286,TRI.1
8287,TRI.1
8292,TRI.3
8293,TRI.3
8294,TRI.3
8295,TRI.3
8296,TRI.0
8297,TRI.5
8298,TRI.2
8299,TRI.2
8300,TRI.0
8301,TRI.2
8302,TRI.2
8303,TRI.2
8308,TRI.0
8309,TRI.3
8310,TRI.0
8311,TRI.3
8312,TRI.0
8313,TRI.5
8314,TRI.0
8315,TRI.4
8316,TRI.0
8317,TRI.5
8318,TRI.0
8319,TRI.1
8324,TRI.3
8325,TRI.3
8326,TRI.3
8327,TRI.3
8330,TRI.2
8331,TRI.2
8332,TRI.2
8333,TRI.2
8334,TRI.2
8335,TRI.2
8337,TRI.5
8338,TRI.4
8339,TRI.4
8340,TRI.1
8341,TRI.3
8342,TRI.1
8343,TRI.3
8344,TRI.1
8345,TRI.5
8346,TRI.1
8347,TRI.1
8348,TRI.1
8349,TRI.1
8350,TRI.1
8351,TRI.1
8353,TRI.5
8354,TRI.4
8355,TRI.4
8356,TRI.3
8357,TRI.3
8358,TRI.3
8359,TRI.3
8360,TRI.0
8361,TRI.5
8362,TRI.0
8363,TRI.2
8364,TRI.0
8365,TRI.2
8366,TRI.0
8367,TRI.2
8369,TRI.5
8370,TRI.4
8371,TRI.4
8372,TRI.0
8373,TRI.3
8374,TRI.3
8375,TRI.3
8376,TRI.0
8377,TRI.5
8378,TRI.0
8379,TRI.4
8380,TRI.0
8381,TRI.5
8382,TRI.0
8383,TRI.2
8387,TRI.4
8388,TRI.3
8389,TRI.3
8390,TRI.3
8391,TRI.3
8393,TRI.5
8394,TRI.2
8395,TRI.2
8396,TRI.2
8397,TRI.2
8398,TRI.2
8399,TRI.2
8401,TRI.5
8402,TRI.4
8403,TRI.4
8404,TRI.1
8406,TRI.1
8407,TRI.3
8409,TRI.5
8410,TRI.1
8411,TRI.4
8412,TRI.1
8413,TRI.5
8414,TRI.1
8415,TRI.1
8417,TRI.5
8419,TRI.4
8420,TRI.3
8421,TRI.3
8422,TRI.3
8423,TRI.3
8424,TRI.0
8425,TRI.5
8426,TRI.4
8427,TRI.4
8428,TRI.0
8429,TRI.2
8430,TRI.2
8431,TRI.2
8432,TRI.0
8433,TRI.5
8434,TRI.4
8435,TRI.4
8436,TRI.0
8437,TRI.3
8438,TRI.3
8439,TRI.3
8440,TRI.0
8441,TRI.5
8442,TRI.4
8443,TRI.4
8444,TRI.0
8445,TRI.5
8446,TRI.0
8447,TRI.3
8451,TRI.4
8452,TRI.3
8453,TRI.3
8454,TRI.3
8455,TRI.3
8457,TRI.5
8458,TRI.2
8459,TRI.2
8460,TRI.2
8461,TRI.2
8462,TRI.2
8463,TRI.2
8465,TRI.5
8466,TRI.4
8467,TRI.4
8468,TRI.1
8469,TRI.3
8470,TRI.1
8471,TRI.3
8473,TRI.5
8474,TRI.1
8475,TRI.4
8476,TRI.1
8477,TRI.5
8478,TRI.1
8479,TRI.1
8481,TRI.5
8483,TRI.4
8484,TRI.3
8485,TRI.3
8486,TRI.3
8487,TRI.3
8488,TRI.0
8489,TRI.5
8490,TRI.4
8491,TRI.4
8492,TRI.0
8493,TRI.2
8494,TRI.2
8495,TRI.2
8496,TRI.0
8497,TRI.5
8498,TRI.4
8499,TRI.4
8500,TRI.0
8501,TRI.3
8502,TRI.3
8503,TRI.3
8504,TRI.0
8505,TRI.5
8506,TRI.4
8507,TRI.4
8508,TRI.0
8509,TRI.5
8510,TRI.0
8511,TRI.2
8513,TRI.5
8515,TRI.4
8517,TRI.3
8519,TRI.3
8521,TRI.5
8522,TRI.2
8523,TRI.2
8524,TRI.2
8525,TRI.2
8526,TRI.2
8527,TRI.2
8529,TRI.5
8530,TRI.1
8531,TRI.4
8532,TRI.1
8534,TRI.1
8535,TRI.1
8536,TRI.1
8537,TRI.5
8538,TRI.1
8539,TRI.4
8540,TRI.1
8541,TRI.5
8542,TRI.1
8543,TRI.1
8545,TRI.5
8546,TRI.4
8547,TRI.4
8548,TRI.0
8549,TRI.3
8550,TRI.3
8551,TRI.3
8553,TRI.5
8554,TRI.0
8555,TRI.2
8556,TRI.0
8557,TRI.5
8558,TRI.0
8559,TRI.2
8560,TRI.0
8561,TRI.5
8562,TRI.4
8563,TRI.4
8564,TRI.0
8565,TRI.5
8566,TRI.0
8567,TRI.3
8568,TRI.0
8569,TRI.5
8570,TRI.0
8571,TRI.4
8572,TRI.0
8573,TRI.5
8574,TRI.0
8575,TRI.5
8577,TRI.5
8579,TRI.4
8581,TRI.3
8583,TRI.3
8585,TRI.5
8586,TRI.2
8587,TRI.2
8588,TRI.2
8589,TRI.2
8590,TRI.2
8591,TRI.2
8593,TRI.5
8594,TRI.1
8595,TRI.4
8596,TRI.1
8597,TRI.5
8598,TRI.1
8599,TRI.1
8600,TRI.1
8601,TRI.5
8602,TRI.1
8603,TRI.4
8604,TRI.1
8605,TRI.5
8606,TRI.1
8607,TRI.1
8609,TRI.5
8610,TRI.4
8611,TRI.4
8612,TRI.0
8613,TRI.3
8614,TRI.3
8615,TRI.3
8617,TRI.5
8618,TRI.0
8619,TRI.2
8620,TRI.0
8621,TRI.5
8622,TRI.0
8623,TRI.2
8624,TRI.0
8625,TRI.5
8626,TRI.4
8627,TRI.4
8628,TRI.0
8629,TRI.5
8630,TRI.0
8631,TRI.3
8632,TRI.0
8633,TRI.5
8634,TRI.0
8635,TRI.4
8636,TRI.0
8637,TRI.5
8638,TRI.0
8639,TRI.4
8641,TRI.5
8643,TRI.4
8645,TRI.3
8646,TRI.3
8647,TRI.3
8649,TRI.5
8650,TRI.2
8651,TRI.2
8653,TRI.2
8654,TRI.2
8655,TRI.2
8657,TRI.5
8658,TRI.4
8659,TRI.4
8661,TRI.5
8662,TRI.1
8663,TRI.3
8665,TRI.5
8666,TRI.1
8667,TRI.4
8669,TRI.5
8670,TRI.1
8671,TRI.1
8673,TRI.5
8674,TRI.4
8675,TRI.4
8677,TRI.3
8678,TRI.3
8679,TRI.3
8681,TRI.5
8682,TRI.2
8683,TRI.2
8685,TRI.5
8686,TRI.2
8687,TRI.2
8689,TRI.5
8690,TRI.4
8691,TRI.4
8693,TRI.5
8694,TRI.3
8695,TRI.3
8697,TRI.5
8698,TRI.4
8699,TRI.4
8701,TRI.5
8702,TRI.0
8703,TRI.4
8705,TRI.5
8707,TRI.4
8709,TRI.3
8710,TRI.3
8711,TRI.3
8713,TRI.5
8714,TRI.2
8715,TRI.2
8717,TRI.2
8718,TRI.2
8719,TRI.2
8721,TRI.5
8722,TRI.4
8723,TRI.4
8724,TRI.1
8725,TRI.3
8726,TRI.1
8727,TRI.3
8728,TRI.1
8729,TRI.5
8730,TRI.1
8731,TRI.4
8732,TRI.1
8733,TRI.5
8734,TRI.1
8735,TRI.1
8737,TRI.5
8738,TRI.4
8739,TRI.4
8740,TRI.0
8741,TRI.3
8742,TRI.3
8743,TRI.3
8744,TRI.0
8745,TRI.5
8746,TRI.2
8747,TRI.2
8748,TRI.0
8749,TRI.5
8750,TRI.2
8751,TRI.2
8753,TRI.5
8754,TRI.4
8755,TRI.4
8756,TRI.0
8757,TRI.3
8758,TRI.3
8759,TRI.3
8760,TRI.0
8761,TRI.5
8762,TRI.4
8763,TRI.4
8764,TRI.0
8765,TRI.5
8766,TRI.0
8767,TRI.2
8769,TRI.5
8771,TRI.4
8773,TRI.3
8774,TRI.3
8775,TRI.3
8777,TRI.5
8778,TRI.2
8779,TRI.2
8781,TRI.2
8782,TRI.2
8783,TRI.2
8785,TRI.5
8786,TRI.4
8787,TRI.4
8789,TRI.5
8790,TRI.1
8791,TRI.3
8793,TRI.5
8794,TRI.1
8795,TRI.4
8797,TRI.5
8798,TRI.1
8799,TRI.1
8801,TRI.5
8802,TRI.4
8803,TRI.4
8805,TRI.3
8806,TRI.3
8807,TRI.3
8809,TRI.5
8810,TRI.2
8811,TRI.2
8813,TRI.5
8814,TRI.2
8815,TRI.2
8817,TRI.5
8818,TRI.4
8819,TRI.4
8821,TRI.5
8822,TRI.3
8823,TRI.3
8825,TRI.5
8826,TRI.4
8827,TRI.4
8829,TRI.5
8830,TRI.0
8831,TRI.4
8833,TRI.5
8835,TRI.4
8837,TRI.3
8838,TRI.3
8839,TRI.3
8841,TRI.5
8842,TRI.2
8843,TRI.2
8845,TRI.2
8846,TRI.2
8847,TRI.2
8849,TRI.5
8851,TRI.4
8852,TRI.1
8853,TRI.5
8854,TRI.1
8855,TRI.3
8856,TRI.1
8857,TRI.5
8858,TRI.1
8859,TRI.4
8860,TRI.1
8861,TRI.5
8862,TRI.1
8863,TRI.1
8865,TRI.5
8866,TRI.4
8867,TRI.4
8868,TRI.0
8869,TRI.3
8870,TRI.3
8871,TRI.3
8872,TRI.0
8873,TRI.5
8874,TRI.2
8875,TRI.2
8876,TRI.0
8877,TRI.5
8878,TRI.2
8879,TRI.2
8881,TRI.5
8882,TRI.4
8883,TRI.4
8884,TRI.0
8885,TRI.5
8886,TRI.3
8887,TRI.3
8888,TRI.0
8889,TRI.5
8890,TRI.4
8891,TRI.4
8892,TRI.0
8893,TRI.5
8894,TRI.0
8895,TRI.4
8897,TRI.5
8899,TRI.4
8901,TRI.3
8902,TRI.3
8903,TRI.3
8905,TRI.5
8906,TRI.2
8907,TRI.2
8909,TRI.2
8910,TRI.2
8911,TRI.2
8913,TRI.5
8914,TRI.4
8915,TRI.4
8917,TRI.5
8918,TRI.1
8919,TRI.3
8921,TRI.5
8922,TRI.1
8923,TRI.4
8925,TRI.5
8926,TRI.1
8927,TRI.1
8929,TRI.5
8930,TRI.4
8931,TRI.4
8933,TRI.3
8934,TRI.3
8935,TRI.3
8937,TRI.5
8938,TRI.4
8939,TRI.4
8941,TRI.2
8942,TRI.2
8943,TRI.2
8945,TRI.5
8946,TRI.4
8947,TRI.4
8949,TRI.5
8950,TRI.3
8951,TRI.3
8953,TRI.5
8954,TRI.4
8955,TRI.4
8957,TRI.5
8958,TRI.0
8959,TRI.3
8961,TRI.5
8963,TRI.4
8965,TRI.3
8966,TRI.3
8967,TRI.3
8969,TRI.5
8970,TRI.2
8971,TRI.2
8973,TRI.2
8974,TRI.2
8975,TRI.2
8977,TRI.5
8978,TRI.4
8979,TRI.4
8980,TRI.1
8981,TRI.3
8982,TRI.1
8983,TRI.3
8984,TRI.1
8985,TRI.5
8986,TRI.1
8987,TRI.4
8988,TRI.1
8989,TRI.5
8990,TRI.1
8991,TRI.1
8993,TRI.5
8994,TRI.4
8995,TRI.4
8996,TRI.0
8997,TRI.3
8998,TRI.3
8999,TRI.3
9000,TRI.0
9001,TRI.5
9002,TRI.2
9003,TRI.2
9004,TRI.0
9005,TRI.5
9006,TRI.2
9007,TRI.2
9009,TRI.5
9010,TRI.4
9011,TRI.4
9012,TRI.0
9013,TRI.3
9014,TRI.3
9015,TRI.3
9016,TRI.0
9017,TRI.5
9018,TRI.4
9019,TRI.4
9020,TRI.0
9021,TRI.5
9022,TRI.0
9023,TRI.2
