q	r	state	on	time
-209	139	0	1	222
-209	140	G	0	
-209	141	0	1	222
-209	142	G	0	
-209	143	G	0	
-209	144	0	1	209
-209	145	G	0	
-209	146	1	1	220
-209	147	G	0	
-209	148	G	0	
-209	149	1	1	220
-209	150	G	0	
-209	164	G	0	
-209	165	0	1	209
-209	166	G	0	
-209	172	G	0	
-209	173	0	1	209
-209	174	G	0	
-209	175	0	1	209
-209	176	G	0	
-209	185	G	0	
-209	186	0	1	222
-209	187	G	0	
-209	188	1	1	231
-209	189	G	0	
-209	190	G	0	
-209	191	1	1	231
-209	192	G	0	
-209	193	G	0	
-209	194	0	1	222
-209	195	G	0	
-209	196	0	1	222
-209	197	G	0	
-209	198	G	0	
-209	199	0	1	209
-209	200	G	0	
-209	201	1	1	220
-209	202	G	0	
-209	203	G	0	
-209	204	1	1	220
-209	205	G	0	
-209	206	G	0	
-209	207	0	1	209
-209	208	G	0	
-209	209	0	1	209
-209	210	G	0	
-209	211	G	0	
-209	212	1	1	215
-209	213	G	0	
-209	214	1	1	220
-209	215	G	0	
-209	216	G	0	
-209	217	1	1	220
-209	218	G	0	
-208	-15	G	0	
-208	-14	G	0	
-208	-13	B	1	221
-208	-12	C	0	
-208	-11	G	0	
-208	-10	G	0	
-208	-9	C	0	
-208	-8	C	0	
-208	-7	G	0	
-208	-6	G	0	
-208	-5	B	1	221
-208	-4	B	1	221
-208	-3	G	0	
-208	-2	G	0	
-208	-1	G	0	
-208	0	B	1	208
-208	1	C	0	
-208	2	G	0	
-208	3	G	0	
-208	4	C	0	
-208	5	C	0	
-208	19	G	0	
-208	20	G	0	
-208	21	B	1	208
-208	24	G	0	
-208	25	C	0	
-208	27	G	0	
-208	28	G	0	
-208	29	B	1	208
-208	30	B	1	208
-208	31	G	0	
-208	129	G	0	
-208	130	G	0	
-208	131	B	1	221
-208	132	C	0	
-208	133	G	0	
-208	134	G	0	
-208	135	C	0	
-208	136	C	0	
-208	137	G	0	
-208	138	G	0	
-208	139	B	1	221
-208	140	B	1	221
-208	141	G	0	
-208	142	G	0	
-208	143	G	0	
-208	144	B	1	208
-208	145	C	0	
-208	146	G	0	
-208	147	G	0	
-208	148	C	0	
-208	149	C	0	
-208	163	G	0	
-208	164	G	0	
-208	165	B	1	208
-208	168	G	0	
-208	169	C	0	
-208	171	G	0	
-208	172	G	0	
-208	173	B	1	208
-208	174	B	1	208
-208	175	G	0	
-208	184	G	0	
-208	185	G	0	
-208	186	B	1	221
-208	187	C	0	
-208	188	G	0	
-208	189	G	0	
-208	190	C	0	
-208	191	C	0	
-208	192	G	0	
-208	193	G	0	
-208	194	B	1	221
-208	195	B	1	221
-208	196	G	0	
-208	197	G	0	
-208	198	G	0	
-208	199	B	1	208
-208	200	C	0	
-208	201	G	0	
-208	202	G	0	
-208	203	C	0	
-208	204	C	0	
-208	205	G	0	
-208	206	G	0	
-208	207	B	1	208
-208	208	B	1	208
-208	209	G	0	
-208	210	G	0	
-208	211	G	0	
-208	212	B	1	216
-208	213	C	0	
-208	214	G	0	
-208	215	G	0	
-208	216	C	0	
-208	217	C	0	
-207	-17	C	0	
-207	-16	1	1	223
-207	-15	0	1	222
-207	-14	B	1	221
-207	-13	1	1	220
-207	-12	G	0	
-207	-11	G	0	
-207	-10	1	1	220
-207	-9	C	0	
-207	-8	1	1	223
-207	-7	0	1	222
-207	-6	B	1	221
-207	-5	1	1	220
-207	-4	C	0	
-207	-3	1	1	210
-207	-2	0	1	209
-207	-1	B	1	208
-207	0	1	1	207
-207	1	G	0	
-207	2	G	0	
-207	3	1	1	207
-207	17	C	0	
-207	18	1	1	210
-207	19	0	1	209
-207	20	B	1	208
-207	21	1	1	207
-207	22	G	0	
-207	23	G	0	
-207	24	1	1	207
-207	25	C	0	
-207	26	1	1	210
-207	27	0	1	209
-207	28	B	1	208
-207	29	1	1	207
-207	127	C	0	
-207	128	1	1	223
-207	129	0	1	222
-207	130	B	1	221
-207	131	1	1	220
-207	132	G	0	
-207	133	G	0	
-207	134	1	1	220
-207	135	C	0	
-207	136	1	1	223
-207	137	0	1	222
-207	138	B	1	221
-207	139	1	1	220
-207	140	C	0	
-207	141	1	1	210
-207	142	0	1	209
-207	143	B	1	208
-207	144	1	1	207
-207	145	G	0	
-207	146	G	0	
-207	147	1	1	207
-207	161	C	0	
-207	162	1	1	210
-207	163	0	1	209
-207	164	B	1	208
-207	165	1	1	207
-207	166	G	0	
-207	167	G	0	
-207	168	1	1	207
-207	169	C	0	
-207	170	1	1	210
-207	171	0	1	209
-207	172	B	1	208
-207	173	1	1	207
-207	182	C	0	
-207	183	1	1	223
-207	184	0	1	222
-207	185	B	1	221
-207	186	1	1	220
-207	187	G	0	
-207	188	G	0	
-207	189	1	1	220
-207	190	C	0	
-207	191	1	1	223
-207	192	0	1	222
-207	193	B	1	221
-207	194	1	1	220
-207	195	C	0	
-207	196	1	1	210
-207	197	0	1	209
-207	198	B	1	208
-207	199	1	1	207
-207	200	G	0	
-207	201	G	0	
-207	202	1	1	207
-207	203	C	0	
-207	204	1	1	210
-207	205	0	1	209
-207	206	B	1	208
-207	207	1	1	207
-207	208	C	0	
-207	209	1	1	220
-207	210	0	1	219
-207	211	B	1	218
-207	212	0	1	217
-207	213	G	0	
-207	214	G	0	
-207	215	1	1	223
-206	-17	G	0	
-206	-16	G	0	
-206	-15	G	0	
-206	-14	B	1	221
-206	-13	0	1	219
-206	-12	G	0	
-206	-11	0	1	219
-206	-10	G	0	
-206	-9	G	0	
-206	-8	G	0	
-206	-7	G	0	
-206	-6	0	1	219
-206	-5	G	0	
-206	-4	G	0	
-206	-3	G	0	
-206	-2	G	0	
-206	-1	B	1	208
-206	0	0	1	206
-206	1	G	0	
-206	2	0	1	206
-206	3	G	0	
-206	17	G	0	
-206	18	G	0	
-206	19	G	0	
-206	20	B	1	208
-206	21	0	1	206
-206	22	G	0	
-206	23	0	1	206
-206	24	G	0	
-206	25	G	0	
-206	26	G	0	
-206	27	G	0	
-206	28	0	1	206
-206	29	G	0	
-206	127	G	0	
-206	128	G	0	
-206	129	G	0	
-206	130	B	1	221
-206	131	0	1	219
-206	132	G	0	
-206	133	0	1	219
-206	134	G	0	
-206	135	G	0	
-206	136	G	0	
-206	137	G	0	
-206	138	0	1	219
-206	139	G	0	
-206	140	G	0	
-206	141	G	0	
-206	142	G	0	
-206	143	B	1	208
-206	144	0	1	206
-206	145	G	0	
-206	146	0	1	206
-206	147	G	0	
-206	161	G	0	
-206	162	G	0	
-206	163	G	0	
-206	164	B	1	208
-206	165	0	1	206
-206	166	G	0	
-206	167	0	1	206
-206	168	G	0	
-206	169	G	0	
-206	170	G	0	
-206	171	G	0	
-206	172	0	1	206
-206	173	G	0	
-206	182	G	0	
-206	183	G	0	
-206	184	G	0	
-206	185	B	1	221
-206	186	0	1	219
-206	187	G	0	
-206	188	0	1	219
-206	189	G	0	
-206	190	G	0	
-206	191	G	0	
-206	192	G	0	
-206	193	0	1	219
-206	194	G	0	
-206	195	G	0	
-206	196	G	0	
-206	197	G	0	
-206	198	B	1	208
-206	199	0	1	206
-206	200	G	0	
-206	201	0	1	206
-206	202	G	0	
-206	203	G	0	
-206	204	G	0	
-206	205	G	0	
-206	206	0	1	206
-206	207	G	0	
-206	208	G	0	
-206	209	G	0	
-206	210	G	0	
-206	211	B	1	218
-206	212	1	1	218
-206	213	G	0	
-206	214	0	1	222
-206	215	G	0	
-205	-16	G	0	
-205	-15	0	1	222
-205	-14	G	0	
-205	-13	1	1	218
-205	-12	B	1	218
-205	-11	G	0	
-205	-10	G	0	
-205	-9	G	0	
-205	-8	G	0	
-205	-7	1	1	218
-205	-6	G	0	
-205	-5	G	0	
-205	-4	G	0	
-205	-3	G	0	
-205	-2	0	1	209
-205	-1	G	0	
-205	0	1	1	205
-205	1	B	1	205
-205	2	G	0	
-205	3	G	0	
-205	4	G	0	
-205	18	G	0	
-205	19	0	1	209
-205	20	G	0	
-205	21	1	1	205
-205	22	B	1	205
-205	23	G	0	
-205	24	G	0	
-205	25	G	0	
-205	26	G	0	
-205	27	1	1	205
-205	28	G	0	
-205	29	G	0	
-205	30	G	0	
-205	128	G	0	
-205	129	0	1	222
-205	130	G	0	
-205	131	1	1	218
-205	132	B	1	218
-205	133	G	0	
-205	134	G	0	
-205	135	G	0	
-205	136	G	0	
-205	137	1	1	218
-205	138	G	0	
-205	139	G	0	
-205	140	G	0	
-205	141	G	0	
-205	142	0	1	209
-205	143	G	0	
-205	144	1	1	205
-205	145	B	1	205
-205	146	G	0	
-205	147	G	0	
-205	148	G	0	
-205	162	G	0	
-205	163	0	1	209
-205	164	G	0	
-205	165	1	1	205
-205	166	B	1	205
-205	167	G	0	
-205	168	G	0	
-205	169	G	0	
-205	170	G	0	
-205	171	1	1	205
-205	172	G	0	
-205	173	G	0	
-205	174	G	0	
-205	183	G	0	
-205	184	0	1	222
-205	185	G	0	
-205	186	1	1	218
-205	187	B	1	218
-205	188	G	0	
-205	189	G	0	
-205	190	G	0	
-205	191	G	0	
-205	192	1	1	218
-205	193	G	0	
-205	194	G	0	
-205	195	G	0	
-205	196	G	0	
-205	197	0	1	209
-205	198	G	0	
-205	199	1	1	205
-205	200	B	1	205
-205	201	G	0	
-205	202	G	0	
-205	203	G	0	
-205	204	G	0	
-205	205	1	1	205
-205	206	G	0	
-205	207	G	0	
-205	208	G	0	
-205	209	G	0	
-205	210	0	1	219
-205	211	G	0	
-205	212	0	1	219
-205	213	B	1	221
-205	214	G	0	
-205	215	G	0	
-205	216	G	0	
-204	-16	1	1	223
-204	-15	G	0	
-204	-14	G	0	
-204	-13	0	1	217
-204	-12	B	1	218
-204	-11	0	1	219
-204	-10	1	1	220
-204	-9	C	0	
-204	-8	0	1	217
-204	-7	B	1	218
-204	-6	0	1	219
-204	-5	1	1	220
-204	-4	C	0	
-204	-3	1	1	210
-204	-2	G	0	
-204	-1	G	0	
-204	0	0	1	204
-204	1	B	1	205
-204	2	0	1	206
-204	3	1	1	207
-204	4	C	0	
-204	18	1	1	210
-204	19	G	0	
-204	20	G	0	
-204	21	0	1	204
-204	22	B	1	205
-204	23	0	1	206
-204	24	1	1	207
-204	25	C	0	
-204	26	0	1	204
-204	27	B	1	205
-204	28	0	1	206
-204	29	1	1	207
-204	30	C	0	
-204	128	1	1	223
-204	129	G	0	
-204	130	G	0	
-204	131	0	1	217
-204	132	B	1	218
-204	133	0	1	219
-204	134	1	1	220
-204	135	C	0	
-204	136	0	1	217
-204	137	B	1	218
-204	138	0	1	219
-204	139	1	1	220
-204	140	C	0	
-204	141	1	1	210
-204	142	G	0	
-204	143	G	0	
-204	144	0	1	204
-204	145	B	1	205
-204	146	0	1	206
-204	147	1	1	207
-204	148	C	0	
-204	162	1	1	210
-204	163	G	0	
-204	164	G	0	
-204	165	0	1	204
-204	166	B	1	205
-204	167	0	1	206
-204	168	1	1	207
-204	169	C	0	
-204	170	0	1	204
-204	171	B	1	205
-204	172	0	1	206
-204	173	1	1	207
-204	174	C	0	
-204	183	1	1	223
-204	184	G	0	
-204	185	G	0	
-204	186	0	1	217
-204	187	B	1	218
-204	188	0	1	219
-204	189	1	1	220
-204	190	C	0	
-204	191	0	1	217
-204	192	B	1	218
-204	193	0	1	219
-204	194	1	1	220
-204	195	C	0	
-204	196	1	1	210
-204	197	G	0	
-204	198	G	0	
-204	199	0	1	204
-204	200	B	1	205
-204	201	0	1	206
-204	202	1	1	207
-204	203	C	0	
-204	204	0	1	204
-204	205	B	1	205
-204	206	0	1	206
-204	207	1	1	207
-204	208	C	0	
-204	209	1	1	220
-204	210	G	0	
-204	211	G	0	
-204	212	1	1	220
-204	213	B	1	221
-204	214	0	1	222
-204	215	1	1	223
-204	216	C	0	
-203	-26	C	0	
-203	-23	G	0	
-203	-22	C	0	
-203	-18	C	0	
-203	-17	C	0	
-203	-16	G	0	
-203	-15	G	0	
-203	-14	C	0	
-203	-13	B	1	216
-203	-12	G	0	
-203	-11	G	0	
-203	-10	G	0	
-203	-9	B	1	216
-203	-8	B	1	218
-203	-7	G	0	
-203	-6	G	0	
-203	-5	C	0	
-203	-4	C	0	
-203	-3	G	0	
-203	-2	G	0	
-203	-1	C	0	
-203	0	B	1	203
-203	1	G	0	
-203	2	G	0	
-203	8	C	0	
-203	11	G	0	
-203	12	C	0	
-203	16	C	0	
-203	17	C	0	
-203	18	G	0	
-203	19	G	0	
-203	20	C	0	
-203	21	B	1	203
-203	22	G	0	
-203	23	G	0	
-203	24	G	0	
-203	25	B	1	203
-203	26	B	1	205
-203	27	G	0	
-203	28	G	0	
-203	118	C	0	
-203	121	G	0	
-203	122	C	0	
-203	126	C	0	
-203	127	C	0	
-203	128	G	0	
-203	129	G	0	
-203	130	C	0	
-203	131	B	1	216
-203	132	G	0	
-203	133	G	0	
-203	134	G	0	
-203	135	B	1	216
-203	136	B	1	218
-203	137	G	0	
-203	138	G	0	
-203	139	C	0	
-203	140	C	0	
-203	141	G	0	
-203	142	G	0	
-203	143	C	0	
-203	144	B	1	203
-203	145	G	0	
-203	146	G	0	
-203	152	C	0	
-203	155	G	0	
-203	156	C	0	
-203	160	C	0	
-203	161	C	0	
-203	162	G	0	
-203	163	G	0	
-203	164	C	0	
-203	165	B	1	203
-203	166	G	0	
-203	167	G	0	
-203	168	G	0	
-203	169	B	1	203
-203	170	B	1	205
-203	171	G	0	
-203	172	G	0	
-203	173	C	0	
-203	176	G	0	
-203	177	C	0	
-203	181	C	0	
-203	182	C	0	
-203	183	G	0	
-203	184	G	0	
-203	185	C	0	
-203	186	B	1	216
-203	187	G	0	
-203	188	G	0	
-203	189	G	0	
-203	190	B	1	216
-203	191	B	1	218
-203	192	G	0	
-203	193	G	0	
-203	194	C	0	
-203	195	C	0	
-203	196	G	0	
-203	197	G	0	
-203	198	C	0	
-203	199	B	1	203
-203	200	G	0	
-203	201	G	0	
-203	202	G	0	
-203	203	B	1	203
-203	204	B	1	205
-203	205	G	0	
-203	206	G	0	
-203	208	C	0	
-203	209	G	0	
-203	212	B	1	221
-203	213	G	0	
-203	214	G	0	
-202	-27	G	0	
-202	-26	1	1	228
-202	-25	G	0	
-202	-24	G	0	
-202	-23	1	1	228
-202	-19	G	0	
-202	-18	1	1	220
-202	-17	G	0	
-202	-16	G	0	
-202	-15	1	1	220
-202	-14	G	0	
-202	-13	1	1	215
-202	-12	G	0	
-202	-11	G	0	
-202	-10	1	1	215
-202	-9	G	0	
-202	-8	0	1	219
-202	-7	G	0	
-202	-6	G	0	
-202	-5	1	1	207
-202	-4	G	0	
-202	-3	G	0	
-202	-2	1	1	207
-202	-1	G	0	
-202	0	1	1	202
-202	1	G	0	
-202	7	G	0	
-202	8	1	1	202
-202	9	G	0	
-202	10	G	0	
-202	11	1	1	202
-202	15	G	0	
-202	16	1	1	207
-202	17	G	0	
-202	18	G	0	
-202	19	1	1	207
-202	20	G	0	
-202	21	1	1	202
-202	22	G	0	
-202	23	G	0	
-202	24	1	1	202
-202	25	G	0	
-202	26	0	1	206
-202	27	G	0	
-202	117	G	0	
-202	118	1	1	228
-202	119	G	0	
-202	120	G	0	
-202	121	1	1	228
-202	125	G	0	
-202	126	1	1	220
-202	127	G	0	
-202	128	G	0	
-202	129	1	1	220
-202	130	G	0	
-202	131	1	1	215
-202	132	G	0	
-202	133	G	0	
-202	134	1	1	215
-202	135	G	0	
-202	136	0	1	219
-202	137	G	0	
-202	138	G	0	
-202	139	1	1	207
-202	140	G	0	
-202	141	G	0	
-202	142	1	1	207
-202	143	G	0	
-202	144	1	1	202
-202	145	G	0	
-202	151	G	0	
-202	152	1	1	202
-202	153	G	0	
-202	154	G	0	
-202	155	1	1	202
-202	159	G	0	
-202	160	1	1	207
-202	161	G	0	
-202	162	G	0	
-202	163	1	1	207
-202	164	G	0	
-202	165	1	1	202
-202	166	G	0	
-202	167	G	0	
-202	168	1	1	202
-202	169	G	0	
-202	170	0	1	206
-202	171	G	0	
-202	172	G	0	
-202	173	1	1	228
-202	174	G	0	
-202	175	G	0	
-202	176	1	1	228
-202	180	G	0	
-202	181	1	1	220
-202	182	G	0	
-202	183	G	0	
-202	184	1	1	220
-202	185	G	0	
-202	186	1	1	215
-202	187	G	0	
-202	188	G	0	
-202	189	1	1	215
-202	190	G	0	
-202	191	0	1	219
-202	192	G	0	
-202	193	G	0	
-202	194	1	1	207
-202	195	G	0	
-202	196	G	0	
-202	197	1	1	207
-202	198	G	0	
-202	199	1	1	202
-202	200	G	0	
-202	201	G	0	
-202	202	1	1	202
-202	203	G	0	
-202	204	0	1	206
-202	205	G	0	
-202	211	G	0	
-202	212	0	1	222
-202	213	G	0	
-201	-27	G	0	
-201	-26	0	1	227
-201	-25	G	0	
-201	-24	0	1	227
-201	-23	G	0	
-201	-19	G	0	
-201	-18	0	1	219
-201	-17	G	0	
-201	-16	0	1	219
-201	-15	G	0	
-201	-14	G	0	
-201	-13	0	1	214
-201	-12	G	0	
-201	-11	0	1	214
-201	-10	G	0	
-201	-9	G	0	
-201	-8	1	1	220
-201	-7	G	0	
-201	-6	G	0	
-201	-5	0	1	206
-201	-4	G	0	
-201	-3	0	1	206
-201	-2	G	0	
-201	-1	G	0	
-201	0	0	1	201
-201	1	G	0	
-201	7	G	0	
-201	8	0	1	201
-201	9	G	0	
-201	10	0	1	201
-201	11	G	0	
-201	15	G	0	
-201	16	0	1	206
-201	17	G	0	
-201	18	0	1	206
-201	19	G	0	
-201	20	G	0	
-201	21	0	1	201
-201	22	G	0	
-201	23	0	1	201
-201	24	G	0	
-201	25	G	0	
-201	26	1	1	207
-201	27	G	0	
-201	117	G	0	
-201	118	0	1	227
-201	119	G	0	
-201	120	0	1	227
-201	121	G	0	
-201	125	G	0	
-201	126	0	1	219
-201	127	G	0	
-201	128	0	1	219
-201	129	G	0	
-201	130	G	0	
-201	131	0	1	214
-201	132	G	0	
-201	133	0	1	214
-201	134	G	0	
-201	135	G	0	
-201	136	1	1	220
-201	137	G	0	
-201	138	G	0	
-201	139	0	1	206
-201	140	G	0	
-201	141	0	1	206
-201	142	G	0	
-201	143	G	0	
-201	144	0	1	201
-201	145	G	0	
-201	151	G	0	
-201	152	0	1	201
-201	153	G	0	
-201	154	0	1	201
-201	155	G	0	
-201	159	G	0	
-201	160	0	1	206
-201	161	G	0	
-201	162	0	1	206
-201	163	G	0	
-201	164	G	0	
-201	165	0	1	201
-201	166	G	0	
-201	167	0	1	201
-201	168	G	0	
-201	169	G	0	
-201	170	1	1	207
-201	171	G	0	
-201	172	G	0	
-201	173	0	1	227
-201	174	G	0	
-201	175	0	1	227
-201	176	G	0	
-201	180	G	0	
-201	181	0	1	219
-201	182	G	0	
-201	183	0	1	219
-201	184	G	0	
-201	185	G	0	
-201	186	0	1	214
-201	187	G	0	
-201	188	0	1	214
-201	189	G	0	
-201	190	G	0	
-201	191	1	1	220
-201	192	G	0	
-201	193	G	0	
-201	194	0	1	206
-201	195	G	0	
-201	196	0	1	206
-201	197	G	0	
-201	198	G	0	
-201	199	0	1	201
-201	200	G	0	
-201	201	0	1	201
-201	202	G	0	
-201	203	G	0	
-201	204	1	1	207
-201	205	G	0	
-201	211	G	0	
-201	212	1	1	223
-201	213	G	0	
-200	-31	G	0	
-200	-30	G	0	
-200	-28	G	0	
-200	-27	G	0	
-200	-26	B	1	226
-200	-25	B	1	226
-200	-24	G	0	
-200	-23	G	0	
-200	-22	G	0	
-200	-20	G	0	
-200	-19	G	0	
-200	-18	B	1	218
-200	-17	B	1	218
-200	-16	G	0	
-200	-15	G	0	
-200	-14	G	0	
-200	-13	B	1	213
-200	-12	B	1	213
-200	-11	G	0	
-200	-10	G	0	
-200	-9	G	0	
-200	-8	C	0	
-200	-7	G	0	
-200	-6	G	0	
-200	-5	B	1	205
-200	-4	B	1	205
-200	-3	G	0	
-200	-2	G	0	
-200	-1	G	0	
-200	0	B	1	200
-200	3	G	0	
-200	4	C	0	
-200	6	G	0	
-200	7	G	0	
-200	8	B	1	200
-200	9	B	1	200
-200	10	G	0	
-200	11	G	0	
-200	12	G	0	
-200	14	G	0	
-200	15	G	0	
-200	16	B	1	205
-200	17	B	1	205
-200	18	G	0	
-200	19	G	0	
-200	20	G	0	
-200	21	B	1	200
-200	22	B	1	200
-200	23	G	0	
-200	26	C	0	
-200	113	G	0	
-200	114	G	0	
-200	116	G	0	
-200	117	G	0	
-200	118	B	1	226
-200	119	B	1	226
-200	120	G	0	
-200	121	G	0	
-200	122	G	0	
-200	124	G	0	
-200	125	G	0	
-200	126	B	1	218
-200	127	B	1	218
-200	128	G	0	
-200	129	G	0	
-200	130	G	0	
-200	131	B	1	213
-200	132	B	1	213
-200	133	G	0	
-200	134	G	0	
-200	135	G	0	
-200	136	C	0	
-200	137	G	0	
-200	138	G	0	
-200	139	B	1	205
-200	140	B	1	205
-200	141	G	0	
-200	142	G	0	
-200	143	G	0	
-200	144	B	1	200
-200	147	G	0	
-200	148	C	0	
-200	150	G	0	
-200	151	G	0	
-200	152	B	1	200
-200	153	B	1	200
-200	154	G	0	
-200	155	G	0	
-200	156	G	0	
-200	158	G	0	
-200	159	G	0	
-200	160	B	1	205
-200	161	B	1	205
-200	162	G	0	
-200	163	G	0	
-200	164	G	0	
-200	165	B	1	200
-200	166	B	1	200
-200	167	G	0	
-200	168	G	0	
-200	169	G	0	
-200	170	C	0	
-200	171	G	0	
-200	172	G	0	
-200	173	B	1	226
-200	174	B	1	226
-200	175	G	0	
-200	176	G	0	
-200	177	G	0	
-200	179	G	0	
-200	180	G	0	
-200	181	B	1	218
-200	182	B	1	218
-200	183	G	0	
-200	184	G	0	
-200	185	G	0	
-200	186	B	1	213
-200	187	B	1	213
-200	188	G	0	
-200	189	G	0	
-200	190	G	0	
-200	191	C	0	
-200	192	G	0	
-200	193	G	0	
-200	194	B	1	205
-200	195	B	1	205
-200	196	G	0	
-200	197	G	0	
-200	198	G	0	
-200	199	B	1	200
-200	200	B	1	200
-200	201	G	0	
-200	204	C	0	
-200	212	C	0	
-199	-33	C	0	
-199	-32	1	1	231
-199	-31	0	1	230
-199	-30	B	1	229
-199	-29	1	1	228
-199	-28	0	1	227
-199	-27	1	1	226
-199	-26	0	1	225
-199	-25	B	1	224
-199	-24	1	1	223
-199	-23	0	1	222
-199	-22	B	1	221
-199	-21	1	1	220
-199	-20	0	1	219
-199	-19	1	1	218
-199	-18	0	1	217
-199	-17	B	1	216
-199	-16	1	1	215
-199	-15	0	1	214
-199	-14	1	1	213
-199	-13	0	1	212
-199	-12	B	1	211
-199	-11	1	1	210
-199	-10	0	1	209
-199	-9	B	1	208
-199	-8	1	1	207
-199	-7	0	1	206
-199	-6	1	1	205
-199	-5	0	1	204
-199	-4	B	1	203
-199	-3	1	1	202
-199	-2	0	1	201
-199	-1	B	1	200
-199	0	1	1	199
-199	1	G	0	
-199	2	G	0	
-199	3	1	1	199
-199	4	C	0	
-199	5	1	1	202
-199	6	0	1	201
-199	7	B	1	200
-199	8	1	1	199
-199	9	C	0	
-199	10	1	1	210
-199	11	0	1	209
-199	12	B	1	208
-199	13	1	1	207
-199	14	0	1	206
-199	15	1	1	205
-199	16	0	1	204
-199	17	B	1	203
-199	18	1	1	202
-199	19	0	1	201
-199	20	B	1	200
-199	21	1	1	199
-199	111	C	0	
-199	112	1	1	231
-199	113	0	1	230
-199	114	B	1	229
-199	115	1	1	228
-199	116	0	1	227
-199	117	1	1	226
-199	118	0	1	225
-199	119	B	1	224
-199	120	1	1	223
-199	121	0	1	222
-199	122	B	1	221
-199	123	1	1	220
-199	124	0	1	219
-199	125	1	1	218
-199	126	0	1	217
-199	127	B	1	216
-199	128	1	1	215
-199	129	0	1	214
-199	130	1	1	213
-199	131	0	1	212
-199	132	B	1	211
-199	133	1	1	210
-199	134	0	1	209
-199	135	B	1	208
-199	136	1	1	207
-199	137	0	1	206
-199	138	1	1	205
-199	139	0	1	204
-199	140	B	1	203
-199	141	1	1	202
-199	142	0	1	201
-199	143	B	1	200
-199	144	1	1	199
-199	145	G	0	
-199	146	G	0	
-199	147	1	1	199
-199	148	C	0	
-199	149	1	1	202
-199	150	0	1	201
-199	151	B	1	200
-199	152	1	1	199
-199	153	C	0	
-199	154	1	1	210
-199	155	0	1	209
-199	156	B	1	208
-199	157	1	1	207
-199	158	0	1	206
-199	159	1	1	205
-199	160	0	1	204
-199	161	B	1	203
-199	162	1	1	202
-199	163	0	1	201
-199	164	B	1	200
-199	165	1	1	199
-199	166	C	0	
-199	167	1	1	231
-199	168	0	1	230
-199	169	B	1	229
-199	170	1	1	228
-199	171	0	1	227
-199	172	1	1	226
-199	173	0	1	225
-199	174	B	1	224
-199	175	1	1	223
-199	176	0	1	222
-199	177	B	1	221
-199	178	1	1	220
-199	179	0	1	219
-199	180	1	1	218
-199	181	0	1	217
-199	182	B	1	216
-199	183	1	1	215
-199	184	0	1	214
-199	185	1	1	213
-199	186	0	1	212
-199	187	B	1	211
-199	188	1	1	210
-199	189	0	1	209
-199	190	B	1	208
-199	191	1	1	207
-199	192	0	1	206
-199	193	1	1	205
-199	194	0	1	204
-199	195	B	1	203
-199	196	1	1	202
-199	197	0	1	201
-199	198	B	1	200
-199	199	1	1	199
-198	-33	G	0	
-198	-32	G	0	
-198	-31	G	0	
-198	-30	B	1	229
-198	-29	B	1	229
-198	-28	G	0	
-198	-27	G	0	
-198	-26	C	0	
-198	-25	G	0	
-198	-24	G	0	
-198	-23	G	0	
-198	-22	B	1	221
-198	-21	B	1	221
-198	-20	G	0	
-198	-19	G	0	
-198	-18	G	0	
-198	-17	B	1	216
-198	-16	B	1	216
-198	-15	G	0	
-198	-14	G	0	
-198	-13	C	0	
-198	-12	G	0	
-198	-11	G	0	
-198	-10	G	0	
-198	-9	B	1	208
-198	-8	B	1	208
-198	-7	G	0	
-198	-6	G	0	
-198	-5	C	0	
-198	-4	G	0	
-198	-3	G	0	
-198	-2	G	0	
-198	-1	B	1	200
-198	0	0	1	198
-198	1	G	0	
-198	2	0	1	198
-198	3	G	0	
-198	4	G	0	
-198	5	G	0	
-198	6	G	0	
-198	7	0	1	198
-198	8	G	0	
-198	9	G	0	
-198	10	G	0	
-198	11	G	0	
-198	12	B	1	208
-198	13	B	1	208
-198	14	G	0	
-198	15	G	0	
-198	16	C	0	
-198	17	G	0	
-198	18	G	0	
-198	19	G	0	
-198	20	0	1	198
-198	21	G	0	
-198	111	G	0	
-198	112	G	0	
-198	113	G	0	
-198	114	B	1	229
-198	115	B	1	229
-198	116	G	0	
-198	117	G	0	
-198	118	C	0	
-198	119	G	0	
-198	120	G	0	
-198	121	G	0	
-198	122	B	1	221
-198	123	B	1	221
-198	124	G	0	
-198	125	G	0	
-198	126	G	0	
-198	127	B	1	216
-198	128	B	1	216
-198	129	G	0	
-198	130	G	0	
-198	131	C	0	
-198	132	G	0	
-198	133	G	0	
-198	134	G	0	
-198	135	B	1	208
-198	136	B	1	208
-198	137	G	0	
-198	138	G	0	
-198	139	C	0	
-198	140	G	0	
-198	141	G	0	
-198	142	G	0	
-198	143	B	1	200
-198	144	0	1	198
-198	145	G	0	
-198	146	0	1	198
-198	147	G	0	
-198	148	G	0	
-198	149	G	0	
-198	150	G	0	
-198	151	0	1	198
-198	152	G	0	
-198	153	G	0	
-198	154	G	0	
-198	155	G	0	
-198	156	B	1	208
-198	157	B	1	208
-198	158	G	0	
-198	159	G	0	
-198	160	C	0	
-198	161	G	0	
-198	162	G	0	
-198	163	G	0	
-198	164	0	1	198
-198	165	G	0	
-198	166	G	0	
-198	167	G	0	
-198	168	G	0	
-198	169	B	1	229
-198	170	B	1	229
-198	171	G	0	
-198	172	G	0	
-198	173	C	0	
-198	174	G	0	
-198	175	G	0	
-198	176	G	0	
-198	177	B	1	221
-198	178	B	1	221
