# REPHEX current computed pattern
# axiom=F level=5 cells=15841
# source=F: F@e; F -> F + {B_i@g_i : i=0..5}
# q r state orientation colour_index dark_cap leaf_tag
-43 37 B 0 7 0 N
-42 37 0 1 0 0 N
-41 37 C 0 1 1 N
-40 37 1 0 0 0 N
-39 37 0 0 0 0 N
-38 37 B 0 6 0 N
-37 37 1 5 1 0 N
-36 37 G 4 9 0 T
-35 37 G 0 2 0 T
-34 37 1 4 0 0 N
-33 37 G 0 5 0 T
-32 37 0 2 0 0 N
-31 37 G 4 2 0 P
-30 37 G 0 3 0 P
-29 37 1 5 0 0 N
-28 37 G 4 4 0 P
-27 37 G 0 2 0 P
-26 37 1 4 0 0 N
-25 37 G 0 5 0 T
-24 37 0 2 0 0 N
-23 37 G 4 2 0 P
-22 37 G 0 3 0 P
-21 37 1 5 0 0 N
-20 37 G 4 4 0 P
-19 37 G 0 2 0 P
-18 37 1 4 0 0 N
-17 37 G 0 3 0 T
-16 37 1 5 0 0 N
-15 37 G 4 4 0 T
-14 37 G 0 2 0 T
-13 37 1 4 0 0 N
-12 37 G 0 5 0 T
-11 37 0 2 0 0 N
-10 37 G 4 2 0 P
-9 37 G 0 3 0 P
-8 37 1 5 0 0 N
-7 37 G 4 4 0 P
-6 37 G 0 2 0 P
-5 37 1 4 0 0 N
-4 37 C 0 1 1 N
-3 37 1 0 0 0 N
-2 37 0 0 0 0 N
-1 37 B 0 5 0 N
0 37 1 4 1 0 N
1 37 G 0 5 0 T
2 37 0 2 0 0 N
3 37 G 4 2 0 P
4 37 G 0 3 0 P
5 37 1 5 0 0 N
6 37 G 4 4 0 P
7 37 G 0 2 0 P
8 37 1 4 0 0 N
9 37 G 0 5 0 T
10 37 0 2 0 0 N
11 37 G 4 2 0 P
12 37 G 0 3 0 P
13 37 1 5 0 0 N
14 37 G 4 4 0 P
15 37 G 0 2 0 P
16 37 1 4 0 0 N
17 37 G 0 3 0 T
18 37 1 5 0 0 N
19 37 G 4 4 0 T
20 37 G 0 2 0 T
21 37 1 4 0 0 N
22 37 G 0 5 0 T
23 37 0 2 0 0 N
24 37 G 4 2 0 P
25 37 G 0 3 0 P
26 37 1 5 0 0 N
27 37 G 4 4 0 U
28 37 G 0 2 0 U
29 37 1 4 0 0 N
-63 38 C 1 1 1 N
-62 38 G 2 3 0 U
-59 38 C 2 1 1 N
-58 38 G 5 4 0 P
-57 38 G 4 5 0 P
-56 38 B 5 8 0 N
-55 38 B 1 2 0 N
-54 38 B 2 6 0 N
-53 38 G 1 5 0 P
-52 38 G 2 4 0 P
-51 38 C 5 1 1 N
-50 38 C 1 1 1 N
-49 38 G 2 3 0 P
-48 38 G 5 3 0 P
-47 38 C 4 1 1 N
-46 38 C 2 1 1 N
-45 38 G 5 4 0 P
-44 38 G 4 5 0 P
-43 38 B 5 8 0 N
-42 38 B 1 1 0 N
-41 38 G 2 3 0 T
-40 38 G 5 4 0 T
-39 38 G 4 5 0 T
-38 38 B 5 2 0 N
-37 38 G 1 5 0 T
-36 38 G 2 4 0 T
-35 38 G 5 3 0 T
-34 38 B 4 1 0 N
-33 38 B 2 8 0 N
-32 38 G 1 5 0 P
-31 38 G 2 4 0 P
-30 38 C 5 1 1 N
-29 38 C 1 1 1 N
-28 38 G 2 3 0 P
-27 38 G 5 3 0 P
-26 38 C 4 1 1 N
-25 38 B 2 2 0 N
-24 38 G 1 5 0 P
-23 38 G 2 4 0 P
-22 38 C 5 1 1 N
-21 38 C 1 1 1 N
-20 38 G 2 3 0 P
-19 38 G 5 3 0 P
-18 38 C 4 1 1 N
-17 38 B 5 1 0 N
-16 38 G 1 5 0 T
-15 38 G 2 4 0 T
-14 38 G 5 3 0 T
-13 38 B 4 1 0 N
-12 38 B 2 8 0 N
-11 38 G 1 5 0 P
-10 38 G 2 4 0 P
-9 38 C 5 1 1 N
-8 38 C 1 1 1 N
-7 38 G 2 3 0 P
-6 38 G 5 3 0 P
-5 38 C 4 1 1 N
-4 38 C 2 1 1 N
-3 38 G 5 4 0 P
-2 38 G 4 5 0 P
-1 38 B 5 6 0 N
0 38 B 4 2 0 N
1 38 B 2 8 0 N
2 38 G 1 5 0 P
3 38 G 2 4 0 P
4 38 C 5 1 1 N
5 38 C 1 1 1 N
6 38 G 2 3 0 P
7 38 G 5 3 0 P
8 38 C 4 1 1 N
9 38 B 2 2 0 N
10 38 G 1 5 0 P
11 38 G 2 4 0 P
12 38 C 5 1 1 N
13 38 C 1 1 1 N
14 38 G 2 3 0 P
15 38 G 5 3 0 P
16 38 C 4 1 1 N
17 38 B 5 1 0 N
18 38 G 1 5 0 T
19 38 G 2 4 0 T
20 38 G 5 3 0 T
21 38 B 4 1 0 N
22 38 B 2 8 0 N
23 38 G 1 5 0 P
24 38 G 2 4 0 P
25 38 C 5 1 1 N
28 38 G 5 3 0 U
29 38 C 4 1 1 N
-63 39 1 1 0 0 N
-62 39 G 3 2 0 U
-61 39 G 1 4 0 U
-60 39 1 2 0 0 N
-59 39 G 3 3 0 P
-58 39 G 1 2 0 P
-57 39 0 5 0 0 N
-56 39 G 3 5 0 T
-55 39 1 1 1 0 N
-54 39 B 3 5 0 N
-53 39 0 3 0 0 N
-52 39 1 3 0 0 N
-51 39 C 3 1 1 N
-50 39 1 1 0 0 N
-49 39 G 3 2 0 P
-48 39 G 1 4 0 P
-47 39 1 2 0 0 N
-46 39 G 3 3 0 P
-45 39 G 1 2 0 P
-44 39 0 5 0 0 N
-43 39 G 3 5 0 T
-42 39 1 1 0 0 N
-41 39 G 3 2 0 T
-40 39 G 1 3 0 T
-39 39 0 5 0 0 N
-38 39 B 3 8 0 N
-37 39 0 3 0 0 N
-36 39 1 3 0 0 N
-35 39 C 3 1 1 N
-34 39 0 4 0 0 N
-33 39 B 3 7 0 N
-32 39 0 3 0 0 N
-31 39 1 3 0 0 N
-30 39 C 3 1 1 N
-29 39 1 1 0 0 N
-28 39 G 3 2 0 P
-27 39 G 1 9 0 P
-26 39 1 2 1 0 N
-25 39 B 3 6 0 N
-24 39 0 3 0 0 N
-23 39 1 3 0 0 N
-22 39 C 3 1 1 N
-21 39 1 1 0 0 N
-20 39 G 3 2 0 P
-19 39 G 1 3 0 P
-18 39 0 5 0 0 N
-17 39 B 3 8 0 N
-16 39 0 3 0 0 N
-15 39 1 3 0 0 N
-14 39 C 3 1 1 N
-13 39 0 4 0 0 N
-12 39 B 3 7 0 N
-11 39 0 3 0 0 N
-10 39 1 3 0 0 N
-9 39 C 3 1 1 N
-8 39 1 1 0 0 N
-7 39 G 3 2 0 P
-6 39 G 1 4 0 P
-5 39 1 2 0 0 N
-4 39 G 3 3 0 P
-3 39 G 1 2 0 P
-2 39 0 5 0 0 N
-1 39 G 3 5 0 T
0 39 0 4 0 0 N
1 39 B 3 7 0 N
2 39 0 3 0 0 N
3 39 1 3 0 0 N
4 39 C 3 1 1 N
5 39 1 1 0 0 N
6 39 G 3 2 0 P
7 39 G 1 9 0 P
8 39 1 2 1 0 N
9 39 B 3 6 0 N
10 39 0 3 0 0 N
11 39 1 3 0 0 N
12 39 C 3 1 1 N
13 39 1 1 0 0 N
14 39 G 3 2 0 P
15 39 G 1 3 0 P
16 39 0 5 0 0 N
17 39 B 3 8 0 N
18 39 0 3 0 0 N
19 39 1 3 0 0 N
20 39 C 3 1 1 N
21 39 0 4 0 0 N
22 39 B 3 7 0 N
23 39 0 3 0 0 N
24 39 1 3 0 0 N
25 39 C 3 1 1 N
-64 40 G 0 4 0 U
-63 40 0 1 0 0 N
-62 40 G 0 5 0 U
-61 40 0 2 0 0 N
-60 40 G 4 2 0 P
-59 40 G 0 3 0 P
-58 40 1 5 0 0 N
-57 40 G 4 4 0 T
-56 40 G 0 9 0 T
-55 40 0 1 1 0 N
-54 40 G 2 4 0 P
-53 40 G 5 2 0 P
-52 40 G 4 3 0 P
-51 40 G 0 4 0 P
-50 40 0 1 0 0 N
-49 40 G 0 5 0 P
-48 40 0 2 0 0 N
-47 40 G 4 2 0 P
-46 40 G 0 3 0 P
-45 40 1 5 0 0 N
-44 40 G 4 4 0 T
-43 40 G 0 4 0 T
-42 40 0 1 0 0 N
-41 40 G 0 4 0 T
-40 40 1 5 0 0 N
-39 40 B 4 7 0 N
-38 40 G 2 5 0 P
-37 40 G 5 2 0 P
-36 40 G 4 3 0 P
-35 40 G 0 3 0 P
-34 40 1 4 0 0 N
-33 40 G 2 10 0 P
-32 40 G 5 2 0 P
-31 40 G 4 3 0 P
-30 40 G 0 4 0 P
-29 40 0 1 0 0 N
-28 40 G 0 10 0 P
-27 40 0 2 1 0 N
-26 40 B 4 5 0 N
-25 40 G 2 5 0 P
-24 40 G 5 2 0 P
-23 40 G 4 3 0 P
-22 40 G 0 4 0 P
-21 40 0 1 0 0 N
-20 40 G 0 4 0 P
-19 40 1 5 0 0 N
-18 40 B 4 7 0 N
-17 40 G 2 5 0 P
-16 40 G 5 2 0 P
-15 40 G 4 3 0 P
-14 40 G 0 3 0 P
-13 40 1 4 0 0 N
-12 40 G 2 10 0 P
-11 40 G 5 2 0 P
-10 40 G 4 3 0 P
-9 40 G 0 4 0 P
-8 40 0 1 0 0 N
-7 40 G 0 5 0 P
-6 40 0 2 0 0 N
-5 40 G 4 2 0 P
-4 40 G 0 3 0 P
-3 40 1 5 0 0 N
-2 40 G 4 4 0 T
-1 40 G 0 3 0 T
0 40 1 4 0 0 N
1 40 G 2 10 0 P
2 40 G 5 2 0 P
3 40 G 4 3 0 P
4 40 G 0 4 0 P
5 40 0 1 0 0 N
6 40 G 0 10 0 P
7 40 0 2 1 0 N
8 40 B 4 5 0 N
9 40 G 2 5 0 P
10 40 G 5 2 0 P
11 40 G 4 3 0 P
12 40 G 0 4 0 P
13 40 0 1 0 0 N
14 40 G 0 4 0 P
15 40 1 5 0 0 N
16 40 B 4 7 0 N
17 40 G 2 5 0 P
18 40 G 5 2 0 P
19 40 G 4 3 0 P
20 40 G 0 3 0 P
21 40 1 4 0 0 N
22 40 G 2 10 0 U
23 40 G 5 2 0 U
24 40 G 4 3 0 U
-66 41 G 1 3 0 U
-65 41 G 2 2 0 U
-64 41 G 5 5 0 U
-63 41 B 1 6 0 N
-62 41 B 2 5 0 N
-61 41 G 1 4 0 P
-60 41 G 2 3 0 P
-59 41 C 5 1 1 N
-58 41 G 1 3 0 T
-57 41 G 2 2 0 T
-56 41 G 5 10 0 T
-55 41 1 1 0 0 N
-54 41 G 3 3 0 P
-53 41 G 1 3 0 P
-52 41 G 2 2 0 P
-51 41 G 5 5 0 P
-50 41 B 1 6 0 N
-49 41 B 2 5 0 N
-48 41 G 1 4 0 P
-47 41 G 2 3 0 P
-46 41 C 5 1 1 N
-45 41 G 1 3 0 T
-44 41 G 2 2 0 T
-43 41 G 5 5 0 T
-42 41 B 1 5 0 N
-41 41 0 5 1 0 N
-40 41 G 3 10 0 P
-39 41 0 4 0 0 N
-38 41 G 3 4 0 P
-37 41 G 1 3 0 P
-36 41 G 2 2 0 P
-35 41 G 5 4 0 P
-34 41 0 4 1 0 N
-33 41 G 3 9 0 P
-32 41 G 1 3 0 P
-31 41 G 2 2 0 P
-30 41 G 5 5 0 P
-29 41 B 1 7 0 N
-28 41 1 2 0 0 N
-27 41 G 3 4 0 P
-26 41 0 4 0 0 N
-25 41 G 3 4 0 P
-24 41 G 1 3 0 P
-23 41 G 2 2 0 P
-22 41 G 5 5 0 P
-21 41 B 1 5 0 N
-20 41 0 5 1 0 N
-19 41 G 3 10 0 P
-18 41 0 4 0 0 N
-17 41 G 3 4 0 P
-16 41 G 1 3 0 P
-15 41 G 2 2 0 P
-14 41 G 5 4 0 P
-13 41 0 4 1 0 N
-12 41 G 3 9 0 P
-11 41 G 1 3 0 P
-10 41 G 2 2 0 P
-9 41 G 5 5 0 P
-8 41 B 1 6 0 N
-7 41 B 2 5 0 N
-6 41 G 1 4 0 P
-5 41 G 2 3 0 P
-4 41 C 5 1 1 N
-3 41 G 1 3 0 T
-2 41 G 2 2 0 T
-1 41 G 5 4 0 T
0 41 0 4 1 0 N
1 41 G 3 9 0 P
2 41 G 1 3 0 P
3 41 G 2 2 0 P
4 41 G 5 5 0 P
5 41 B 1 7 0 N
6 41 1 2 0 0 N
7 41 G 3 4 0 P
8 41 0 4 0 0 N
9 41 G 3 4 0 P
10 41 G 1 3 0 P
11 41 G 2 2 0 P
12 41 G 5 5 0 P
13 41 B 1 5 0 N
14 41 0 5 1 0 N
15 41 G 3 10 0 U
16 41 0 4 0 0 N
17 41 G 3 4 0 P
18 41 G 1 3 0 P
19 41 G 2 2 0 P
20 41 G 5 4 0 P
21 41 0 4 1 0 N
22 41 G 3 9 0 U
-67 42 C 0 1 1 N
-66 42 1 0 0 0 N
-65 42 0 0 0 0 N
-64 42 B 0 2 0 N
-63 42 1 0 1 0 N
-62 42 0 0 1 0 N
-61 42 1 0 0 0 N
-60 42 0 0 0 0 N
-59 42 B 0 1 0 N
-58 42 1 0 0 0 N
-57 42 0 0 0 0 N
-56 42 B 0 7 0 N
-55 42 0 1 0 0 N
-54 42 C 0 1 1 N
-53 42 1 0 0 0 N
-52 42 0 0 0 0 N
-51 42 B 0 2 0 N
-50 42 1 0 1 0 N
-49 42 0 0 1 0 N
-48 42 1 0 0 0 N
-47 42 0 0 0 0 N
-46 42 B 0 1 0 N
-45 42 1 0 0 0 N
-44 42 0 0 0 0 N
-43 42 B 0 6 0 N
-42 42 1 5 1 0 N
-41 42 G 4 9 0 P
-40 42 G 0 2 0 P
-39 42 1 4 0 0 N
-38 42 C 0 1 1 N
-37 42 1 0 0 0 N
-36 42 0 0 0 0 N
-35 42 B 0 5 0 N
-34 42 1 4 1 0 N
-33 42 C 0 1 1 N
-32 42 1 0 0 0 N
-31 42 0 0 0 0 N
-30 42 B 0 8 0 N
-29 42 0 2 0 0 N
-28 42 G 4 3 0 P
-27 42 G 0 2 0 P
-26 42 1 4 0 0 N
-25 42 C 0 1 1 N
-24 42 1 0 0 0 N
-23 42 0 0 0 0 N
-22 42 B 0 6 0 N
-21 42 1 5 1 0 N
-20 42 G 4 9 0 P
-19 42 G 0 2 0 P
-18 42 1 4 0 0 N
-17 42 C 0 1 1 N
-16 42 1 0 0 0 N
-15 42 0 0 0 0 N
-14 42 B 0 5 0 N
-13 42 1 4 1 0 N
-12 42 C 0 1 1 N
-11 42 1 0 0 0 N
-10 42 0 0 0 0 N
-9 42 B 0 2 0 N
-8 42 1 0 1 0 N
-7 42 0 0 1 0 N
-6 42 1 0 0 0 N
-5 42 0 0 0 0 N
-4 42 B 0 1 0 N
-3 42 1 0 0 0 N
-2 42 0 0 0 0 N
-1 42 B 0 5 0 N
0 42 1 4 1 0 N
1 42 C 0 1 1 N
2 42 1 0 0 0 N
3 42 0 0 0 0 N
4 42 B 0 8 0 N
5 42 0 2 0 0 N
6 42 G 4 3 0 P
7 42 G 0 2 0 P
8 42 1 4 0 0 N
9 42 C 0 1 1 N
10 42 1 0 0 0 N
11 42 0 0 0 0 N
12 42 B 0 6 0 N
13 42 1 5 1 0 N
14 42 G 4 9 0 U
15 42 G 0 2 0 U
16 42 1 4 0 0 N
17 42 C 0 1 1 N
18 42 1 0 0 0 N
19 42 0 0 0 0 N
20 42 B 0 5 0 N
21 42 1 4 1 0 N
-76 43 C 1 1 1 N
-75 43 G 2 3 0 U
-72 43 C 2 1 1 N
-66 43 G 5 4 0 U
-65 43 G 4 5 0 U
-64 43 C 2 1 1 N
-63 43 G 5 9 0 P
-62 43 G 4 10 0 P
-61 43 B 5 7 0 N
-60 43 B 4 8 0 N
-59 43 G 2 5 0 T
-58 43 G 5 4 0 T
-57 43 G 4 5 0 T
-56 43 B 5 8 0 N
-55 43 B 1 1 0 N
-54 43 G 2 3 0 T
-53 43 G 5 4 0 T
-52 43 G 4 5 0 T
-51 43 C 2 1 1 N
-50 43 G 5 9 0 P
-49 43 G 4 10 0 P
-48 43 B 5 7 0 N
-47 43 B 4 8 0 N
-46 43 G 2 5 0 T
-45 43 G 5 4 0 T
-44 43 G 4 5 0 T
-43 43 B 5 2 0 N
-42 43 C 1 1 1 N
-41 43 G 2 3 0 P
-40 43 G 5 3 0 P
-39 43 C 4 1 1 N
-38 43 C 2 1 1 N
-37 43 G 5 4 0 P
-36 43 G 4 5 0 P
-35 43 B 5 6 0 N
-34 43 B 4 2 0 N
-33 43 G 2 5 0 T
-32 43 G 5 4 0 T
-31 43 G 4 5 0 T
-30 43 B 2 1 0 N
-29 43 C 1 1 1 N
-28 43 G 2 3 0 P
-27 43 G 5 3 0 P
-26 43 C 4 1 1 N
-25 43 C 2 1 1 N
-24 43 G 5 4 0 P
-23 43 G 4 5 0 P
-22 43 B 5 2 0 N
-21 43 C 1 1 1 N
-20 43 G 2 3 0 P
-19 43 G 5 3 0 P
-18 43 C 4 1 1 N
-17 43 C 2 1 1 N
-16 43 G 5 4 0 P
-15 43 G 4 5 0 P
-14 43 B 5 6 0 N
-13 43 B 4 2 0 N
-12 43 G 2 5 0 T
-11 43 G 5 4 0 T
-10 43 G 4 5 0 T
-9 43 C 2 1 1 N
-8 43 G 5 9 0 P
-7 43 G 4 10 0 P
-6 43 B 5 7 0 N
-5 43 B 4 8 0 N
-4 43 G 2 5 0 T
-3 43 G 5 4 0 T
-2 43 G 4 5 0 T
-1 43 B 5 6 0 N
0 43 B 4 2 0 N
1 43 G 2 5 0 T
2 43 G 5 4 0 T
3 43 G 4 5 0 T
4 43 B 2 1 0 N
5 43 C 1 1 1 N
6 43 G 2 3 0 P
7 43 G 5 3 0 P
8 43 C 4 1 1 N
9 43 C 2 1 1 N
10 43 G 5 4 0 P
11 43 G 4 5 0 P
12 43 B 5 2 0 N
15 43 G 5 3 0 U
16 43 C 4 1 1 N
18 43 G 5 4 0 U
19 43 G 4 5 0 U
20 43 B 5 6 0 N
21 43 B 4 2 0 N
22 43 G 2 5 0 U
-76 44 1 1 0 0 N
-75 44 G 3 2 0 U
-74 44 G 1 4 0 U
-73 44 1 2 0 0 N
-72 44 G 3 3 0 U
-66 44 G 1 4 0 U
-65 44 1 2 0 0 N
-64 44 G 3 3 0 P
-63 44 G 1 2 0 P
-62 44 0 5 0 0 N
-61 44 G 3 5 0 P
-60 44 0 4 0 0 N
-59 44 G 3 4 0 T
-58 44 G 1 2 0 T
-57 44 0 5 0 0 N
-56 44 G 3 5 0 T
-55 44 1 1 0 0 N
-54 44 G 3 2 0 T
-53 44 G 1 4 0 T
-52 44 1 2 0 0 N
-51 44 G 3 3 0 P
-50 44 G 1 2 0 P
-49 44 0 5 0 0 N
-48 44 G 3 5 0 P
-47 44 0 4 0 0 N
-46 44 G 3 4 0 T
-45 44 G 1 2 0 T
-44 44 0 5 0 0 N
-43 44 G 3 5 0 T
-42 44 1 1 0 0 N
-41 44 G 3 2 0 P
-40 44 G 1 4 0 P
-39 44 1 2 0 0 N
-38 44 G 3 3 0 P
-37 44 G 1 2 0 P
-36 44 0 5 0 0 N
-35 44 G 3 5 0 T
-34 44 0 4 0 0 N
-33 44 G 3 4 0 T
-32 44 G 1 4 0 T
-31 44 1 2 0 0 N
-30 44 G 3 3 0 T
-29 44 1 1 0 0 N
-28 44 G 3 2 0 P
-27 44 G 1 4 0 P
-26 44 1 2 0 0 N
-25 44 G 3 3 0 P
-24 44 G 1 2 0 P
-23 44 0 5 0 0 N
-22 44 G 3 5 0 T
-21 44 1 1 0 0 N
-20 44 G 3 2 0 P
-19 44 G 1 4 0 P
-18 44 1 2 0 0 N
-17 44 G 3 3 0 P
-16 44 G 1 2 0 P
-15 44 0 5 0 0 N
-14 44 G 3 5 0 P
-13 44 0 4 0 0 N
-12 44 G 3 4 0 T
-11 44 G 1 4 0 T
-10 44 1 2 0 0 N
-9 44 G 3 3 0 P
-8 44 G 1 2 0 P
-7 44 0 5 0 0 N
-6 44 G 3 5 0 P
-5 44 0 4 0 0 N
-4 44 G 3 4 0 T
-3 44 G 1 2 0 T
-2 44 0 5 0 0 N
-1 44 G 3 5 0 T
0 44 0 4 0 0 N
1 44 G 3 4 0 T
2 44 G 1 4 0 T
3 44 1 2 0 0 N
4 44 G 3 3 0 T
5 44 1 1 0 0 N
6 44 G 3 2 0 P
7 44 G 1 4 0 P
8 44 1 2 0 0 N
9 44 G 3 3 0 P
10 44 G 1 2 0 P
11 44 0 5 0 0 N
12 44 G 3 5 0 U
18 44 G 1 2 0 U
19 44 0 5 0 0 N
20 44 G 3 5 0 U
21 44 0 4 0 0 N
22 44 G 3 4 0 U
-77 45 G 0 4 0 U
-76 45 0 1 0 0 N
-75 45 G 0 5 0 U
-74 45 0 2 0 0 N
-73 45 G 4 2 0 U
-67 45 G 0 5 0 U
-66 45 0 2 0 0 N
-65 45 G 4 2 0 P
-64 45 G 0 3 0 P
-63 45 1 5 0 0 N
-62 45 G 4 4 0 P
-61 45 G 0 2 0 P
-60 45 1 4 0 0 N
-59 45 G 0 3 0 T
-58 45 1 5 0 0 N
-57 45 G 4 4 0 T
-56 45 G 0 4 0 T
-55 45 0 1 0 0 N
-54 45 G 0 5 0 T
-53 45 0 2 0 0 N
-52 45 G 4 2 0 P
-51 45 G 0 3 0 P
-50 45 1 5 0 0 N
-49 45 G 4 4 0 P
-48 45 G 0 2 0 P
-47 45 1 4 0 0 N
-46 45 G 0 3 0 T
-45 45 1 5 0 0 N
-44 45 G 4 4 0 T
-43 45 G 0 4 0 T
-42 45 0 1 0 0 N
-41 45 G 0 5 0 P
-40 45 0 2 0 0 N
-39 45 G 4 2 0 P
-38 45 G 0 3 0 P
-37 45 1 5 0 0 N
-36 45 G 4 4 0 T
-35 45 G 0 2 0 T
-34 45 1 4 0 0 N
-33 45 G 0 5 0 T
-32 45 0 2 0 0 N
-31 45 G 4 2 0 T
-30 45 G 0 4 0 T
-29 45 0 1 0 0 N
-28 45 G 0 5 0 P
-27 45 0 2 0 0 N
-26 45 G 4 2 0 P
-25 45 G 0 3 0 P
-24 45 1 5 0 0 N
-23 45 G 4 4 0 T
-22 45 G 0 4 0 T
-21 45 0 1 0 0 N
-20 45 G 0 5 0 P
-19 45 0 2 0 0 N
-18 45 G 4 2 0 P
-17 45 G 0 3 0 P
-16 45 1 5 0 0 N
-15 45 G 4 4 0 P
-14 45 G 0 2 0 P
-13 45 1 4 0 0 N
-12 45 G 0 5 0 T
-11 45 0 2 0 0 N
-10 45 G 4 2 0 P
-9 45 G 0 3 0 P
-8 45 1 5 0 0 N
-7 45 G 4 4 0 P
-6 45 G 0 2 0 P
-5 45 1 4 0 0 N
-4 45 G 0 3 0 T
-3 45 1 5 0 0 N
-2 45 G 4 4 0 T
-1 45 G 0 2 0 T
0 45 1 4 0 0 N
1 45 G 0 5 0 T
2 45 0 2 0 0 N
3 45 G 4 2 0 T
4 45 G 0 4 0 T
5 45 0 1 0 0 N
6 45 G 0 5 0 P
7 45 0 2 0 0 N
8 45 G 4 2 0 P
9 45 G 0 3 0 P
10 45 1 5 0 0 N
11 45 G 4 4 0 U
17 45 G 0 3 0 U
18 45 1 5 0 0 N
19 45 G 4 4 0 U
20 45 G 0 2 0 U
21 45 1 4 0 0 N
-77 46 G 5 5 0 U
-76 46 B 1 2 0 N
-75 46 B 2 6 0 N
-74 46 G 1 5 0 U
-73 46 G 2 4 0 U
-71 46 C 1 1 1 N
-70 46 G 2 3 0 U
-67 46 B 2 2 0 N
-66 46 G 1 5 0 P
-65 46 G 2 4 0 P
-64 46 C 5 1 1 N
-63 46 C 1 1 1 N
-62 46 G 2 3 0 P
-61 46 G 5 3 0 P
-60 46 C 4 1 1 N
-59 46 B 5 1 0 N
-58 46 G 1 5 0 T
-57 46 G 2 4 0 T
-56 46 G 5 5 0 T
-55 46 B 1 2 0 N
-54 46 B 2 6 0 N
-53 46 G 1 5 0 P
-52 46 G 2 4 0 P
-51 46 C 5 1 1 N
-50 46 C 1 1 1 N
-49 46 G 2 3 0 P
-48 46 G 5 3 0 P
-47 46 C 4 1 1 N
-46 46 B 5 1 0 N
-45 46 G 1 5 0 T
-44 46 G 2 4 0 T
-43 46 G 5 5 0 T
-42 46 B 1 8 0 N
-41 46 B 2 7 0 N
-40 46 G 1 10 0 P
-39 46 G 2 9 0 P
-38 46 C 5 1 1 N
-37 46 G 1 5 0 T
-36 46 G 2 4 0 T
-35 46 G 5 3 0 T
-34 46 B 4 1 0 N
-33 46 B 2 8 0 N
-32 46 G 1 5 0 T
-31 46 G 2 4 0 T
-30 46 G 5 5 0 T
-29 46 B 1 8 0 N
-28 46 B 2 7 0 N
-27 46 G 1 10 0 P
-26 46 G 2 9 0 P
-25 46 C 5 1 1 N
-24 46 G 1 5 0 T
-23 46 G 2 4 0 T
-22 46 G 5 5 0 T
-21 46 B 1 2 0 N
-20 46 B 2 6 0 N
-19 46 G 1 5 0 P
-18 46 G 2 4 0 P
-17 46 C 5 1 1 N
-16 46 C 1 1 1 N
-15 46 G 2 3 0 P
-14 46 G 5 3 0 P
-13 46 C 4 1 1 N
-12 46 B 2 2 0 N
-11 46 G 1 5 0 P
-10 46 G 2 4 0 P
-9 46 C 5 1 1 N
-8 46 C 1 1 1 N
-7 46 G 2 3 0 P
-6 46 G 5 3 0 P
-5 46 C 4 1 1 N
-4 46 B 5 1 0 N
-3 46 G 1 5 0 T
-2 46 G 2 4 0 T
-1 46 G 5 3 0 T
0 46 B 4 1 0 N
1 46 B 2 8 0 N
2 46 G 1 5 0 T
3 46 G 2 4 0 T
4 46 G 5 5 0 T
5 46 B 1 8 0 N
6 46 B 2 7 0 N
7 46 G 1 10 0 P
8 46 G 2 9 0 P
9 46 C 5 1 1 N
10 46 G 1 5 0 U
11 46 G 2 4 0 U
17 46 C 5 1 1 N
20 46 G 5 3 0 U
21 46 C 4 1 1 N
-76 47 1 1 1 0 N
-75 47 B 3 5 0 N
-74 47 0 3 0 0 N
-73 47 1 3 0 0 N
-72 47 C 3 1 1 N
-71 47 1 1 0 0 N
-70 47 G 3 2 0 U
-69 47 G 1 9 0 U
-68 47 1 2 1 0 N
-67 47 B 3 6 0 N
-66 47 0 3 0 0 N
-65 47 1 3 0 0 N
-64 47 C 3 1 1 N
-63 47 1 1 0 0 N
-62 47 G 3 2 0 P
-61 47 G 1 3 0 P
-60 47 0 5 0 0 N
-59 47 B 3 8 0 N
-58 47 0 3 0 0 N
-57 47 1 3 0 0 N
-56 47 C 3 1 1 N
-55 47 1 1 1 0 N
-54 47 B 3 5 0 N
-53 47 0 3 0 0 N
-52 47 1 3 0 0 N
-51 47 C 3 1 1 N
-50 47 1 1 0 0 N
-49 47 G 3 2 0 P
-48 47 G 1 3 0 P
-47 47 0 5 0 0 N
-46 47 B 3 8 0 N
-45 47 0 3 0 0 N
-44 47 1 3 0 0 N
-43 47 B 3 1 0 N
-42 47 0 3 0 0 N
-41 47 1 3 0 0 N
-40 47 0 3 1 0 N
-39 47 1 3 1 0 N
-38 47 B 3 2 0 N
-37 47 0 3 0 0 N
-36 47 1 3 0 0 N
-35 47 C 3 1 1 N
-34 47 0 4 0 0 N
-33 47 B 3 7 0 N
-32 47 0 3 0 0 N
-31 47 1 3 0 0 N
-30 47 B 3 1 0 N
-29 47 0 3 0 0 N
-28 47 1 3 0 0 N
-27 47 0 3 1 0 N
-26 47 1 3 1 0 N
-25 47 B 3 2 0 N
-24 47 0 3 0 0 N
-23 47 1 3 0 0 N
-22 47 C 3 1 1 N
-21 47 1 1 1 0 N
-20 47 B 3 5 0 N
-19 47 0 3 0 0 N
-18 47 1 3 0 0 N
-17 47 C 3 1 1 N
-16 47 1 1 0 0 N
-15 47 G 3 2 0 P
-14 47 G 1 9 0 P
-13 47 1 2 1 0 N
-12 47 B 3 6 0 N
-11 47 0 3 0 0 N
-10 47 1 3 0 0 N
-9 47 C 3 1 1 N
