# REPHEX current computed pattern
# axiom=F level=5 cells=15841
# source=F: F@e; F -> F + {B_i@g_i : i=0..5}
# q r state orientation colour_index dark_cap leaf_tag
4 39 C 3 1 1 N
5 39 1 1 0 0 N
6 39 G 3 2 0 N
7 39 G 1 9 0 N
8 39 1 2 1 0 N
9 39 B 3 6 0 N
10 39 0 3 0 0 N
11 39 1 3 0 0 N
12 39 C 3 1 1 N
13 39 1 1 0 0 N
14 39 G 3 2 0 N
15 39 G 1 3 0 N
16 39 0 5 0 0 N
17 39 B 3 8 0 N
18 39 0 3 0 0 N
19 39 1 3 0 0 N
20 39 C 3 1 1 N
21 39 0 4 0 0 N
22 39 B 3 7 0 N
23 39 0 3 0 0 N
24 39 1 3 0 0 N
25 39 C 3 1 1 N
-64 40 G 0 4 0 N
-63 40 0 1 0 0 N
-62 40 G 0 5 0 N
-61 40 0 2 0 0 N
-60 40 G 4 2 0 N
-59 40 G 0 3 0 N
-58 40 1 5 0 0 N
-57 40 G 4 4 0 N
-56 40 G 0 9 0 N
-55 40 0 1 1 0 N
-54 40 G 2 4 0 N
-53 40 G 5 2 0 N
-52 40 G 4 3 0 N
-51 40 G 0 4 0 N
-50 40 0 1 0 0 N
-49 40 G 0 5 0 N
-48 40 0 2 0 0 N
-47 40 G 4 2 0 N
-46 40 G 0 3 0 N
-45 40 1 5 0 0 N
-44 40 G 4 4 0 N
-43 40 G 0 4 0 N
-42 40 0 1 0 0 N
-41 40 G 0 4 0 N
-40 40 1 5 0 0 N
-39 40 B 4 7 0 N
-38 40 G 2 5 0 N
-37 40 G 5 2 0 N
-36 40 G 4 3 0 N
-35 40 G 0 3 0 N
-34 40 1 4 0 0 N
-33 40 G 2 10 0 N
-32 40 G 5 2 0 N
-31 40 G 4 3 0 N
-30 40 G 0 4 0 N
-29 40 0 1 0 0 N
-28 40 G 0 10 0 N
-27 40 0 2 1 0 N
-26 40 B 4 5 0 N
-25 40 G 2 5 0 N
-24 40 G 5 2 0 N
-23 40 G 4 3 0 N
-22 40 G 0 4 0 N
-21 40 0 1 0 0 N
-20 40 G 0 4 0 N
-19 40 1 5 0 0 N
-18 40 B 4 7 0 N
-17 40 G 2 5 0 N
-16 40 G 5 2 0 N
-15 40 G 4 3 0 N
-14 40 G 0 3 0 N
-13 40 1 4 0 0 N
-12 40 G 2 10 0 N
-11 40 G 5 2 0 N
-10 40 G 4 3 0 N
-9 40 G 0 4 0 N
-8 40 0 1 0 0 N
-7 40 G 0 5 0 N
-6 40 0 2 0 0 N
-5 40 G 4 2 0 N
-4 40 G 0 3 0 N
-3 40 1 5 0 0 N
-2 40 G 4 4 0 N
-1 40 G 0 3 0 N
0 40 1 4 0 0 N
1 40 G 2 10 0 N
2 40 G 5 2 0 N
3 40 G 4 3 0 N
4 40 G 0 4 0 N
5 40 0 1 0 0 N
6 40 G 0 10 0 N
7 40 0 2 1 0 N
8 40 B 4 5 0 N
9 40 G 2 5 0 N
10 40 G 5 2 0 N
11 40 G 4 3 0 N
12 40 G 0 4 0 N
13 40 0 1 0 0 N
14 40 G 0 4 0 N
15 40 1 5 0 0 N
16 40 B 4 7 0 N
17 40 G 2 5 0 N
18 40 G 5 2 0 N
19 40 G 4 3 0 N
20 40 G 0 3 0 N
21 40 1 4 0 0 N
22 40 G 2 10 0 N
23 40 G 5 2 0 N
24 40 G 4 3 0 N
-66 41 G 1 3 0 N
-65 41 G 2 2 0 N
-64 41 G 5 5 0 N
-63 41 B 1 6 0 N
-62 41 B 2 5 0 N
-61 41 G 1 4 0 N
-60 41 G 2 3 0 N
-59 41 C 5 1 1 N
-58 41 G 1 3 0 N
-57 41 G 2 2 0 N
-56 41 G 5 10 0 N
-55 41 1 1 0 0 N
-54 41 G 3 3 0 N
-53 41 G 1 3 0 N
-52 41 G 2 2 0 N
-51 41 G 5 5 0 N
-50 41 B 1 6 0 N
-49 41 B 2 5 0 N
-48 41 G 1 4 0 N
-47 41 G 2 3 0 N
-46 41 C 5 1 1 N
-45 41 G 1 3 0 N
-44 41 G 2 2 0 N
-43 41 G 5 5 0 N
-42 41 B 1 5 0 N
-41 41 0 5 1 0 N
-40 41 G 3 10 0 N
-39 41 0 4 0 0 N
-38 41 G 3 4 0 N
-37 41 G 1 3 0 N
-36 41 G 2 2 0 N
-35 41 G 5 4 0 N
-34 41 0 4 1 0 N
-33 41 G 3 9 0 N
-32 41 G 1 3 0 N
-31 41 G 2 2 0 N
-30 41 G 5 5 0 N
-29 41 B 1 7 0 N
-28 41 1 2 0 0 N
-27 41 G 3 4 0 N
-26 41 0 4 0 0 N
-25 41 G 3 4 0 N
-24 41 G 1 3 0 N
-23 41 G 2 2 0 N
-22 41 G 5 5 0 N
-21 41 B 1 5 0 N
-20 41 0 5 1 0 N
-19 41 G 3 10 0 N
-18 41 0 4 0 0 N
-17 41 G 3 4 0 N
-16 41 G 1 3 0 N
-15 41 G 2 2 0 N
-14 41 G 5 4 0 N
-13 41 0 4 1 0 N
-12 41 G 3 9 0 N
-11 41 G 1 3 0 N
-10 41 G 2 2 0 N
-9 41 G 5 5 0 N
-8 41 B 1 6 0 N
-7 41 B 2 5 0 N
-6 41 G 1 4 0 N
-5 41 G 2 3 0 N
-4 41 C 5 1 1 N
-3 41 G 1 3 0 N
-2 41 G 2 2 0 N
-1 41 G 5 4 0 N
0 41 0 4 1 0 N
1 41 G 3 9 0 N
2 41 G 1 3 0 N
3 41 G 2 2 0 N
4 41 G 5 5 0 N
5 41 B 1 7 0 N
6 41 1 2 0 0 N
7 41 G 3 4 0 N
8 41 0 4 0 0 N
9 41 G 3 4 0 N
10 41 G 1 3 0 N
11 41 G 2 2 0 N
12 41 G 5 5 0 N
13 41 B 1 5 0 N
14 41 0 5 1 0 N
15 41 G 3 10 0 N
16 41 0 4 0 0 N
17 41 G 3 4 0 N
18 41 G 1 3 0 N
19 41 G 2 2 0 N
20 41 G 5 4 0 N
21 41 0 4 1 0 N
22 41 G 3 9 0 N
-67 42 C 0 1 1 N
-66 42 1 0 0 0 N
-65 42 0 0 0 0 N
-64 42 B 0 2 0 N
-63 42 1 0 1 0 N
-62 42 0 0 1 0 N
-61 42 1 0 0 0 N
-60 42 0 0 0 0 N
-59 42 B 0 1 0 N
-58 42 1 0 0 0 N
-57 42 0 0 0 0 N
-56 42 B 0 7 0 N
-55 42 0 1 0 0 N
-54 42 C 0 1 1 N
-53 42 1 0 0 0 N
-52 42 0 0 0 0 N
-51 42 B 0 2 0 N
-50 42 1 0 1 0 N
-49 42 0 0 1 0 N
-48 42 1 0 0 0 N
-47 42 0 0 0 0 N
-46 42 B 0 1 0 N
-45 42 1 0 0 0 N
-44 42 0 0 0 0 N
-43 42 B 0 6 0 N
-42 42 1 5 1 0 N
-41 42 G 4 9 0 N
-40 42 G 0 2 0 N
-39 42 1 4 0 0 N
-38 42 C 0 1 1 N
-37 42 1 0 0 0 N
-36 42 0 0 0 0 N
-35 42 B 0 5 0 N
-34 42 1 4 1 0 N
-33 42 C 0 1 1 N
-32 42 1 0 0 0 N
-31 42 0 0 0 0 N
-30 42 B 0 8 0 N
-29 42 0 2 0 0 N
-28 42 G 4 3 0 N
-27 42 G 0 2 0 N
-26 42 1 4 0 0 N
-25 42 C 0 1 1 N
-24 42 1 0 0 0 N
-23 42 0 0 0 0 N
-22 42 B 0 6 0 N
-21 42 1 5 1 0 N
-20 42 G 4 9 0 N
-19 42 G 0 2 0 N
-18 42 1 4 0 0 N
-17 42 C 0 1 1 N
-16 42 1 0 0 0 N
-15 42 0 0 0 0 N
-14 42 B 0 5 0 N
-13 42 1 4 1 0 N
-12 42 C 0 1 1 N
-11 42 1 0 0 0 N
-10 42 0 0 0 0 N
-9 42 B 0 2 0 N
-8 42 1 0 1 0 N
-7 42 0 0 1 0 N
-6 42 1 0 0 0 N
-5 42 0 0 0 0 N
-4 42 B 0 1 0 N
-3 42 1 0 0 0 N
-2 42 0 0 0 0 N
-1 42 B 0 5 0 N
0 42 1 4 1 0 N
1 42 C 0 1 1 N
2 42 1 0 0 0 N
3 42 0 0 0 0 N
4 42 B 0 8 0 N
5 42 0 2 0 0 N
6 42 G 4 3 0 N
7 42 G 0 2 0 N
8 42 1 4 0 0 N
9 42 C 0 1 1 N
10 42 1 0 0 0 N
11 42 0 0 0 0 N
12 42 B 0 6 0 N
13 42 1 5 1 0 N
14 42 G 4 9 0 N
15 42 G 0 2 0 N
16 42 1 4 0 0 N
17 42 C 0 1 1 N
18 42 1 0 0 0 N
19 42 0 0 0 0 N
20 42 B 0 5 0 N
21 42 1 4 1 0 N
-76 43 C 1 1 1 N
-75 43 G 2 3 0 N
-72 43 C 2 1 1 N
-66 43 G 5 4 0 N
-65 43 G 4 5 0 N
-64 43 C 2 1 1 N
-63 43 G 5 9 0 N
-62 43 G 4 10 0 N
-61 43 B 5 7 0 N
-60 43 B 4 8 0 N
-59 43 G 2 5 0 N
-58 43 G 5 4 0 N
-57 43 G 4 5 0 N
-56 43 B 5 8 0 N
-55 43 B 1 1 0 N
-54 43 G 2 3 0 N
-53 43 G 5 4 0 N
-52 43 G 4 5 0 N
-51 43 C 2 1 1 N
-50 43 G 5 9 0 N
-49 43 G 4 10 0 N
-48 43 B 5 7 0 N
-47 43 B 4 8 0 N
-46 43 G 2 5 0 N
-45 43 G 5 4 0 N
-44 43 G 4 5 0 N
-43 43 B 5 2 0 N
-42 43 C 1 1 1 N
-41 43 G 2 3 0 N
-40 43 G 5 3 0 N
-39 43 C 4 1 1 N
-38 43 C 2 1 1 N
-37 43 G 5 4 0 N
-36 43 G 4 5 0 N
-35 43 B 5 6 0 N
-34 43 B 4 2 0 N
-33 43 G 2 5 0 N
-32 43 G 5 4 0 N
-31 43 G 4 5 0 N
-30 43 B 2 1 0 N
-29 43 C 1 1 1 N
-28 43 G 2 3 0 N
-27 43 G 5 3 0 N
-26 43 C 4 1 1 N
-25 43 C 2 1 1 N
-24 43 G 5 4 0 N
-23 43 G 4 5 0 N
-22 43 B 5 2 0 N
-21 43 C 1 1 1 N
-20 43 G 2 3 0 N
-19 43 G 5 3 0 N
-18 43 C 4 1 1 N
-17 43 C 2 1 1 N
-16 43 G 5 4 0 N
-15 43 G 4 5 0 N
-14 43 B 5 6 0 N
-13 43 B 4 2 0 N
-12 43 G 2 5 0 N
-11 43 G 5 4 0 N
-10 43 G 4 5 0 N
-9 43 C 2 1 1 N
-8 43 G 5 9 0 N
-7 43 G 4 10 0 N
-6 43 B 5 7 0 N
-5 43 B 4 8 0 N
-4 43 G 2 5 0 N
-3 43 G 5 4 0 N
-2 43 G 4 5 0 N
-1 43 B 5 6 0 N
0 43 B 4 2 0 N
1 43 G 2 5 0 N
2 43 G 5 4 0 N
3 43 G 4 5 0 N
4 43 B 2 1 0 N
5 43 C 1 1 1 N
6 43 G 2 3 0 N
7 43 G 5 3 0 N
8 43 C 4 1 1 N
9 43 C 2 1 1 N
10 43 G 5 4 0 N
11 43 G 4 5 0 N
12 43 B 5 2 0 N
15 43 G 5 3 0 N
16 43 C 4 1 1 N
18 43 G 5 4 0 N
19 43 G 4 5 0 N
20 43 B 5 6 0 N
21 43 B 4 2 0 N
22 43 G 2 5 0 N
-76 44 1 1 0 0 N
-75 44 G 3 2 0 N
-74 44 G 1 4 0 N
-73 44 1 2 0 0 N
-72 44 G 3 3 0 N
-66 44 G 1 4 0 N
-65 44 1 2 0 0 N
-64 44 G 3 3 0 N
-63 44 G 1 2 0 N
-62 44 0 5 0 0 N
-61 44 G 3 5 0 N
-60 44 0 4 0 0 N
-59 44 G 3 4 0 N
-58 44 G 1 2 0 N
-57 44 0 5 0 0 N
-56 44 G 3 5 0 N
-55 44 1 1 0 0 N
-54 44 G 3 2 0 N
-53 44 G 1 4 0 N
-52 44 1 2 0 0 N
-51 44 G 3 3 0 N
-50 44 G 1 2 0 N
-49 44 0 5 0 0 N
-48 44 G 3 5 0 N
-47 44 0 4 0 0 N
-46 44 G 3 4 0 N
-45 44 G 1 2 0 N
-44 44 0 5 0 0 N
-43 44 G 3 5 0 N
-42 44 1 1 0 0 N
-41 44 G 3 2 0 N
-40 44 G 1 4 0 N
-39 44 1 2 0 0 N
-38 44 G 3 3 0 N
-37 44 G 1 2 0 N
-36 44 0 5 0 0 N
-35 44 G 3 5 0 N
-34 44 0 4 0 0 N
-33 44 G 3 4 0 N
-32 44 G 1 4 0 N
-31 44 1 2 0 0 N
-30 44 G 3 3 0 N
-29 44 1 1 0 0 N
-28 44 G 3 2 0 N
-27 44 G 1 4 0 N
-26 44 1 2 0 0 N
-25 44 G 3 3 0 N
-24 44 G 1 2 0 N
-23 44 0 5 0 0 N
-22 44 G 3 5 0 N
-21 44 1 1 0 0 N
-20 44 G 3 2 0 N
-19 44 G 1 4 0 N
-18 44 1 2 0 0 N
-17 44 G 3 3 0 N
-16 44 G 1 2 0 N
-15 44 0 5 0 0 N
-14 44 G 3 5 0 N
-13 44 0 4 0 0 N
-12 44 G 3 4 0 N
-11 44 G 1 4 0 N
-10 44 1 2 0 0 N
-9 44 G 3 3 0 N
-8 44 G 1 2 0 N
-7 44 0 5 0 0 N
-6 44 G 3 5 0 N
-5 44 0 4 0 0 N
-4 44 G 3 4 0 N
-3 44 G 1 2 0 N
-2 44 0 5 0 0 N
-1 44 G 3 5 0 N
0 44 0 4 0 0 N
1 44 G 3 4 0 N
2 44 G 1 4 0 N
3 44 1 2 0 0 N
4 44 G 3 3 0 N
5 44 1 1 0 0 N
6 44 G 3 2 0 N
7 44 G 1 4 0 N
8 44 1 2 0 0 N
9 44 G 3 3 0 N
10 44 G 1 2 0 N
11 44 0 5 0 0 N
12 44 G 3 5 0 N
18 44 G 1 2 0 N
19 44 0 5 0 0 N
20 44 G 3 5 0 N
21 44 0 4 0 0 N
22 44 G 3 4 0 N
-77 45 G 0 4 0 N
-76 45 0 1 0 0 N
-75 45 G 0 5 0 N
-74 45 0 2 0 0 N
-73 45 G 4 2 0 N
-67 45 G 0 5 0 N
-66 45 0 2 0 0 N
-65 45 G 4 2 0 N
-64 45 G 0 3 0 N
-63 45 1 5 0 0 N
-62 45 G 4 4 0 N
-61 45 G 0 2 0 N
-60 45 1 4 0 0 N
-59 45 G 0 3 0 N
-58 45 1 5 0 0 N
-57 45 G 4 4 0 N
-56 45 G 0 4 0 N
-55 45 0 1 0 0 N
-54 45 G 0 5 0 N
-53 45 0 2 0 0 N
-52 45 G 4 2 0 N
-51 45 G 0 3 0 N
-50 45 1 5 0 0 N
-49 45 G 4 4 0 N
-48 45 G 0 2 0 N
-47 45 1 4 0 0 N
-46 45 G 0 3 0 N
-45 45 1 5 0 0 N
-44 45 G 4 4 0 N
-43 45 G 0 4 0 N
-42 45 0 1 0 0 N
-41 45 G 0 5 0 N
-40 45 0 2 0 0 N
-39 45 G 4 2 0 N
-38 45 G 0 3 0 N
-37 45 1 5 0 0 N
-36 45 G 4 4 0 N
-35 45 G 0 2 0 N
-34 45 1 4 0 0 N
-33 45 G 0 5 0 N
-32 45 0 2 0 0 N
-31 45 G 4 2 0 N
-30 45 G 0 4 0 N
-29 45 0 1 0 0 N
-28 45 G 0 5 0 N
-27 45 0 2 0 0 N
-26 45 G 4 2 0 N
-25 45 G 0 3 0 N
-24 45 1 5 0 0 N
-23 45 G 4 4 0 N
-22 45 G 0 4 0 N
-21 45 0 1 0 0 N
-20 45 G 0 5 0 N
-19 45 0 2 0 0 N
-18 45 G 4 2 0 N
-17 45 G 0 3 0 N
-16 45 1 5 0 0 N
-15 45 G 4 4 0 N
-14 45 G 0 2 0 N
-13 45 1 4 0 0 N
-12 45 G 0 5 0 N
-11 45 0 2 0 0 N
-10 45 G 4 2 0 N
-9 45 G 0 3 0 N
-8 45 1 5 0 0 N
-7 45 G 4 4 0 N
-6 45 G 0 2 0 N
-5 45 1 4 0 0 N
-4 45 G 0 3 0 N
-3 45 1 5 0 0 N
-2 45 G 4 4 0 N
-1 45 G 0 2 0 N
0 45 1 4 0 0 N
1 45 G 0 5 0 N
2 45 0 2 0 0 N
3 45 G 4 2 0 N
4 45 G 0 4 0 N
5 45 0 1 0 0 N
6 45 G 0 5 0 N
7 45 0 2 0 0 N
8 45 G 4 2 0 N
9 45 G 0 3 0 N
10 45 1 5 0 0 N
11 45 G 4 4 0 N
17 45 G 0 3 0 N
18 45 1 5 0 0 N
19 45 G 4 4 0 N
20 45 G 0 2 0 N
21 45 1 4 0 0 N
-77 46 G 5 5 0 N
-76 46 B 1 2 0 N
-75 46 B 2 6 0 N
-74 46 G 1 5 0 N
-73 46 G 2 4 0 N
-71 46 C 1 1 1 N
-70 46 G 2 3 0 N
-67 46 B 2 2 0 N
-66 46 G 1 5 0 N
-65 46 G 2 4 0 N
-64 46 C 5 1 1 N
-63 46 C 1 1 1 N
-62 46 G 2 3 0 N
-61 46 G 5 3 0 N
-60 46 C 4 1 1 N
-59 46 B 5 1 0 N
-58 46 G 1 5 0 N
-57 46 G 2 4 0 N
-56 46 G 5 5 0 N
-55 46 B 1 2 0 N
-54 46 B 2 6 0 N
-53 46 G 1 5 0 N
-52 46 G 2 4 0 N
-51 46 C 5 1 1 N
-50 46 C 1 1 1 N
-49 46 G 2 3 0 N
-48 46 G 5 3 0 N
-47 46 C 4 1 1 N
-46 46 B 5 1 0 N
-45 46 G 1 5 0 N
-44 46 G 2 4 0 N
-43 46 G 5 5 0 N
-42 46 B 1 8 0 N
-41 46 B 2 7 0 N
-40 46 G 1 10 0 N
-39 46 G 2 9 0 N
-38 46 C 5 1 1 N
-37 46 G 1 5 0 N
-36 46 G 2 4 0 N
-35 46 G 5 3 0 N
-34 46 B 4 1 0 N
-33 46 B 2 8 0 N
-32 46 G 1 5 0 N
-31 46 G 2 4 0 N
-30 46 G 5 5 0 N
-29 46 B 1 8 0 N
-28 46 B 2 7 0 N
-27 46 G 1 10 0 N
-26 46 G 2 9 0 N
-25 46 C 5 1 1 N
-24 46 G 1 5 0 N
-23 46 G 2 4 0 N
-22 46 G 5 5 0 N
-21 46 B 1 2 0 N
-20 46 B 2 6 0 N
-19 46 G 1 5 0 N
-18 46 G 2 4 0 N
-17 46 C 5 1 1 N
-16 46 C 1 1 1 N
-15 46 G 2 3 0 N
-14 46 G 5 3 0 N
-13 46 C 4 1 1 N
-12 46 B 2 2 0 N
-11 46 G 1 5 0 N
-10 46 G 2 4 0 N
-9 46 C 5 1 1 N
-8 46 C 1 1 1 N
-7 46 G 2 3 0 N
-6 46 G 5 3 0 N
-5 46 C 4 1 1 N
-4 46 B 5 1 0 N
-3 46 G 1 5 0 N
-2 46 G 2 4 0 N
-1 46 G 5 3 0 N
0 46 B 4 1 0 N
1 46 B 2 8 0 N
2 46 G 1 5 0 N
3 46 G 2 4 0 N
4 46 G 5 5 0 N
5 46 B 1 8 0 N
6 46 B 2 7 0 N
7 46 G 1 10 0 N
8 46 G 2 9 0 N
9 46 C 5 1 1 N
10 46 G 1 5 0 N
11 46 G 2 4 0 N
17 46 C 5 1 1 N
20 46 G 5 3 0 N
21 46 C 4 1 1 N
-76 47 1 1 1 0 N
-75 47 B 3 5 0 N
-74 47 0 3 0 0 N
-73 47 1 3 0 0 N
-72 47 C 3 1 1 N
-71 47 1 1 0 0 N
-70 47 G 3 2 0 N
-69 47 G 1 9 0 N
-68 47 1 2 1 0 N
-67 47 B 3 6 0 N
-66 47 0 3 0 0 N
-65 47 1 3 0 0 N
-64 47 C 3 1 1 N
-63 47 1 1 0 0 N
-62 47 G 3 2 0 N
-61 47 G 1 3 0 N
-60 47 0 5 0 0 N
-59 47 B 3 8 0 N
-58 47 0 3 0 0 N
-57 47 1 3 0 0 N
-56 47 C 3 1 1 N
-55 47 1 1 1 0 N
-54 47 B 3 5 0 N
-53 47 0 3 0 0 N
-52 47 1 3 0 0 N
-51 47 C 3 1 1 N
-50 47 1 1 0 0 N
-49 47 G 3 2 0 N
-48 47 G 1 3 0 N
-47 47 0 5 0 0 N
-46 47 B 3 8 0 N
-45 47 0 3 0 0 N
-44 47 1 3 0 0 N
-43 47 B 3 1 0 N
-42 47 0 3 0 0 N
-41 47 1 3 0 0 N
-40 47 0 3 1 0 N
-39 47 1 3 1 0 N
-38 47 B 3 2 0 N
-37 47 0 3 0 0 N
-36 47 1 3 0 0 N
-35 47 C 3 1 1 N
-34 47 0 4 0 0 N
-33 47 B 3 7 0 N
-32 47 0 3 0 0 N
-31 47 1 3 0 0 N
-30 47 B 3 1 0 N
-29 47 0 3 0 0 N
-28 47 1 3 0 0 N
-27 47 0 3 1 0 N
-26 47 1 3 1 0 N
-25 47 B 3 2 0 N
-24 47 0 3 0 0 N
-23 47 1 3 0 0 N
-22 47 C 3 1 1 N
-21 47 1 1 1 0 N
-20 47 B 3 5 0 N
-19 47 0 3 0 0 N
-18 47 1 3 0 0 N
-17 47 C 3 1 1 N
-16 47 1 1 0 0 N
-15 47 G 3 2 0 N
-14 47 G 1 9 0 N
-13 47 1 2 1 0 N
-12 47 B 3 6 0 N
-11 47 0 3 0 0 N
-10 47 1 3 0 0 N
-9 47 C 3 1 1 N
-8 47 1 1 0 0 N
-7 47 G 3 2 0 N
-6 47 G 1 3 0 N
-5 47 0 5 0 0 N
-4 47 B 3 8 0 N
-3 47 0 3 0 0 N
-2 47 1 3 0 0 N
-1 47 C 3 1 1 N
0 47 0 4 0 0 N
1 47 B 3 7 0 N
2 47 0 3 0 0 N
3 47 1 3 0 0 N
4 47 B 3 1 0 N
5 47 0 3 0 0 N
6 47 1 3 0 0 N
7 47 0 3 1 0 N
8 47 1 3 1 0 N
9 47 B 3 2 0 N
10 47 0 3 0 0 N
11 47 1 3 0 0 N
12 47 C 3 1 1 N
-77 48 G 0 9 0 N
-76 48 0 1 1 0 N
-75 48 G 2 4 0 N
-74 48 G 5 2 0 N
-73 48 G 4 3 0 N
-72 48 G 0 4 0 N
-71 48 0 1 0 0 N
-70 48 G 0 10 0 N
-69 48 0 2 1 0 N
-68 48 B 4 5 0 N
-67 48 G 2 5 0 N
-66 48 G 5 2 0 N
-65 48 G 4 3 0 N
-64 48 G 0 4 0 N
-63 48 0 1 0 0 N
-62 48 G 0 4 0 N
-61 48 1 5 0 0 N
-60 48 B 4 7 0 N
-59 48 G 2 5 0 N
-58 48 G 5 2 0 N
-57 48 G 4 3 0 N
-56 48 G 0 9 0 N
-55 48 0 1 1 0 N
-54 48 G 2 4 0 N
-53 48 G 5 2 0 N
-52 48 G 4 3 0 N
-51 48 G 0 4 0 N
-50 48 0 1 0 0 N
-49 48 G 0 4 0 N
-48 48 1 5 0 0 N
-47 48 B 4 7 0 N
-46 48 G 2 5 0 N
-45 48 G 5 2 0 N
-44 48 G 4 3 0 N
-43 48 C 2 1 1 N
-42 48 G 5 3 0 N
-41 48 G 4 4 0 N
-40 48 B 5 5 0 N
-39 48 B 4 6 0 N
-38 48 G 2 5 0 N
-37 48 G 5 2 0 N
-36 48 G 4 3 0 N
-35 48 G 0 3 0 N
-34 48 1 4 0 0 N
-33 48 G 2 10 0 N
-32 48 G 5 2 0 N
-31 48 G 4 3 0 N
-30 48 C 2 1 1 N
-29 48 G 5 3 0 N
-28 48 G 4 4 0 N
-27 48 B 5 5 0 N
-26 48 B 4 6 0 N
-25 48 G 2 5 0 N
-24 48 G 5 2 0 N
-23 48 G 4 3 0 N
-22 48 G 0 9 0 N
-21 48 0 1 1 0 N
-20 48 G 2 4 0 N
-19 48 G 5 2 0 N
-18 48 G 4 3 0 N
-17 48 G 0 4 0 N
-16 48 0 1 0 0 N
-15 48 G 0 10 0 N
-14 48 0 2 1 0 N
-13 48 B 4 5 0 N
-12 48 G 2 5 0 N
-11 48 G 5 2 0 N
-10 48 G 4 3 0 N
-9 48 G 0 4 0 N
-8 48 0 1 0 0 N
-7 48 G 0 4 0 N
-6 48 1 5 0 0 N
-5 48 B 4 7 0 N
-4 48 G 2 5 0 N
-3 48 G 5 2 0 N
-2 48 G 4 3 0 N
-1 48 G 0 3 0 N
0 48 1 4 0 0 N
1 48 G 2 10 0 N
2 48 G 5 2 0 N
3 48 G 4 3 0 N
4 48 C 2 1 1 N
5 48 G 5 3 0 N
6 48 G 4 4 0 N
7 48 B 5 5 0 N
8 48 B 4 6 0 N
9 48 G 2 5 0 N
10 48 G 5 2 0 N
11 48 G 4 3 0 N
-79 49 G 1 3 0 N
-78 49 G 2 2 0 N
-77 49 G 5 10 0 N
-76 49 1 1 0 0 N
-75 49 G 3 3 0 N
-74 49 G 1 3 0 N
-73 49 G 2 2 0 N
-72 49 G 5 5 0 N
-71 49 B 1 7 0 N
-70 49 1 2 0 0 N
-69 49 G 3 4 0 N
-68 49 0 4 0 0 N
-67 49 G 3 4 0 N
-66 49 G 1 3 0 N
-65 49 G 2 2 0 N
-64 49 G 5 5 0 N
-63 49 B 1 5 0 N
-62 49 0 5 1 0 N
-61 49 G 3 10 0 N
-60 49 0 4 0 0 N
-59 49 G 3 4 0 N
-58 49 G 1 3 0 N
-57 49 G 2 2 0 N
-56 49 G 5 10 0 N
-55 49 1 1 0 0 N
-54 49 G 3 3 0 N
-53 49 G 1 3 0 N
-52 49 G 2 2 0 N
-51 49 G 5 5 0 N
-50 49 B 1 5 0 N
-49 49 0 5 1 0 N
-48 49 G 3 10 0 N
-47 49 0 4 0 0 N
-46 49 G 3 4 0 N
-45 49 G 1 4 0 N
-44 49 1 2 0 0 N
-43 49 G 3 3 0 N
-42 49 G 1 2 0 N
-41 49 0 5 0 0 N
-40 49 G 3 5 0 N
-39 49 0 4 0 0 N
-38 49 G 3 4 0 N
-37 49 G 1 3 0 N
-36 49 G 2 2 0 N
-35 49 G 5 4 0 N
-34 49 0 4 1 0 N
-33 49 G 3 9 0 N
-32 49 G 1 4 0 N
-31 49 1 2 0 0 N
-30 49 G 3 3 0 N
-29 49 G 1 2 0 N
-28 49 0 5 0 0 N
-27 49 G 3 5 0 N
-26 49 0 4 0 0 N
-25 49 G 3 4 0 N
-24 49 G 1 3 0 N
-23 49 G 2 2 0 N
-22 49 G 5 10 0 N
-21 49 1 1 0 0 N
-20 49 G 3 3 0 N
-19 49 G 1 3 0 N
-18 49 G 2 2 0 N
-17 49 G 5 5 0 N
-16 49 B 1 7 0 N
-15 49 1 2 0 0 N
-14 49 G 3 4 0 N
-13 49 0 4 0 0 N
-12 49 G 3 4 0 N
-11 49 G 1 3 0 N
-10 49 G 2 2 0 N
-9 49 G 5 5 0 N
-8 49 B 1 5 0 N
-7 49 0 5 1 0 N
-6 49 G 3 10 0 N
-5 49 0 4 0 0 N
-4 49 G 3 4 0 N
-3 49 G 1 3 0 N
-2 49 G 2 2 0 N
-1 49 G 5 4 0 N
0 49 0 4 1 0 N
1 49 G 3 9 0 N
2 49 G 1 4 0 N
3 49 1 2 0 0 N
4 49 G 3 3 0 N
5 49 G 1 2 0 N
6 49 0 5 0 0 N
7 49 G 3 5 0 N
8 49 0 4 0 0 N
9 49 G 3 4 0 N
-80 50 C 0 1 1 N
-79 50 1 0 0 0 N
-78 50 0 0 0 0 N
-77 50 B 0 7 0 N
-76 50 0 1 0 0 N
-75 50 C 0 1 1 N
-74 50 1 0 0 0 N
-73 50 0 0 0 0 N
-72 50 B 0 8 0 N
-71 50 0 2 0 0 N
-70 50 G 4 3 0 N
-69 50 G 0 2 0 N
-68 50 1 4 0 0 N
-67 50 C 0 1 1 N
-66 50 1 0 0 0 N
-65 50 0 0 0 0 N
-64 50 B 0 6 0 N
-63 50 1 5 1 0 N
-62 50 G 4 9 0 N
-61 50 G 0 2 0 N
-60 50 1 4 0 0 N
-59 50 C 0 1 1 N
-58 50 1 0 0 0 N
-57 50 0 0 0 0 N
-56 50 B 0 7 0 N
-55 50 0 1 0 0 N
-54 50 C 0 1 1 N
-53 50 1 0 0 0 N
-52 50 0 0 0 0 N
