batch_index,time_a,time_b,pair_a,pair_b,face_a,mixed_with_wall,batch_events
2332,4721952624790941492504125118769559/2005809975612522453969974167011,2260951490677463852339007770099275/2005809975612522453969974167011,I3,O1,NE,false,pair:I3:O1:NE
2333,269914477576321752031043021778507/114865675941770133956852199079,909917626081733253190363011173513/804059731592390937697965393553,O1,O2,E,false,pair:O1:O2:E
2337,23304789971956994414570517561587/9850840753902922378436010607,321150472680611575190542397821307/285674381863184748974644307603,O1,O2,E,false,pair:O1:O2:E
2341,17854389837596250080080428608321525/7557922942210645377959746851993,8539949235459335177645133780811345/7557922942210645377959746851993,I2,O1,NE,false,pair:I2:O1:NE
2342,1936747920530679417239763152013119/822095339819576219796611293355,4670506926748872412359656097829407/4110476699097881098983056466775,I2,O0,W,false,pair:I2:O0:W
2345,10934111357865353057465349475552097/4634221187032317096668496533109,5266878199279137968648592791738189/4634221187032317096668496533109,I3,O0,W,false,pair:I3:O0:W
2346,16333321613299172295029419017370709/6903220668564832945957431148665,2606655856470856418132209394766779/2301073556188277648652477049555,I2,O0,N,false,pair:I2:O0:N
2349,5097992160231337996891506615903825/2142883106789129755406010864677,2421511136091850312443673181724541/2142883106789129755406010864677,I3,O1,N,false,pair:I3:O1:N
2352,25465077781026484120798943373893847/10715397977369876968058302950947,12170636541940152674929975071818891/10715397977369876968058302950947,I3,O1,NW,false,pair:I3:O1:NW
2358,9227563194153454247527903950299231/3893626552991809179633810284619,496677493461791068147557109965979/432625172554645464403756698291,I2,O2,NE,false,pair:I2:O2:NE
2360,6081890062064747565339735875001845/2550002357889405413881396392601,2910045938747939302729246044073041/2550002357889405413881396392601,O0,O1,SE,false,pair:O0:O1:SE
2364,8433137061000840091552567263010031/3549473156542812884819717279771,4095697345139966401369463834149571/3549473156542812884819717279771,I2,O1,E,false,pair:I2:O1:E
2367,27924415313554768267227187922797033/11646965034862864430246895455133,13277063898373633948549773664634677/11646965034862864430246895455133,I3,O0,W,false,pair:I3:O0:W
2369,1413157592779631426757593026819973/591424321797936214471356384105,3398580741404028293014818906421541/2957121608989681072356781920525,I3,O1,S,false,pair:I3:O1:S
2372,13120297785955619296247946995009639/5473237544560684401998500275443,6280807493588390717200402608147675/5473237544560684401998500275443,I3,O1,S,false,pair:I3:O1:S
2379,28106956999987633301042713184371177/11646965034862864430246895455133,13358193536788240630245562669778741/11646965034862864430246895455133,I3,O0,W,false,pair:I3:O0:W
2387,44371255362961860100254468277593061/18403403469541350772105459709769,21303599606693191925583617739359105/18403403469541350772105459709769,O1,O2,SE,false,pair:O1:O2:SE
2388,62465363786592826219938256475299449/25904577558288534164691113581421,30011025414768612624324708181336197/25904577558288534164691113581421,I3,O2,NW,false,pair:I3:O2:NW
2394,21990880995652794613298234832953897/9071181566934572955850587082973,10516594197581662117471189739160181/9071181566934572955850587082973,I3,O1,W,false,pair:I3:O1:W
2398,95475271157583106399857357006870233/39369026615518374653771300195149,45724349238863704042950212747280741/39369026615518374653771300195149,I2,O1,W,false,pair:I2:O1:W
2400,7324846617314408275429052821760045/3021609254964066862323497184561,8211770762805512152225428825197493/7050421594916156012088160097309,I3,O0,N,false,pair:I3:O0:N
2405,95840354530448836467488407530018521/39369026615518374653771300195149,45886608515692917406341790757568869/39369026615518374653771300195149,I2,O1,W,false,pair:I2:O1:W
2407,60823626114516728603674656103390877/24980269111282566820936323181665,29116431150742602710431646895868889/24980269111282566820936323181665,I2,O1,W,false,pair:I2:O1:W
2411,28711271463390139618361433863701689/11781059010404572930509261905581,41390978830262639880204936676588879/35343177031213718791527785716743,I2,O0,NW,false,pair:I2:O0:NW
2414,92520824503681109917042583048899919/37839794487340852115656293062651,44228677620489387245444257792441251/37839794487340852115656293062651,I2,O2,S,false,pair:I2:O2:S
2422,14154561022441428916936897731029387/5772167694740807103194123660007,2260023246991196140585474586192997/1924055898246935701064707886669,O1,O2,E,false,pair:O1:O2:E
2423,118175813742596878565659331808476381/48202702407272004086247755597729,56665484576838637778609125583449369/48202702407272004086247755597729,I2,O2,SW,false,pair:I2:O2:SW
2424,61557569652831162897911740884358833/25114031628308775673471260957701,29545205612944284091583430549133405/25114031628308775673471260957701,O1,O2,E,false,pair:O1:O2:E
2426,53925095805403552717494565484961241/21810488355826020453595442536013,25346813095731813527207860687518821/21810488355826020453595442536013,I3,O2,S,false,pair:I3:O2:S
2427,123255001599734014691552914879918543/50085800880321150149996880828027,58624752785076205070687187682133539/50085800880321150149996880828027,I2,I3,W,false,pair:I2:I3:W
2428,5282037290365707205085784247863201/2155304187014994883111455287221,164992801534796767348593972436443597/140094772155974667402244593669365,O0,O1,NE,false,pair:O0:O1:NE
2429,220217284568108642534752494342390399/89866708899357116055302071753963,15128912901272599880775301619739541/12838101271336730865043153107709,O1,O2,E,false,pair:O1:O2:E
2430,416846807382405092188610267722982741/170091674078329042707977083379065,200544100093013615562004632105021489/170091674078329042707977083379065,I3,O1,SW,false,pair:I3:O1:SW
2437,119913589645967782798703955313211505/48586805254383348860171972772037,171548351973799512394768335457084759/145760415763150046580515918316111,O0,O2,NE,false,pair:O0:O2:NE
2441,94367734572795272621674685743945585/38425546423220427041776156085189,45681936076150993103810433945578013/38425546423220427041776156085189,O0,O2,NE,false,pair:O0:O2:NE
2443,612628531930473227937533703456292301/247872537296813472743811460408145,292524448406812192298569663113700169/247872537296813472743811460408145,I2,I3,S,false,pair:I2:I3:S
2444,360925509579527657537632233428401859/145280490036531143419909073669247,170317463786380721683910470052615687/145280490036531143419909073669247,I2,O2,NW,false,pair:I2:O2:NW
2445,1187972440462283941236724336715842231/480632301908488595893775195293059,568539524485059459772405074966860011/480632301908488595893775195293059,O1,O2,S,false,pair:O1:O2:S
2454,415905552744551013403382070612001643/167878007077840397451753931610695,199955050927587352800634959626873231/167878007077840397451753931610695,O0,O2,E,false,pair:O0:O2:E
2455,500880354931941017415393758842011011/201557018747835090244753033990719,239084805415947170861470885745741255/201557018747835090244753033990719,I3,O2,NW,false,pair:I3:O2:NW
2456,140339885047303427899527596432865441/56471261554755179979321453472949,67007431227044473352015530062896013/56471261554755179979321453472949,I3,O1,S,false,pair:I3:O1:S
2457,550367770043040906749545550788124469/221753027036439317384543417183449,264029797879580900628205933417182353/221753027036439317384543417183449,I2,I3,SW,false,pair:I2:I3:SW
2460,60479185257272694182716626889450753/24328027471185629672532779901077,28944919492230722546591234505842797/24328027471185629672532779901077,I3,O2,NW,false,pair:I3:O2:NW
2462,934777549030980297180592681686099531/376125687916860272993628171191975,448622329481453201648164240045171439/376125687916860272993628171191975,O0,O1,NE,false,pair:O0:O1:NE
2464,340555300470501990762869022862373095/136625180224129532638611451410291,487225800072437095581947705025421841/409875540672388597915834354230873,I2,O2,S,false,pair:I2:O2:S
2465,525556564757402327619733966384535401/213483831190136381403488980209437,258694097729569698957088405232512693/213483831190136381403488980209437,I3,O1,SE,false,pair:I3:O1:SE
2467,901356568004277437376740126849370291/361219485730017338570768794428719,429660479641634077215548392034312503/361219485730017338570768794428719,O1,O2,NW,false,pair:O1:O2:NW
2472,132944131350506004823076042706505801/53090703067590973314761328511357,63117023119846475563748917899183637/53090703067590973314761328511357,I3,O2,SE,false,pair:I3:O2:SE
2474,770255361314913012207563602787716403/308840755264106155825612548866991,123552173540715162411989130675165501/102946918421368718608537516288997,I2,O1,E,false,pair:I2:O1:E
2479,1700642798994505615489623836711256203/679144330147419964649446297652711,814141449976300499017198489072652335/679144330147419964649446297652711,I2,O2,SW,false,pair:I2:O2:SW
2480,2349082743797046248852363905427166167/941457468201641638855397674196259,1136155193431879196882403127961746315/941457468201641638855397674196259,I3,O1,E,false,pair:I3:O1:E
2482,111611571617354539388588610326297239/44559006708454567782038272010979,89164549847846242936290703381499261/74265011180757612970063786684965,I2,I3,N,false,pair:I2:I3:N
2483,2268445391356772600349876384641951341/903856326370138028133058655955057,360780488507214708024705991598621987/301285442123379342711019551985019,I2,O0,E,false,pair:I2:O0:E
2489,1296671540067607886705763348575790341/514489805821368876048419713777385,618117960865422945514660005455568417/514489805821368876048419713777385,I3,O1,E,false,pair:I3:O1:E
2490,1342958635236791441554401789699501921/536054153771196085486848387369589,9158971255334434813104427445614027/7550058503819663175871104047459,I3,O0,S,false,pair:I3:O0:S
2493,2360765411728749611016557522167911383/941457468201641638855397674196259,1141347490290414024510933624290966411/941457468201641638855397674196259,I3,O1,E,false,pair:I3:O1:E
2495,2280128059288475962514070001382696557/903856326370138028133058655955057,1087533762380178951702648471125086057/903856326370138028133058655955057,I2,O0,W,false,pair:I2:O0:W
2497,1080509991155701876579084428592328817/428533418605251692694485067585733,517393329977783376544594528216452893/428533418605251692694485067585733,I2,O1,N,false,pair:I2:O1:N
2500,490539439614717183350955702059048255/192803027555047928113050064105131,230157531021670215406740432802272467/192803027555047928113050064105131,I2,O1,NW,false,pair:I2:O1:NW
2503,4842498300562622519819659724603299625/1918635094459976759834141658917341,2319930997601496871161012771269776245/1918635094459976759834141658917341,O0,O2,SW,false,pair:O0:O2:SW
2508,18919843075786848133490076540176251/7488023065247190461062167226263,118060926860233133238062570046081235/97344299848213475993808173941419,O0,O1,NE,false,pair:O0:O1:NE
2509,4640850158237968185216784964611983733/1836765345626865166378408280212505,2228644219635331681864269970593722833/1836765345626865166378408280212505,O0,O2,SW,false,pair:O0:O2:SW
2510,329988351869629084921460905878678999/130462674485939353445808028008227,158128516248101350814399893883096459/130462674485939353445808028008227,I3,O1,SW,false,pair:I3:O1:SW
2512,1120142764128885600488555801563881083/442482178426031089780124862188183,536330706134785520855336118094258015/442482178426031089780124862188183,O0,O1,E,false,pair:O0:O1:E
2516,8110486438836750546940047013049657959/3199388573291328094710221073690355,3882512895607042656509081122540848859/3199388573291328094710221073690355,I3,O1,NW,false,pair:I3:O1:NW
2518,846029025230449348906926341901211021/332424627767458333181887107102225,26779278643407042007203890479244903/22161641851163888878792473806815,O0,O2,S,false,pair:O0:O2:S
2519,6516699202254028936658455334367956425/2580767659436820299407957871039741,3156256295579719803133937318524188053/2580767659436820299407957871039741,I2,I3,N,false,pair:I2:I3:N
2520,4007090256979234080394239021982754643/1576033989733005083245778713172047,1909465244989570550502355112314145623/1576033989733005083245778713172047,I2,O2,W,false,pair:I2:O2:W
2524,10498718445228147428806793648952775325/4127985793507283939767561405231201,5021766780474151877850005888930328537/4127985793507283939767561405231201,I2,I3,N,false,pair:I2:I3:N
2525,2807886117666979379899584538229840013/1106235608812719909763097513227537,1350147095258690674078028225394755337/1106235608812719909763097513227537,I2,O2,W,false,pair:I2:O2:W
2526,5616902347417910886529614481117732719/2220077652604813122038148591682715,2722744326103184488624335838111585091/2220077652604813122038148591682715,I3,O0,NW,false,pair:I3:O0:NW
2531,366071898989246305827953770089984799/143740758106043393418967142468107,175658147734010975840536765790897459/143740758106043393418967142468107,O0,O2,SW,false,pair:O0:O2:SW
2535,12619910006303546070951748233459533977/4947760993803178964252675893313549,6046794669482959225696496390800404517/4947760993803178964252675893313549,I3,O0,W,false,pair:I3:O0:W
2536,289200267553666199796926373208141955/113054113519114285309395282264383,98294992432557764862127749611452997/80752938227938775220996630188845,I2,O1,NW,false,pair:I2:O1:NW
2538,297277838245324183167154780404785793/117032770934296268895023587208213,3603637183690759068541985953874218533/2925819273357406722375589680205325,O0,O2,NW,false,pair:O0:O2:NW
2540,24665963710786586836092654613856953001/9651761458604836718672577824316253,11802564848013580030174390821168183541/9651761458604836718672577824316253,O0,O1,S,false,pair:O0:O1:S
2543,5763503822270786531855817676475932559/2264805836995936934359958578181947,2794189517721452774268573645218971875/2264805836995936934359958578181947,O0,O1,S,false,pair:O0:O1:S
2544,11038274689191723067575485573102386153/4319933844042297391320651669458333,5300671394806138096677019818667243829/4319933844042297391320651669458333,O0,O2,N,false,pair:O0:O2:N
2546,17520053532438625743389748294057900309/6833130076131552852610901216795705,1670391018533971446498421475727049981/1366626015226310570522180243359141,I3,O2,W,false,pair:I3:O2:W
2547,4786037911571086539583518116776974629/1845450177096783979561427604370825,2218774236447917870548318701677572033/1845450177096783979561427604370825,O0,O1,S,false,pair:O0:O1:S
2550,21322591781796111855279393974760319649/8310732086426893962401169965369013,10182604579654113499912412298751927693/8310732086426893962401169965369013,O0,O2,NW,false,pair:O0:O2:NW
2551,11531112956549835836481740119704821843/4491617827261921535831003875640655,5499950570692361187893570089398784087/4491617827261921535831003875640655,I2,I3,W,false,pair:I2:I3:W
2555,4776762506516008570398651630448831073/1851819944446206973334145533419893,2265296709692474307899531742943169101/1851819944446206973334145533419893,I3,O1,S,false,pair:I3:O1:S
2559,266005157142632672404451019037079881/102047998129179496985453646063229,862787519000107668284963215871647123/714335986904256478898175522442603,O0,O2,SW,false,pair:O0:O2:SW
2563,27337858093076533690969286330660490281/10579330234161371957500392058274525,13024177237530847583846824252896896117/10579330234161371957500392058274525,O0,O1,S,false,pair:O0:O1:S
2565,21935350041779719008540930760823096915/8488084861250734309621560309113679,3489375185291040929972526873809873437/2829361620416911436540520103037893,O0,O2,NE,false,pair:O0:O2:NE
2567,11624574300003462733795289053630783571/4491617827261921535831003875640655,369432596370709320594787604002169657/299441188484128102388733591709377,I2,I3,W,false,pair:I2:I3:W
2572,408213578629177611756427168702027051/158208647875729578484263087501063,65631088888183237449736669481833157/52736215958576526161421029167021,I2,O0,NW,false,pair:I2:O0:NW
2574,41284924453097242153995422175789887891/15926389194147523829356441501634447,19730875833885644036955849136281594007/15926389194147523829356441501634447,O0,O1,NW,false,pair:O0:O1:NW
2578,2165607917261410714512011911265736661/828719390014404400909086271652345,7129706767354462446606408595769627863/5801035730100830806363603901566415,I2,O0,SW,false,pair:I2:O0:SW
2581,13869593682778609206762843661560534489/5312656679433545859294982970275405,6568463904244744258750505981153023077/5312656679433545859294982970275405,O0,O1,W,false,pair:O0:O1:W
2583,11020156282406337028369773263567826299/4248723335254467955502114376484247,5307057327888868915222284176074998367/4248723335254467955502114376484247,O0,O1,W,false,pair:O0:O1:W
2585,2383464529212129469579812595213324509/916409359969728063324455111617441,1141796093231815329708292059988390169/916409359969728063324455111617441,O1,O2,NW,false,pair:O1:O2:NW
2586,15403721418206994660773308336251783601/5926760912698181440686923531733765,7394650793797570780904111676258127709/5926760912698181440686923531733765,I3,O1,NE,false,pair:I3:O1:NE
2593,7285547755354520608992188655614124471/2789468950005671961590183773261955,2086506062307222333646175751471314317/1673681370003403176954110263957173,I2,I3,S,false,pair:I2:I3:S
2595,744768880729567341472007112034843697/283574768466809749387402761613189,351626878144349066497186778041782237/283574768466809749387402761613189,O0,O1,SE,false,pair:O0:O1:SE
2597,28679434339823809729729858117878359901/11003264663101914391916093128819745,13834658142971382091695692566894134681/11003264663101914391916093128819745,I2,O1,E,false,pair:I2:O1:E
2600,25525080391881660575420197709523753415/9768426920783504445311496399872467,12245157791097996838985898221489672891/9768426920783504445311496399872467,I2,O0,NW,false,pair:I2:O0:NW
2604,12987869398123563897253966213147147523/4956721303604694654358612828768191,18657170029481670228141117389132645845/14870163910814083963075838486304573,I3,O1,N,false,pair:I3:O1:N
2606,11998125702262835925173689292200310885/4561382427955552491124297004656073,5690763400294857357800430393648168449/4561382427955552491124297004656073,I2,O1,E,false,pair:I2:O1:E
2610,81562607203326974466945363290551477915/30939784587335829036750891568899383,38569028374094349006707143704404636927/30939784587335829036750891568899383,I3,O1,NW,false,pair:I3:O1:NW
2611,85480196417914284388463559157581711701/32673244586494129867292906513502585,41257158342125013725024577974726919217/32673244586494129867292906513502585,O0,O1,NE,false,pair:O0:O1:NE
2614,75778624688147983155534528213493731261/28848599687223878410809096276698113,36356326382018788201848109180558644857/28848599687223878410809096276698113,I3,O0,NW,false,pair:I3:O0:NW
2620,26982802688374470745003929657640654175/10263834891916970971077092289935691,12994772512872282316465493589792021107/10263834891916970971077092289935691,O1,O2,NW,false,pair:O1:O2:NW
2621,50670136314921924976053512624688427439/19269332707285179450666627531498459,24416795235361065674734141699939620995/19269332707285179450666627531498459,I2,O2,E,false,pair:I2:O2:E
2627,136275903327704931135461614077240480089/51467454371169770978905076148770765,64932418773653421228892326619692526053/51467454371169770978905076148770765,I3,O1,SE,false,pair:I3:O1:SE
2629,198169770287459235361965066020999652217/74990659518395580424799521274184813,31653838812331095462919381096392889815/24996886506131860141599840424728271,O0,O2,E,false,pair:O0:O2:E
2636,27596452406542361972735777946019610717/10398462411756132701881381009019169,13223217692263943954406773393205750425/10398462411756132701881381009019169,O1,O2,E,false,pair:O1:O2:E
2640,38712153060966538826804159496039351633/14544113053661188514524234455031589,18521057870497856095621939083548856957/14544113053661188514524234455031589,I2,O1,SW,false,pair:I2:O1:SW
2643,204707952509530523159149802124043948805/76896658845625258887093390454424809,97970721460345819940580508630314873889/76896658845625258887093390454424809,I3,O0,NE,false,pair:I3:O0:NE
2652,22485801917838140855975007943968522451/8425983436705109679752382149980111,10803875514562040791973305612655306455/8425983436705109679752382149980111,I3,O2,SW,false,pair:I3:O2:SW
2654,6326238268158136736032075955752512983/2369948465502639954986043596734243,3044863707474598649914434833259187595/2369948465502639954986043596734243,I3,O1,SE,false,pair:I3:O1:SE
2655,278266998485070042133167812990129882083/104359818383063797061580190753974303,134320954760730435484280103015065167015/104359818383063797061580190753974303,O0,O1,W,false,pair:O0:O1:W
2657,386828756538243175890492394857064411047/144695601430431381516024421954403635,185816083090998860037631922298348978971/144695601430431381516024421954403635,I3,O0,E,false,pair:I3:O0:E
2658,61360103493572989721959615220481290539/23182019075967250959528186302708487,30215821629128398656243666248959239247/23182019075967250959528186302708487,I2,I3,E,false,pair:I2:I3:E
2663,260567289781111677636885363941594122471/97064550369309051114315506054639475,124507514747977326016793053713998234459/97064550369309051114315506054639475,O0,O2,SW,false,pair:O0:O2:SW
2664,61554062558050012865737179930650886143/22948084662768346979756751365908587,88508669652145600924035276215758496185/68844253988305040939270254097725761,O1,O2,N,false,pair:O1:O2:N
2665,69547318210419266019990883821121480265/25970924068824000094519749648832381,33506268487621390662524760660578493461/25970924068824000094519749648832381,I2,I3,N,false,pair:I2:I3:N
2668,47885903226220074763922869849584097577/17884872896014011863797198906168285,115536101040690885247908927168141386569/89424364480070059318985994530841425,I2,O2,SE,false,pair:I2:O2:SE
2669,12922211503925892931381951889656612019/4815263128742100931762093980242223,353560004451736060336255139799484354879/274469998338299753110439356873806711,O1,O2,NW,false,pair:O1:O2:NW
2673,136116171006420941527243529832719466703/50533759029385312774215808654889339,64947061551332746711339005630880606499/50533759029385312774215808654889339,I3,O2,SE,false,pair:I3:O2:SE
2675,213099227951426477212575838015929450215/79385827627493714049409283966868851,102770877021176896821425820486879789403/79385827627493714049409283966868851,I2,O0,NE,false,pair:I2:O0:NE
2677,254330139591460812113299729284029844593/94260888303541540249622576617448645,121174734130215812105929563335340604189/94260888303541540249622576617448645,O1,O2,SW,false,pair:O1:O2:SW
2680,324282936534286251277022680365933001601/120215182671671880082148864063994133,155263519014624616607227129863778104557/120215182671671880082148864063994133,I3,O0,E,false,pair:I3:O0:E
2685,4685194818149998010331499340304105251/1736205596621541610160381898155103,2250459745179569619501077258642349799/1736205596621541610160381898155103,I2,O1,N,false,pair:I2:O1:N
2690,405561480504661088100343963879127177409/149739580644062919462556834007220053,194417951807967844832270961749023353133/149739580644062919462556834007220053,O1,O2,SE,false,pair:O1:O2:SE
2693,1008257180218376894136809445323683424833/371973897011620245563085716971073237,483806027186737672001312657915524471981/371973897011620245563085716971073237,I2,O1,S,false,pair:I2:O1:S
2695,567484879121711369930195724363852064381/209274065822203821764638616652915137,272415442463861866593765009488665429561/209274065822203821764638616652915137,O0,O2,S,false,pair:O0:O2:S
2696,1023652132339453008956915049705931367579/376848299290100172797868911786261303,489382914994396752022071989104592935679/376848299290100172797868911786261303,I3,O1,N,false,pair:I3:O1:N
2698,392993626637680220796978867264803196867/145248712429341606466567683403051391,189884615079738450502825240841269662471/145248712429341606466567683403051391,I3,O1,N,false,pair:I3:O1:N
2703,1068699263915266821280337375661368072093/393034837745134207318851549493008737,512414898277217262428198683240687636697/393034837745134207318851549493008737,O0,O1,N,false,pair:O0:O1:N
2705,1026476741830495955186835639709027099803/376848299290100172797868911786261303,490545989490708553410862820282338237183/376848299290100172797868911786261303,I3,O0,N,false,pair:I3:O0:N
2709,300016919333987099400411843000455408187/111032267226408152174290189886644567,146993247554207029289660554011080810527/111032267226408152174290189886644567,O1,O2,SW,false,pair:O1:O2:SW
2713,1548458099977318592723068131894696270913/565640212366614635246157134811793621,739185961943115850360463448973211952813/565640212366614635246157134811793621,I3,O2,S,false,pair:I3:O2:S
2716,1026585976960065993354161096799440007365/374791178848217195060711152662893993,489571999217002266265375282530178899681/374791178848217195060711152662893993,I2,O1,N,false,pair:I2:O1:N
2719,2514092140795756518799297227186949805171/918805343569055928084155039942835183,1203665243154499114413788577681676050935/918805343569055928084155039942835183,O0,O1,SE,false,pair:O0:O1:SE
