batch_index,time_a,time_b,pair_a,pair_b,face_a,mixed_with_wall,batch_events
1650,13207016712951467983315486864/7875766107541212234966153,12784368877530739973136374191/15751532215082424469932306,I3,O2,S,false,pair:I3:O2:S
1651,1391987768815581705160091536/823246452425535626743417,1320469865012470707848181823/1646492904851071253486834,I0,I1,SW,false,pair:I0:I1:SW
1653,3452548289976665003394048912/2044263940256749647104569,3296235588324490226689244799/4088527880513499294209138,I0,O0,S,false,pair:I0:O0:S
1657,95054974184987145541685872/55713770339351283161383,1508598154166308764111152433/1894268191537943627487022,I0,O0,SW,false,pair:I0:O0:SW
1658,10257649240076390626342248880/6061134322121137379932699,9788101875207171001238494349/12122268644242274759865398,I3,O2,E,false,pair:I3:O2:E
1660,5681029260866173797051666224/3355316704331218657145075,5426432814681644767559133941/6710633408662437314290150,O0,O2,W,false,pair:O0:O2:W
1662,168754452915967392938431440/99535996351205966825789,161124370428611745725022555/199071992702411933651578,I0,O0,W,false,pair:I0:O0:W
1663,9376675026314394486945518576/5535503750665854847457599,8978648469919353998450789961/11071007501331709694915198,I1,O2,NE,false,pair:I1:O2:NE
1665,4621913381812227055111790192/2713725677383415939110375,4369840347545644683296714849/5427451354766831878220750,I0,O0,NW,false,pair:I0:O0:NW
1666,535251947809602320652474672/315446177263968894032275,1539238347950013790660749311/1892677063583813364193650,O0,O2,NW,false,pair:O0:O2:NW
1672,5610496343762383604300095568/3289466519791774642588165,5353613394002821403723550291/6578933039583549285176330,I1,I3,N,false,pair:I1:I3:N
1674,9840650003341828163610384/5787873654231094823537,85520893357591966906182847/104181725776159706823666,I1,I3,NE,false,pair:I1:I3:NE
1677,1780056509664225105080253456/1042306365046313308788673,1718115232498980920538282167/2084612730092626617577346,I1,O2,NE,false,pair:I1:O2:NE
1681,11385666215111562388016589456/6645224734367327749680809,10933269108857390445445779087/13290449468734655499361618,I0,O0,SE,false,pair:I0:O0:SE
1686,255720220101067818449972496/150050560982258947490513,250243384521119824860568871/300101121964517894981026,I0,O0,E,false,pair:I0:O0:E
1688,3958861423445623814117699312/2300741023238022407797487,3787678007522182452965037849/4601482046476044815594974,I1,O2,NE,false,pair:I1:O2:NE
1689,7411298013751262466381549552/4315767087052700067547391,7126404118343154934521020553/8631534174105400135094782,I3,O0,SW,false,pair:I3:O0:SW
1690,2129472377782330397527219856/1238521614374554759195113,6125430580258675635078745069/7431129686247328555170678,I0,O0,E,false,pair:I0:O0:E
1692,10129750633714976135743395952/5869705636405388257594759,9651051537528219821014748097/11739411272810776515189518,I1,O0,NW,false,pair:I1:O0:NW
1694,1872572486640668916522956304/1084401881582036135498593,8947739985292351387527049331/10844018815820361354985930,I3,O0,SE,false,pair:I3:O0:SE
1696,16357186806687199294064917648/9489432973530761518237641,15735641088098375815076904047/18978865947061523036475282,I0,I3,NE,false,pair:I0:I3:NE
1699,9608923009120278527917951440/5554261984475015644844189,9194076086579502181911490299/11108523968950031289688378,I1,O0,N,false,pair:I1:O0:N
1700,1458762425621044832967907600/845664544575534702599569,12667087507907575952305762207/15221961802359624646792242,I3,O2,NE,false,pair:I3:O2:NE
1708,501453764395050653291826064/288992146289818371226809,4357567689848565284965677047/5201858633216730682082562,I0,O2,NW,false,pair:I0:O2:NW
1709,1723697003604707718805496048/996688815431607160248847,1679364880307501081379032825/1993377630863214320497694,I0,I1,S,false,pair:I0:I1:S
1710,426795925762448893919954224/245031056429672764850259,408762961192145867385884821/490062112859345529700518,O0,O2,S,false,pair:O0:O2:S
1717,3503053022560931928538576848/2010311320567987788466045,3389572654121305937722454299/4020622641135975576932090,O0,O2,SW,false,pair:O0:O2:SW
1725,5388233911276714031030893584/3070270752000253840635841,5180558159535076339298474167/6140541504000507681271682,I0,O2,W,false,pair:I0:O2:W
1727,9139250695061818940224661648/5192389831688260899407497,8769214772229249371642406831/10384779663376521798814994,I0,O0,S,false,pair:I0:O0:S
1728,15126692859964755327117887344/8611831051417251297828983,14589923860736408760283658577/17223662102834502595657966,I1,O0,NW,false,pair:I1:O0:NW
1730,16985367114932398500514099760/9636949461796643979996963,5428159588590980259296252183/6424632974531095986664642,I3,O2,E,false,pair:I3:O2:E
1736,5429337389143611422970903568/3070270752000253840635841,5214408082484285956190247095/6140541504000507681271682,I0,I3,E,false,pair:I0:I3:E
1739,1182766577631757598868065456/670991787861064531207371,3442011432233722121675865367/4025950727166387187244226,I3,O0,S,false,pair:I3:O0:S
1741,10545302152060495421906495984/5949952737480629855113887,10152754405241246578604014057/11899905474961259710227774,I1,O2,SE,false,pair:I1:O2:SE
1744,3366775661514310828983010672/1897262443516673434313815,3234706833395369331277088369/3794524887033346868627630,I1,O2,SE,false,pair:I1:O2:SE
1746,9370779689411261797750997264/5255822379350133627486225,5368911650750307230398470641/6306986855220160352983470,I1,O2,S,false,pair:I1:O2:S
1747,8654443857209741601462888144/4881490843650575463195245,8385072210341353692235699883/9762981687301150926390490,I0,O2,W,false,pair:I0:O2:W
1748,11929951527475419001857421104/6690025713465555569236723,11400064874665661303925764341/13380051426931111138473446,I1,I3,N,false,pair:I1:I3:N
1754,75759074338747300963302928/42699897977201567249377,11068521580824898231978213091/12724569597206067040314346,I0,O0,NE,false,pair:I0:O0:NE
1756,40582473062702886137119456752/22822677144918505693561823,39609484310332121410033098409/45645354289837011387123646,I1,O0,SE,false,pair:I1:O0:SE
1757,1716896492593214382237170800/934215783474958289097671,1544019870433689862183629697/1868431566949916578195342,I0,I1,N,false,pair:I0:I1:N
1760,3701971563145174341532089168/2058645608181984524232629,3553451778380615762636651299/4117291216363969048465258,I3,O2,S,false,pair:I3:O2:S
1764,130641980077338578782859291728/72512494270188998084923077,41860090040067665406470832433/48341662846792665389948718,I0,I3,N,false,pair:I0:I3:N
1765,29539225443593302308817304624/16359257649071529428977603,28241558377708805795306382757/32718515298143058857955206,I0,O0,S,false,pair:I0:O0:S
1768,5452487014634600210071272880/3017222371544694871993307,5235035773888874169682312397/6034444743089389743986614,O0,O2,NW,false,pair:O0:O2:NW
1773,157393308725497218690031216/86882074933740167023079,452865879596610897677653283/521292449602441002138474,I3,O0,W,false,pair:I3:O0:W
1774,143905895413423737635886546384/79531174217427650202584029,19809339583154206330122640301/22723192633550757200738294,I3,O2,NW,false,pair:I3:O2:NW
1775,80424089508797703304165127440/44365214406802503892877137,77171282025726727041833761959/88730428813605007785754274,I1,O0,SE,false,pair:I1:O0:SE
1779,25444865257116762241294064752/14038631039854692299398599,24596999502323667543155169665/28077262079709384598797198,I0,I3,SE,false,pair:I0:I3:SE
1780,79648704522203380939971752560/43854655504954649510481703,76802085955213102649332927777/87709311009909299020963406,I0,I1,N,false,pair:I0:I1:N
1781,91506710600667268109045081072/50068782392792409242972735,17382900536786599212668645237/20027512957116963697189094,I1,O2,NE,false,pair:I1:O2:NE
1783,35960835612743577653124555440/19759351858987132569302571,103622677465452877125051299831/118556111153922795415815426,I3,O0,NW,false,pair:I3:O0:NW
1786,154192480379997507758445788304/84730651134791435774625737,148714739958872046072938445935/169461302269582871549251474,I0,I3,S,false,pair:I0:I3:S
1788,14267710848563433904266523152/7812027081650694554848033,40974228676801795746193100549/46872162489904167329088198,I1,O0,SW,false,pair:I1:O0:SW
1791,158532780770869783977415938352/86797720824018642214940947,152346319754964302987385174485/173595441648037284429881894,I3,O0,NE,false,pair:I3:O0:NE
1793,90361487106188952669731232304/49526378959171138477244835,87180852309973608691418778821/99052757918342276954489670,I1,O2,W,false,pair:I1:O2:W
1797,115192806805181426555370390608/62881767013550373266381893,110753937957927694332939848211/125763534027100746532763786,I0,O2,N,false,pair:I0:O2:N
1799,241187220609496021534377212624/131466502893169948956067757,231571289649016997847451838315/262933005786339897912135514,I1,I3,SW,false,pair:I1:I3:SW
1800,174188167836206147770487361616/95045369628909290078668037,167901173040840773776615947091/190090739257818580157336074,I0,I3,SE,false,pair:I0:I3:SE
1801,69739060424188039124855381136/38186704609158438256780745,9708859412157300455279293529/10910487031188125216223070,I1,O0,E,false,pair:I1:O0:E
1803,94343781820979046167323692016/51482065324385401726698687,91450991670519960403505219273/102964130648770803453397374,I0,I1,E,false,pair:I0:I1:E
1806,42195723703063267784721154864/22966587105537251964611635,40670873209842277932860437941/45933174211074503929223270,I0,I1,E,false,pair:I0:I1:E
1809,40215081778841705388205294448/21820806934338308269315127,38499500675261574669354977169/43641613868676616538630254,I0,I3,S,false,pair:I0:I3:S
1812,483459850342930690805072811632/261505139219176488600327527,462237281495690131563875710177/523010278438352977200655054,I0,O2,E,false,pair:I0:O2:E
1814,62312167282851426995702175312/33711573843769805135833445,131610101063648827402206557565/148330924912587142597667158,I0,I3,SE,false,pair:I0:I3:SE
1816,234704672120020203622977061552/127052452481409174275408939,226407568796363478333675989501/254104904962818348550817878,I1,I3,SW,false,pair:I1:I3:SW
1818,34374465446992179013918619856/18444140973567133318203277,32536745810546250686850898059/36888281947134266636406554,I0,O2,NE,false,pair:I0:O2:NE
1820,541656073885168945651091819728/291567177015045704866880717,517858978182231262375123089739/583134354030091409733761434,I1,I3,SE,false,pair:I1:I3:SE
1821,750534380600072267239951784912/404668562860077239607289277,721125822682259455601521901787/809337125720154479214578554,I1,O0,NW,false,pair:I1:O0:NW
1823,13054894169681457599303747824/7068836615314470921275535,12704177781251762076649925753/14137673230628941842551070,I1,I3,SE,false,pair:I1:I3:SE
1827,235942612159305583897876185776/127052452481409174275408939,227645508835648858608575113725/254104904962818348550817878,I1,I3,SE,false,pair:I1:I3:SE
1831,29969224432383400708952631088/16063536743743214030930547,28739017994781871163864255861/32127073487486428061861094,I0,O0,S,false,pair:I0:O0:S
1837,483836484304175328979522900176/257701455335505683188352269,461205264443624153355528810251/515402910671011366376704538,I0,I3,SE,false,pair:I0:I3:SE
1845,45941119118537762250076103824/24345156104567394305833545,307404977422605578198778198409/340832185463943520281669630,I0,O2,E,false,pair:I0:O2:E
1846,218944818149865338132794546832/115894359282218249408506281,23198357540698707465883800791/25754302062715166535223618,I1,I3,SE,false,pair:I1:I3:SE
1854,38252795563016332009706565520/20171509739355016497611513,36725174126089630522494279615/40343019478710032995223026,I3,O2,SE,false,pair:I3:O2:SE
1855,1253940876864575394597403070320/660521792882389221314144503,1201042656170278922509185150161/1321043585764778442628289006,I3,O0,W,false,pair:I3:O0:W
1859,597804801413343142815010487056/315305824171753145531279281,577799695326651154536162246983/630611648343506291062558562,I0,I1,SE,false,pair:I0:I1:SE
1866,5663625166726118479235521808/2966174065273670657962449,5442411370984187758218311207/5932348130547341315924898,I1,I3,N,false,pair:I1:I3:N
1867,126125381512577754629983340048/66405051493432332277348449,204908649256091034286760349649/221350171644774440924494830,I0,I3,SE,false,pair:I0:I3:SE
1869,3162029522038461787567806201136/1653068843231940104015031251,3039094180815967792826835585301/3306137686463880208030062502,I3,O0,E,false,pair:I3:O0:E
1872,274726055217466705337291433680/143123911321960112970341997,262466843084225831895175314091/286247822643920225940683994,I3,O0,SE,false,pair:I3:O0:SE
1874,46344183423340415257419213616/24506261298283334962181811,6575659003919033724490377187/7001788942366667132051946,I0,I3,N,false,pair:I0:I3:N
1878,1354629550512891949435839116848/705843844346146161047076707,118536051874655037970658123055/128335244426572029281286674,I1,O0,E,false,pair:I1:O0:E
1881,260978636406846489812854546832/135503770623863184485480985,249700109708872906558741561247/271007541247726368970961970,I3,O2,E,false,pair:I3:O2:E
1883,1744519914943548673092464654768/908230431970846015867497371,1683989267717587640165420474125/1816460863941692031734994742,I3,O2,SE,false,pair:I3:O2:SE
1885,4624104970547648591939516219568/2397907254493034192162565131,4433813175171480114285022671645/4795814508986068384325130262,I1,O2,E,false,pair:I1:O2:E
1890,5759002314849235858282292802256/2974551265270008457899730733,5505196273515637181034938469355/5949102530540016915799461466,I1,I3,NE,false,pair:I1:I3:NE
1891,213558194474619510180070456432/110792663751462813858191303,206870391636738711285629194113/221585327502925627716382606,I0,O0,SE,false,pair:I0:O0:SE
1892,1792268429796056702132622585616/927429171849071788763459313,246614704881382928881827373057/264979763385449082503845518,O0,O2,E,false,pair:O0:O2:E
1893,360182420866354918203456349808/186480243113587179555835495,347676648930320975029466330081/372960486227174359111670990,I0,O0,E,false,pair:I0:O0:E
1900,1118515027112705123718679407504/578287721434936096573389497,1087580925339183976322705803775/1156575442869872193146778994,I0,O0,NE,false,pair:I0:O0:NE
1905,671144227900951292086351058192/343074231548779380274566481,639012277140072498899577173671/686148463097558760549132962,I0,O0,N,false,pair:I0:O0:N
1906,3679866092938165482933750705584/1888453443680227228628437723,3542781659851398961156059571661/3776906887360454457256875446,I1,O2,E,false,pair:I1:O2:E
1908,1063202496172809828564856379120/545818112472376255933847919,1028880147705145494726275351705/1091636224944752511867695838,I0,I3,S,false,pair:I0:I3:S
1912,635575041921028623216190075024/326788037626021900697844489,206183679870802978730765834853/217858691750681267131896326,I0,I3,SW,false,pair:I0:I3:SW
1913,1049678253279828983380808037776/535619502634791004731412313,1004556076949080623418752639071/1071239005269582009462824626,I1,I3,SE,false,pair:I1:I3:SE
1914,13856046066119718167461376933456/7071053532742467864067009509,13287008008262515647371434675571/14142107065484935728134019018,I1,O2,N,false,pair:I1:O2:N
1916,1726106261404072196682316292240/880925152228577122136087049,552388007376473796865733164389/587283434819051414757391366,I1,I3,S,false,pair:I1:I3:S
1920,3059908370666843930895158310896/1558948820479509025840113535,2942779594889381055961690025481/3117897640959018051680227070,I0,O0,N,false,pair:I0:O0:N
1921,3953602988792302445372210091472/2009403362226907902836736349,3781672267194852128568449128507/4018806724453815805673472698,I1,O2,NW,false,pair:I1:O2:NW
1929,3284269103781064455153253127984/1663833619162569718755522931,3145111247620015477267939925621/3327667238325139437511045862,I0,O2,W,false,pair:I0:O2:W
1931,113159997997653882323562955152/57349045264707340182902809,10986656025631836805374888367035/11584507143470882716946367418,I3,O2,SW,false,pair:I3:O2:SW
1934,2771246332584300480203774202000/1402312235863027541926742281,23919387466747103624919775861415/25241620245534495754681361058,I1,I3,W,false,pair:I1:I3:W
1938,644002493164697096292237904912/326185318489315508326883521,623612313076363997261682845623/652370636978631016653767042,I3,O2,S,false,pair:I3:O2:S
1941,934804411768228128452425645392/469818077464883817563727829,2678240449059492736100277214729/2818908464789302905382366974,I0,I3,W,false,pair:I0:I3:W
1946,4652483852806433083910580430224/2338645805823115568719455833,13399071216673262872978352387101/14031874834938693412316734998,I1,O0,NE,false,pair:I1:O0:NE
1947,34507484417553337526052168806576/17344653155874080262534648587,33150264339376394353080854123549/34689306311748160525069297174,I0,I1,NW,false,pair:I0:I1:NW
1948,31360014449343803074600584965904/15720836737331218410521126641,30019649653055096536069902772231/31441673474662436821042253282,I0,O2,S,false,pair:I0:O2:S
1950,26796411188822682542917404230480/13424285246381695866262632501,56579280554976473049443767623/59268367533694021484603234,I0,O2,S,false,pair:I0:O2:S
1951,588308741085449669352581638192/298478510181439011334263427,580896030010342498688751510757/596957020362878022668526854,I1,I3,W,false,pair:I1:I3:W
1956,4004673800853222489302429727440/2004052639568093580788232109,3831421950622962745679890186091/4008105279136187161576464218,I1,I3,W,false,pair:I1:I3:W
1960,32882012480408621773985090398192/16463623483683011476546303615,6328589503003523480183652609589/6585449393473204590618521446,I0,I1,W,false,pair:I0:I1:W
1961,50407312463835296075840902875632/25153089063865975006958363807,48123757166785286321796380301289/50306178127731950013916727614,I0,O0,SE,false,pair:I0:O0:SE
1963,28175542551725024419164437292656/14075795402231499385872196199,26995779274934877411408250961889/28151590804462998771744392398,I1,I3,W,false,pair:I1:I3:W
1965,2977002817010403621551276212720/1480727728345837211002936351,2825368573718709414556524979305/2961455456691674422005872702,I0,I1,NW,false,pair:I0:I1:NW
1970,27799175151741426622302288560848/13837308465007581723859764269,26612741686472275037413894113003/27674616930015163447719528538,I0,O0,SW,false,pair:I0:O0:SW
1971,2665165995630064100663327941200/1328081394935241722959087141,12825164298921947369853900080639/13280813949352417229590871410,I3,O0,S,false,pair:I3:O0:S
1973,12752633341624456345770757429552/6354113280521611674252192147,12293046204908753093705241476437/12708226561043223348504384294,I1,I3,W,false,pair:I1:I3:W
1975,50077538128209793116331570071248/24887660795402448516340074605,48053109528034028007256194039979/49775321590804897032680149210,O0,O2,SE,false,pair:O0:O2:SE
1978,49636422157675853995604344574000/24591655586058981206070702339,47497300097391883897668348727909/49183311172117962412141404678,I0,O2,S,false,pair:I0:O2:S
1985,3913375044724095148549568852048/1935697681126549306433335045,3765150046318516699970607710547/3871395362253098612866670090,I1,O0,NW,false,pair:I1:O0:NW
1986,2694049141754867784797248631504/1333150541173215351838122797,2596000484577066627223474532331/2666301082346430703676245594,I0,O0,S,false,pair:I0:O0:S
1987,38185438811776579569308572120912/18812610636337031211976843125,12161890398168334112526246311713/12541740424224687474651228750,I1,I3,SE,false,pair:I1:I3:SE
1992,12100363250111040122655307615568/5950914567869400769833170133,11579120327919860223949305910531/11901829135738801539666340266,I1,O0,S,false,pair:I1:O0:S
1994,50997023631888432115139225463184/25135514326089112591188931225,49212888253336395860641763459871/50271028652178225182377862450,O0,O2,SE,false,pair:O0:O2:SE
1996,2061243644993590705477977619088/1000273140803027616994560937,1916713065504305067542015363471/2000546281606055233989121874,O0,O2,SE,false,pair:O0:O2:SE
1997,83525717561766046657911399133776/40968587818691239164529464101,79884712572128525570285525912627/81937175637382478329058928202,I3,O2,W,false,pair:I3:O2:W
1998,67035768401817321014087578181072/32966402692267018228572976605,64551008048094085029949403004859/65932805384534036457145953210,O0,O2,SE,false,pair:O0:O2:SE
2001,249484898073106500897782881364784/122128297131680010150434765491,238529102031178710377044573860661/244256594263360020300869530982,I0,O0,W,false,pair:I0:O0:W
2006,165759204821334565229412631733360/81346618020044834547216463431,160456245445244047252179231538433/162693236040089669094432926862,I0,O0,N,false,pair:I0:O0:N
2008,72635303675306728702543222772240/35413878042752896958604871969,69448321950781385446325120052311/70827756085505793917209743938,I1,I3,W,false,pair:I1:I3:W
2009,132824455251061791296607764047952/64959185325624454117066212997,9844166139106019213073749658975/9993720819326839094933263538,I0,I1,SW,false,pair:I0:I1:SW
2014,167536682394646782691896263214800/81380819528340289852761790573,160101062532596225787875494178987/162761639056680579705523581146,I0,I3,NW,false,pair:I0:I3:NW
2017,55833787241114083368053780841168/27203060941394979090757083181,53860239563757983462928009448171/54406121882789958181514166362,I1,I3,S,false,pair:I1:I3:S
2018,99910466297601031826705628510000/48633296218541280891593796467,96279896978481369929867188460661/97266592437082561783187592934,I0,I3,NW,false,pair:I0:I3:NW
2019,116363537023907038137206161215120/56530718782054411499356963049,111592211799964064222982187387471/113061437564108822998713926098,I1,O0,NE,false,pair:I1:O0:NE
2020,99268793496638170277056206779600/48102252238484368881647713101,94655666653950028312850821555915/96204504476968737763295426202,I1,I3,SW,false,pair:I1:I3:SW
2023,30210516549884757762869694227152/14669501980025993709466091053,29030364406215358306392505335019/29339003960051987418932182106,I1,I3,SW,false,pair:I1:I3:SW
2024,179180335335572918319589252477200/86739400546877824520861934353,171193120687190017379478385793767/173478801093755649041723868706,O0,O2,E,false,pair:O0:O2:E
2025,6701155659130608152187261057840/3245117087998744246820755379,455311507161942887219642098192563/460806626495821683048547263818,I0,O0,NE,false,pair:I0:O0:NE
2026,116300927159496800219845698918512/56564371978300593886947873159,112585593788885884869757861357505/113128743956601187773895746318,I0,I3,S,false,pair:I0:I3:S
2029,5496247112693646967011312632944/2620093108534129774511335495,7114131853769373122180023128731/7336260703895563368631739386,O0,O2,NE,false,pair:O0:O2:NE
2030,153947906632299168427834574993136/74177045735836865962458236783,146378522044956683564391322035865/148354091471673731924916473566,I1,O0,SE,false,pair:I1:O0:SE
2034,116670193840784611953587932377136/56552206057698704461579711235,112813779890646067068665657557093/113104412115397408923159422470,I1,O0,SE,false,pair:I1:O0:SE
2035,200344239417305854469312468314288/96743218784551369672030144139,192268749024463195402943368676509/193486437569102739344060288278,I0,I3,E,false,pair:I0:I3:E
2036,324110140222171656715857921317904/156651931199924182519621259713,311903593675979839518919188704951/313303862399848365039242519426,I3,O0,N,false,pair:I3:O0:N
2040,600588539904429109081279053446128/289152227738488845198620996543,574060542140833882158088412913609/578304455476977690397241993086,I0,I3,E,false,pair:I0:I3:E
2041,60795415900393081515338688237232/29280858436029862980026077419,19409529123617267055303628392383/19520572290686575320017384946,I1,O2,NE,false,pair:I1:O2:NE
2044,120934737364340609903287311058768/58217991440760908184700591221,16565090801354748620293782318533/16633711840217402338485883206,O0,O2,N,false,pair:O0:O2:N
2046,1422751967602689784621850260976/685797266713609882753009503,457570585740885998720669166179/457198177809073255168673002,O0,O2,NE,false,pair:O0:O2:NE
2047,779760553882023151967339794524368/375208880268156795478821744269,749851947320882070651779856497035/750417760536313590957643488538,I3,O2,NW,false,pair:I3:O2:NW
2051,85344229531785602430880553661264/40923087701008390941671495477,244893316040750219239775733542633/245538526206050345650028972862,I1,O0,E,false,pair:I1:O0:E
2053,377954434624641425092937879739920/182214034739980603627519829473,367173448008870471047351448553879/364428069479961207255039658946,I1,O2,N,false,pair:I1:O2:N
2057,167594987035805824467578418341072/80104544665515638656675924557,160313626089349660186075240587211/160209089331031277313351849114,I0,O0,W,false,pair:I0:O0:W
2058,281355062946884835423732751228432/134706418665088666271524955617,270512118645311242444728355162519/269412837330177332543049911234,I3,O2,W,false,pair:I3:O2:W
2060,6331447788757559282778308323184/3016185263608286771402386039,247118179336028323714079190680569/247327191615879515254995655198,I0,I3,N,false,pair:I0:I3:N
2067,919026457709554472195034858559344/437740782115304214334987147639,883606046453897473123456603764817/875481564230608428669974295278,I0,O2,W,false,pair:I0:O2:W
2070,32956418381027893523394128738544/15714257445326905897245665167,95465889791676295465024591233131/94285544671961435383473991002,I3,O2,S,false,pair:I3:O2:S
2071,459382553050440264658077998435856/217210487934893336623931596001,435193529995504505148956008503959/434420975869786673247863192002,I0,I3,NW,false,pair:I0:I3:NW
2073,892595806521791884033329040724336/423869293368043689682503921943,854827831439300160815851984139185/847738586736087379365007843886,I0,I1,SE,false,pair:I0:I1:SE
2074,1325809059993143503408580083012816/630528098801194042741076247885,424820710961031938827582653258137/420352065867462695160717498590,I0,I3,NW,false,pair:I0:I3:NW
2079,979916151772742571728437358797808/463746413602911130570004372031,940408651666020325484887942333769/927492827205822261140008744062,I3,O0,S,false,pair:I3:O0:S
2083,855323685445007229831463865474896/403148562344081523056012107253,814106625839422946754522645328611/806297124688163046112024214506,I1,O2,NE,false,pair:I1:O2:NE
2086,2009522907641032360850198709095088/948580055302325913063092397227,83846697890911368723647051640715/82485222200202253309834121498,I0,O0,SW,false,pair:I0:O0:SW
2090,433776119279060302859811168620304/203095575208820894918420248817,410311817662953872978615649781255/406191150417641789836840497634,I0,O0,W,false,pair:I0:O0:W
2091,1099234558000638934118044726154640/517172761516185351625909568857,1053137937781964169395476578892383/1034345523032370703251819137714,I0,O2,SE,false,pair:I0:O2:SE
2092,1531197511107255151512027748662544/718667292717703962255900596177,1461356259204789568702792282660903/1437334585435407924511801192354,I3,O0,E,false,pair:I3:O0:E
2094,2535403177769328638893026921834384/1189054368116234394502825735801,2421719119211582795406046343843903/2378108736232468789005651471602,I1,O2,E,false,pair:I1:O2:E
2100,261865052912294279918051012815984/122725121200013407556669135559,83549873574089930979592051981355/81816747466675605037779423706,I1,O2,E,false,pair:I1:O2:E
2101,2339162826510672913759715621130352/1096288453462090275421243931911,320301476445732939423419119401847/313225272417740078691783980546,O0,O2,SE,false,pair:O0:O2:SE
2102,2510666014978917699415310327224400/1178492817886947863870284198277,2418409554581241521811912750508755/2356985635773895727740568396554,I0,O0,NE,false,pair:I0:O0:NE
2104,1764772079641429026068158222272560/823931309292603802241187219587,1686443148798088758440194002845413/1647862618585207604482374439174,I0,I1,SW,false,pair:I0:I1:SW
2109,164933874794853821142790265741360/76994975270330776380141636099,158281689309670669531166790824293/153989950540661552760283272198,I0,O0,N,false,pair:I0:O0:N
2110,1624155093475852732215242989615440/757174668123849229643879820181,1554312468174353314597913089607747/1514349336247698459287759640362,I0,O2,SE,false,pair:I0:O2:SE
2113,2809073963328468459750935694445584/1308771787896413711854727993537,2692645064568651127383206303641527/2617543575792827423709455987074,I0,O2,E,false,pair:I0:O2:E
2114,585771643410429059462058814016624/272866525034490731864101732551,562472740529707588477284494761601/545733050068981463728203465102,I1,O0,N,false,pair:I1:O0:N
2122,372984676680787948483715037164464/170737253732001516503240505147,345663359762421339794538119104109/341474507464003033006481010294,I3,O2,NE,false,pair:I3:O2:NE
2124,620486492165756927417299518195984/287914326292730606330068265105,1786263472143839873981800358902837/1727485957756383637980409590630,I3,O2,N,false,pair:I3:O2:N
2126,7193984666785799916614052155788048/3334738169305049906798852462769,6917553458935268305523530256812103/6669476338610099813597704925538,I0,I3,N,false,pair:I0:I3:N
2128,11464944210497919206241945399283696/5313053440863283742900191307007,11021919502583619453025837218137225/10626106881726567485800382614014,I3,O0,NE,false,pair:I3:O0:NE
2132,350845428233229324218848949145840/161181272873681324209786734863,996177246050365282362054893238251/967087637242087945258720409178,I1,O2,SW,false,pair:I1:O2:SW
2140,4044718475763046867490835660531664/1856836150272995306935661629053,3866398282713665793323365875397147/3713672300545990613871323258106,I0,I3,SW,false,pair:I0:I3:SW
2141,22596967561378008425967855681210160/10384136100480765132848137207923,7225894628314235127734626302063911/6922757400320510088565424805282,I1,I3,E,false,pair:I1:I3:E
2144,1053696296512273181441649987058352/484039302073590481429826140075,40554655832413024353911555385861/38723144165887238514386091206,I1,I3,SE,false,pair:I1:I3:SE
2146,4184653884013192660709147658375152/1916948514128525763461293073663,20020379220787107521111931789334189/19169485141285257634612930736630,I3,O2,SE,false,pair:I3:O2:SE
2150,7048554660702269709929036623443088/3225912189856882778262618120009,2256688420518103602400238961593765/2150608126571255185508412080006,I3,O2,E,false,pair:I3:O2:E
2151,21711725095429622054658960643458896/9909526189585807376394467373173,20735440277710600689533155002698851/19819052379171614752788934746346,I0,I1,SE,false,pair:I0:I1:SE
2153,15520601516513153552513319983904080/7097258684216440318481596944213,14925130846475171414630293609932419/14194517368432880636963193888426,I1,O2,SW,false,pair:I1:O2:SW
2156,9866452047475600537837019785890768/4496269018840577040526868584637,47243765138764303964564650950905159/44962690188405770405268685846370,I3,O0,E,false,pair:I3:O0:E
2162,18329321555541038700991136209792784/8337477509495897204032733693681,17544317469511116075196038510856199/16674955018991794408065467387362,I3,O2,W,false,pair:I3:O2:W
2164,10367504528109878179637514493080752/4712267908388280021079265758027,49633025275553757482842898254848337/47122679083882800210792657580270,I3,O0,E,false,pair:I3:O0:E
2167,2372676768413670814673637826256624/1076709493974982213747321017839,6807607752989747150768492237057099/6460256963849893282483926107034,I1,O0,W,false,pair:I1:O0:W
2170,703669041688678633724583391173040/318897918689314443196696566171,673138465794420615678213967233293/637795837378628886393393132342,I3,O2,SE,false,pair:I3:O2:SE
2172,473384600075376871667843544989392/214166369838633164023368541165,451536306050901698769454701938987/428332739677266328046737082330,I1,O2,SW,false,pair:I1:O2:SW
2173,3018740994548720818934945067448048/1366316872257234734290032907119,8648052690779253849543637194747851/8197901233543408405740197442714,I3,O0,NE,false,pair:I3:O0:NE
2175,27424186704980017094074892568295536/12423748455598358333940945796999,26278693725792674632644726944549313/24847496911196716667881891593998,I0,I1,SW,false,pair:I0:I1:SW
2176,1884698409749118052031553463210928/855026624216886552632189273403,1812886637939822323768474266814573/1710053248433773105264378546806,I1,I3,W,false,pair:I1:I3:W
2177,15112947773143036478980618580622224/6830800523009997526157163284409,14413921650379300851804404098798847/13661601046019995052314326568818,I1,O2,SW,false,pair:I1:O2:SW
2181,29732610452510514336624412785054096/13436599747429513836708870488345,5697800883996940809815131638608723/5374639898971805534683548195338,I0,O0,NW,false,pair:I0:O0:NW
