batch_index,time_a,time_b,pair_a,pair_b,face_a,mixed_with_wall,batch_events
2949,125968437816318041669797967400097/29875596302736897128325499802,91801104142919496687802348398181/44813394454105345692488249703,I1,I2,SE,false,pair:I1:I2:SE
2952,3479030909809701293685756921299533/823605820664300239384396385810,844098713997812960709364020766187/411802910332150119692198192905,I2,O2,NE,false,pair:I2:O2:NE
2958,3025291458853600074240421482482731/714368605993409831339532185630,732837843722400720500817443405533/357184302996704915669766092815,I2,O2,E,false,pair:I2:O2:E
2959,1921924285474794277109564125343503/453326413991261694997543927878,464472767017934440391832240297305/226663206995630847498771963939,O0,O2,SW,false,pair:O0:O2:SW
2964,4140067487634459935984749168470343/975410797995557967681520443382,1003738221627323459412796052924513/487705398997778983840760221691,I2,O2,E,false,pair:I2:O2:E
2969,1321268296669528330529007371844447/309917735347145578306255848550,317422645585632666374244514775177/154958867673572789153127924275,I1,O2,SW,false,pair:I1:O2:SW
2972,1195379196589909425965010889440775/281130619516522409776315607926,289494663934008714988061149349281/140565309758261204888157803963,I2,O2,NE,false,pair:I2:O2:NE
2983,2355168978616603995693966801354959/551134568452905324577457782214,1711586750166150738378055620331723/826701852679357986866186673321,I2,O0,E,false,pair:I2:O0:E
2984,3280848930946098359064842053401027/767519972459952743290421247886,794579213126718080127206912036741/383759986229976371645210623943,I2,O2,NW,false,pair:I2:O2:NW
2988,841238425936886293775868261368255/196254103909530147659016135206,608884660949640944040610427509115/294381155864295221488524202809,I1,O2,S,false,pair:I1:O2:S
2992,552437191907585042673487791690611/128987904305283446265010722670,26774480280516839370666019993105/12898790430528344626501072267,I2,O2,NW,false,pair:I2:O2:NW
2997,6688173311638445275357624524468401/1557981045694032915694988273978,1621241738062202378881870657570023/778990522847016457847494136989,I1,O0,NE,false,pair:I1:O0:NE
2998,3046298045314766624556466393802999/709476974400153906271321691094,738457762802197463957111671984433/354738487200076953135660845547,O0,O2,NW,false,pair:O0:O2:NW
2999,42652289391007854275118376152077/9929177922675129183615531922,134312186745249922694338948345903/64539656497388339693500957493,I2,O0,SW,false,pair:I2:O0:SW
3005,137689268456167322191077908408717/31941121234202869035360770706,431517274216493421228695788078255/207617288022318648729845009589,I1,O0,E,false,pair:I1:O0:E
3006,9628415626520775151021349537860835/2237070763139081837473813240014,2334487575508291450420289033070437/1118535381569540918736906620007,I2,O0,S,false,pair:I2:O0:S
3009,308423898701476372868182676900457/71673970471272208107075083242,74926782830127847300404430253167/35836985235636104053537541621,I2,O2,N,false,pair:I2:O2:N
3012,6344333190606280481248449839774907/1472240741115083708210914734782,1540186311355002023804437808294861/736120370557541854105457367391,I1,O2,N,false,pair:I1:O2:N
3014,1807251764688364970978098201158287/418929081315372494832752286534,437843335298918403774924148831705/209464540657686247416376143267,I1,O0,SE,false,pair:I1:O0:SE
3018,3969135623960381284302784179454873/917907260526629415122825725642,960043976239327387680202298310591/458953630263314707561412862821,I1,I2,SE,false,pair:I1:I2:SE
3020,1830881811976530446685847204859341/424248517249901810444316203282,445188878103136195335145145347691/212124258624950905222158101641,I1,O2,NW,false,pair:I1:O2:NW
3023,23414627941798502916998213195077807/5414354800225065494306334360198,1890297048720142794890057038723987/902392466704177582384389060033,I1,O2,W,false,pair:I1:O2:W
3027,11928767070742675420232988201015295/2752868451243989540622379283622,106727823258005701778694515896651/50979045393407213715229245993,I2,O0,S,false,pair:I2:O0:S
3032,13777611513127133028107957214117573/3178168356268433261428376614978,3336204366629081632163068172741811/1589084178134216630714188307489,I2,O2,NW,false,pair:I2:O2:NW
3034,6397108824730348567449432359144935/1474646044627353673419000504374,1547125345542896444766528914494145/737323022313676836709500252187,I2,O0,SW,false,pair:I2:O0:SW
3043,14670361795443510479025197689322405/3369606614522253725834674454274,3550106127144771721398134503572691/1684803307261126862917337227137,I1,O0,SE,false,pair:I1:O0:SE
3044,11168603038376024666335241138937285/2564867230746364314730057571906,2701954337524378290865088382334387/1282433615373182157365028785953,O0,O2,SE,false,pair:O0:O2:SE
3050,1847995095079611543606052698131917/424248517249901810444316203282,449467198878906469565196518665835/212124258624950905222158101641,I1,O2,SE,false,pair:I1:O2:SE
3052,6476901976025119370591509052376977/1481174287268826019651111801850,1561153281917563883129222755775239/740587143634413009825555900925,I1,O2,SE,false,pair:I1:O2:SE
3054,737537858364639137607880915418109/168940323762917869110143034866,1607898742378837073739531674004115/760231456933130410995643656897,I1,O2,S,false,pair:I1:O2:S
3057,946128740920133142157034755410557/216327327019933592906391502578,687517880532129091933996316538545/324490990529900389359587253867,I1,O0,SW,false,pair:I1:O0:SW
3061,6237101005731779771466189316554101/1424743784739350589788138394146,1512356717523046093735468837437059/712371892369675294894069197073,O0,O2,NW,false,pair:O0:O2:NW
3063,14779379747063138207553914164984741/3369606614522253725834674454274,3576726789749564538829565270885587/1684803307261126862917337227137,I1,O2,SW,false,pair:I1:O2:SW
3069,6258651065935659671291633271045493/1424743784739350589788138394146,1517744232574016068691829826059907/712371892369675294894069197073,I1,O0,NE,false,pair:I1:O0:NE
3073,4705668304317632499451562621816057/1068332841277562590653416649354,1138074668764072094284592602969951/534166420638781295326708324677,I2,O0,N,false,pair:I2:O0:N
3080,10043555996138373745222435065407571/2281375758339964881473070239278,2445901014410269675677500507639413/1140687879169982440736535119639,I1,I2,W,false,pair:I1:I2:W
3081,10480966778088448385993769525506891/2371676276242446467908022735198,2529308980893927825698278468248253/1185838138121223233954011367599,I1,O0,SE,false,pair:I1:O0:SE
3082,5501678878291353475922063749180929/1248579260514248497365426710362,1338477528807261137648699679577879/624289630257124248682713355181,I2,O2,NW,false,pair:I2:O2:NW
3084,14141659751548228938955728779037141/3201421013419456587558999903202,3422880357127355884995464173108003/1600710506709728293779499951601,I1,O2,SW,false,pair:I1:O2:SW
3089,1088616997373679054606222866789775/246043045519007810876955330886,263910737749704756591629280439001/123021522759503905438477665443,I1,O0,SE,false,pair:I1:O0:SE
3090,10670039215758274293172813239907641/2412717599089978652663935244554,2592476139780345830008430965576991/1206358799544989326331967622277,I2,O2,SE,false,pair:I2:O2:SE
3102,11278493886795579742455764543954467/2536172416916299669428249422158,2735508960307118634768872286762021/1268086208458149834714124711079,O0,O2,SW,false,pair:O0:O2:SW
3108,9005895551876432539422353807781891/2019978159902447073902261850638,574573259363977602614401487955811/265786599987164088671350243505,O0,O2,N,false,pair:O0:O2:N
3111,23940321369830141744864584149296619/5361015762648429646521434946974,5787678349489629461738997774176029/2680507881324214823260717473487,I1,O0,E,false,pair:I1:O0:E
3112,25282217001263678143573124622286685/5657332117839918992996034442674,6109037145377133792067030873453147/2828666058919959496498017221337,I2,O0,N,false,pair:I2:O0:N
3113,12922931618244821300960233600997883/2894901412457935097888065665854,3131369233472044222972938849291405/1447450706228967548944032832927,O0,O2,N,false,pair:O0:O2:N
3114,26409509471715607060267809781704847/5922273531991821398556228220742,6416439788511043099824724523712473/2961136765995910699278114110371,I2,O0,N,false,pair:I2:O0:N
3117,45110607397796769378807558044053519/10099890799512235369511309253190,10932103735118313202491588709624921/5049945399756117684755654626595,I2,O0,N,false,pair:I2:O0:N
3121,27005487034158539524234019663167447/6042737801599965897018126089878,6552844655015214263213148747513681/3021368900799982948509063044939,I1,O0,NE,false,pair:I1:O0:NE
3130,1818700674238748638985371445761415/404765849696502216078139027062,2204927678442118541979493629979301/1011914624241255540195347567655,I1,O2,S,false,pair:I1:O2:S
3135,1360860548673405689745437777206357/302871327994624059782592122082,3639861622841772829250494171550465/1665792303970432328804256671451,I1,I2,E,false,pair:I1:I2:E
3138,52891834629129505198580408897497509/11732309697792571803933231442690,12794205627202623490854514615723731/5866154848896285901966615721345,I1,O0,SE,false,pair:I1:O0:SE
3139,4007746805370661078929994838906647/891664858013503367838465927958,4885780619541628185829328926682709/2229162145033758419596164819895,I1,O2,S,false,pair:I1:O2:S
3151,31180015565764702856771919582152543/6881458125212873935364974296166,7523582036290922114438729608205449/3440729062606436967682487148083,O0,O2,SE,false,pair:O0:O2:SE
3152,105196901353399884679064173843494737/23271448665854551776283750325626,25540911431277066159511271567146311/11635724332927275888141875162813,I1,I2,NE,false,pair:I1:I2:NE
3155,6878532061818426910466867502612915/1516875586495170859518861810158,11646466114242365951145671660993171/5309064552733098008316016335553,I1,O2,N,false,pair:I1:O2:N
3158,1546405454696266159140284976409093/340865904938310843532839300290,374357378409189208473992292323187/170432952469155421766419650145,I1,O2,N,false,pair:I1:O2:N
3160,17629545470459757303397232069699207/3888674904104052551259112728694,4284719812934682445588731028416801/1944337452052026275629556364347,I2,O2,N,false,pair:I2:O2:N
3163,83591357060081368013878061919262963/18395478913674301119150258128494,1841497323574457653015548020036255/836158132439740959961375369477,I1,O2,N,false,pair:I1:O2:N
3168,58782152489571540499217549178988357/12909586473508489626646836835650,63216949773133127588562716913555/28687969941129976948104081857,I1,O2,NE,false,pair:I1:O2:NE
3170,26533233181671228540799944709300271/5830723399212763765838054253958,6437181274145832479093061762670393/2915361699606381882919027126979,I1,O2,NE,false,pair:I1:O2:NE
3172,1961236460323646080001347317531129/430330026189564574922700969098,9960563288928797831918150395972043/4518465274990428036688360175529,I1,O2,NE,false,pair:I1:O2:NE
3175,7937151016545701369814463936976321/1737158948193950693185417175258,1913131160366515176883247568726359/868579474096975346592708587629,I1,O0,S,false,pair:I1:O0:S
3180,1769821777695552731644075252421657/387215115597549831837443429322,47583312241216238665359922520839/21511950866530546213191301629,I1,I2,S,false,pair:I1:I2:S
3183,16846104700117457949196694350637333/3681099885357574894359271737442,4074167110544678244073521411164643/1840549942678787447179635868721,I1,I2,S,false,pair:I1:I2:S
3185,6218887903818264024535144675986183/1360561976586447961514130259318,1511599670400825777621170149568673/680280988293223980757065129659,I2,O0,S,false,pair:I2:O0:S
3188,46035814458182594154478599061880359/10051850951300654827709003830966,11158320834246392367724522301827201/5025925475650327413854501915483,I2,O2,E,false,pair:I2:O2:E
3190,46190697167686951901859984097897981/10078313467331259035423753714162,11208157209605718500501849740952251/5039156733665629517711876857081,I1,I2,SE,false,pair:I1:I2:SE
3193,23911840042261898199341470281815037/5187487771787585821044419401202,5725928492015652099575712403188923/2593743885893792910522209700601,I1,I2,SE,false,pair:I1:I2:SE
3199,52732721661041112644993161331862103/11470056266232861647346404962198,12774538398191545311771691621290193/5735028133116430823673202481099,I1,I2,SE,false,pair:I1:I2:SE
3200,25191020980845371427073273858753305/5475676745922983319748878932426,6096935697947956664348448123941951/2737838372961491659874439466213,O0,O2,S,false,pair:O0:O2:S
3204,27214558034247430338456585995147953/5912302772478026714937580449082,6597783117935325740889280537774823/2956151386239013357468790224541,I2,O2,W,false,pair:I2:O2:W
3205,38703333801700367385595870615305747/8376239438975703211581214192558,9308083080831865508931526713655989/4188119719487851605790607096279,I1,O0,SW,false,pair:I1:O0:SW
3206,85995303169666362603810131605998105/18617499624242108958900621414346,20720051276313768856019459427652927/9308749812121054479450310707173,O0,O2,S,false,pair:O0:O2:S
3213,14563278327278024132058601416783229/3155732522357519809595811716338,3538572633073502802809667707629371/1577866261178759904797905858169,O0,O2,SE,false,pair:O0:O2:SE
3221,15316008788771500789864499670515493/3303206034448377723969356265986,18526967342419937914904176485296799/8258015086120944309923390664965,O0,O2,E,false,pair:O0:O2:E
3222,18140174352878861465708620226415841/3916891869653323248258203001370,13209574682404968568287092442724261/5875337804479984872387304502055,I1,I2,W,false,pair:I1:I2:W
3225,180014741360454420728425540772191181/38789693931948070668808140866834,43559282249200006390427607215747179/19394846965974035334404070433417,I2,O2,SW,false,pair:I2:O2:SW
3228,69560301864675131580842296443087583/14980338067313573239470972614502,330705382967997845928311488559571/146866059483466404308538947201,I1,O0,W,false,pair:I1:O0:W
3231,188175342906517898884509669129113391/40483664285373358783128695761798,45574971696714531862348057372088377/20241832142686679391564347880899,I2,O2,W,false,pair:I2:O2:W
3237,964193183841804771577106641067855/207075315264757052538368161478,7237062228831798819008990981470215/3209667386603734314344706502909,I1,O2,SW,false,pair:I1:O2:SW
3239,305866592496378702629259725388255191/65678985856718586386998468664982,74151787376264556163810323172880209/32839492928359293193499234332491,I2,O0,W,false,pair:I2:O0:W
3242,112332054640364403878556650284296413/24117091210291056205404559215794,136273277359481256460008380160843847/60292728025727640513511398039485,I1,I2,SW,false,pair:I1:I2:SW
3246,70258036212114385328507760671253843/15055732422108101816627243483182,51017686366085382430286470980328543/22583598633162152724940865224773,I2,O2,SW,false,pair:I2:O2:SW
3248,406765292549032695517861122860466925/87154809490082161145890965120594,98515532688485711936656305646474315/43577404745041080572945482560297,O0,O2,E,false,pair:O0:O2:E
3253,72772600851136178091516395191494179/15554546881237336913139642972494,2511671302411120603406679832334195/1111039062945524065224260212321,O0,O2,E,false,pair:O0:O2:E
3255,385551200591169290174413556393010681/82522023254210570317264289561738,93532794414849004118596117371336287/41261011627105285158632144780869,O0,O2,SE,false,pair:O0:O2:SE
3258,14588376993985887988815568180355641/3097481156736655388245552098058,10428697132014021668186123397406813/4646221735104983082368328147087,I2,O0,W,false,pair:I2:O0:W
3259,424807095706736488009915638859825485/90808954364141943108412795024402,103008760225606189520914489706483435/45404477182070971554206397512201,I1,O2,SE,false,pair:I1:O2:SE
3262,193161812061859105309476249460300955/41247576127871892904890492192638,46788317035099844923564525903177965/20623788063935946452445246096319,I1,O0,NW,false,pair:I1:O0:NW
3266,193486330615517532036259405480877211/41247576127871892904890492192638,46869446673514451605260314908322029/20623788063935946452445246096319,I1,O0,SW,false,pair:I1:O0:SW
3270,369847088867298370396368335293614431/78761278854794944782422198382694,89601710462398018549864042254959241/39380639427397472391211099191347,I1,I2,N,false,pair:I1:I2:N
3271,41178649764354104897939337058201091/8765023802134112331314229648910,9969770489031339824035787038703941/4382511901067056165657114824455,I1,O0,S,false,pair:I1:O0:S
3273,170694459902220762445125241790863717/36329818569436665453529961493634,41330664054087861063300861216108819/18164909284718332726764980746817,I1,I2,N,false,pair:I1:I2:N
3275,96337102454122435990220352545867675/20493033993116950839535158666622,69914617362103418634708550364303815/30739550989675426259302737999933,I1,I2,N,false,pair:I1:I2:N
3276,241812605321902720914628936830352077/51443906996194191242613804542738,58525804904020643383320131912792427/25721953498097095621306902271369,I1,O0,S,false,pair:I1:O0:S
3277,843639147458956499209921180796928465/179691810123559709535440116158074,204903567232468081372790302101417671/89845905061779854767720058079037,I2,O2,SW,false,pair:I2:O2:SW
3287,153202050319877222848386688857664703/32469474880416311797939863093286,37121706634154156281375465417855017/16234737440208155898969931546643,I2,O0,SE,false,pair:I2:O0:SE
3290,108444615421482580408532164054250281/22953616681105134120500236463978,26259114813964141079812861271725487/11476808340552567060250118231989,I2,O2,SW,false,pair:I2:O2:SW
3292,181836082386653476696626248384890213/38448567629493678802147163171970,43933791923870199733079427886261523/19224283814746839401073581585985,I2,O2,SW,false,pair:I2:O2:SW
3297,93391907692614762895047173350121643/19741651868582653429025626137886,22658485816836743362502997670106717/9870825934291326714512813068943,I1,O2,E,false,pair:I1:O2:E
3298,1037167660574442202001176789642307197/219175804189576969966305961514738,251623841871401258083999770765858363/109587902094788484983152980757369,I1,O0,NW,false,pair:I1:O0:NW
3302,290032399033524098840799402841334053/61242589240915742534100952411650,70355955336707311183975789405004627/30621294620457871267050476205825,I1,O2,E,false,pair:I1:O2:E
3304,669558779749055293377345629851066181/141220684616031902769150560052546,54073532362740374267491566095403025/23536780769338650461525093342091,I2,O0,NW,false,pair:I2:O0:NW
3305,817224006623676795486748489830323909/172443721627291475044341195548738,198288821314822251640057640680395955/86221860813645737522170597774369,I1,I2,N,false,pair:I1:I2:N
3312,136504570275267596534251060263098689/28592520596257855525167085788122,32732442646134116338669326224144855/14296260298128927762583542894061,O0,O2,N,false,pair:O0:O2:N
3314,1155821598184516586573141710490350321/243150752704568307750397676401594,280428283073039703735283739697871015/121575376352284153875198838200797,I2,O2,N,false,pair:I2:O2:N
3315,586832966777421535832267557964484975/123519637489533452149682233832966,142664690050740000019387624450919417/61759818744766726074841116916483,I2,O0,SE,false,pair:I2:O0:SE
3319,29194001187398406074903750399509889/6132751535674875259989178018394,7078238138761095597904156369482647/3066375767837437629994589009197,I2,O0,SW,false,pair:I2:O0:SW
3320,1979898312421446947167719508647859219/415535028889697748236515740856238,479536675601051566150391206176619701/207767514444848874118257870428119,I1,O0,SE,false,pair:I1:O0:SE
3321,446170619764679767292502391623338237/93708897495834464838943025739762,36087272294891598878801189787619305/15618149582639077473157170956627,I2,O2,NW,false,pair:I2:O2:NW
3327,1152230818741234597224401778892594731/241543466517268351514368981517342,279638899407555480666354213093629149/120771733258634175757184490758671,I2,O0,S,false,pair:I2:O0:S
3337,47376571376230162317679528395636257/9876046379105371970852162646682,34284923175609965538758473799925221/14814069568658057956278243970023,I1,O2,SW,false,pair:I1:O2:SW
3338,139035099218966182155296701639638039/29212218905143531827209750326550,34216222078710369789202342466103569/14606109452571765913604875163275,I2,O2,S,false,pair:I2:O2:S
3339,1194433391159200881648891402529682981/250140999086643635150242122747906,291733589937448105306593636314809939/125070499543321817575121061373953,I1,I2,SW,false,pair:I1:I2:SW
3342,1420819262203006301446751460923731617/296314157684851937904770077638554,49220274797650001726434153348453137/21165296977489424136055005545611,O0,O2,W,false,pair:O0:O2:W
3343,2398296902821643981019514963938513347/499530180880032083561302083170190,579877760552143522139948570937849733/249765090440016041780651041585095,I2,O0,S,false,pair:I2:O0:S
3345,416819716481250961965141499194896315/87304499100374442931302569418942,102328193312828155305045771312185549/43652249550187221465651284709471,I1,O2,SE,false,pair:I1:O2:SE
3346,1415196175916596482395197143507013901/294731488882548431748002212429202,1028866482055486361210292607368539009/442097233323822647622003318643803,O0,O2,W,false,pair:O0:O2:W
3348,7654545973355748858493504254361840039/1594775702708176791188667292770742,1857178601669804738490561898973090049/797387851354088395594333646385371,I1,O2,SE,false,pair:I1:O2:SE
3352,2089374605436669639481772053330753731/434505959880157357647384267335054,505230264964539907339884439181604997/217252979940078678823692133667527,I1,O2,SE,false,pair:I1:O2:SE
3356,6122164026942049185173401952289008191/1272561129839782194550382879973158,1485688184505563031273732561398093481/636280564919891097275191439986579,I1,O2,SE,false,pair:I1:O2:SE
3358,8617035163671538657887689967608075/1789349578246035664451241633502,2087524317566177851012457810050813/894674789123017832225620816751,I1,O2,SE,false,pair:I1:O2:SE
3360,3265989305419327789983394224427996071/678628718646206530989631576417718,794207485041773359854280308597446401/339314359323103265494815788208859,I1,O2,SE,false,pair:I1:O2:SE
3363,2097163050724471880924567797824583875/434505959880157357647384267335054,507177376286490467700583375305062533/217252979940078678823692133667527,I1,O2,SE,false,pair:I1:O2:SE
3364,14142396674957889324625428468592533913/2932175845653274711759207492080330,3427257863724413857154692101455606207/1466087922826637355879603746040165,I1,O0,N,false,pair:I1:O0:N
3369,2122920980149786870578598651401211361/438913530510931780439760009427994,513788032910976676896450313145472055/219456765255465890219880004713997,I2,O0,SW,false,pair:I2:O0:SW
3373,12189181528659622234115825272987344123/2519052814423127010123939056273726,2949735821328011201082531050192654733/1259526407211563505061969528136863,I1,O2,NE,false,pair:I1:O2:NE
3377,3115267623104867120862132846905169073/644371827964403514878867775246650,755834114206708937624931653193302247/322185913982201757439433887623325,I2,O0,S,false,pair:I2:O0:S
3379,1511222147567958735492651118787313141/312063438426923385629326159806242,365908756730589975453026586812303875/156031719213461692814663079903121,O0,O2,E,false,pair:O0:O2:E
3380,8702258904918103063901325506874784651/1796663402239760569478525394794462,2106880133674968390863281358818254973/898331701119880284739262697397231,I1,O0,N,false,pair:I1:O0:N
3382,19215197353103915517102681959957408843/3968967012656847280391344872725342,4661428054756488969150099593404187069/1984483506328423640195672436362671,I2,O2,SE,false,pair:I2:O2:SE
3386,927232369314091553124609188586735697/191136512829919518343541032507258,224366618184589473619345523729843271/95568256414959759171770516253629,I1,O0,N,false,pair:I1:O0:N
3387,3034366046230580434958955385680176063/625363030900670795496518937826854,34964388764928241139285298584235461/14889595973825495130869498519687,I2,O0,W,false,pair:I2:O0:W
3390,8725624240781509788229712740356275083/1796663402239760569478525394794462,2112072430533503218491811855147475069/898331701119880284739262697397231,I1,O0,N,false,pair:I1:O0:N
3394,5079059039795946441440089823219488039/1045030990397860695364703454178486,6146799250274591276246030198460374917/2612577475994651738411758635446215,I1,I2,S,false,pair:I1:I2:S
3405,932749184726284807479922840936532049/191136512829919518343541032507258,225502433122393967163086569801860167/95568256414959759171770516253629,I2,O0,S,false,pair:I2:O0:S
3406,23339126666975646019041619857362179249/4785865442950162538606329512579386,5653930051738823412853291053345128679/2392932721475081269303164756289693,O0,O2,S,false,pair:O0:O2:S
3409,8772354912508323236886487207319255947/1796663402239760569478525394794462,2122457024250572873748872847805915261/898331701119880284739262697397231,I2,O2,S,false,pair:I2:O2:S
3417,3992439478423033788075328042106540881/815916925507192665595047714108794,966275716794001984719940327508853063/407958462753596332797523857054397,I1,O0,NW,false,pair:I1:O0:NW
3418,16508312766025781817424615098927231559/3369121052945754486117619834538486,3984775668228806139041026136613730145/1684560526472877243058809917269243,I2,O2,SW,false,pair:I2:O2:SW
3419,9425860573092657831360684457969415675/1929177550641167113065540060910398,2292225659829972193467229828691955853/964588775320583556532770030455199,O0,O2,SE,false,pair:O0:O2:SE
3421,31664645859742160329212312669269933765/6469441612884615692383388030646338,7669662200489300148401386117250575539/3234720806442307846191694015323169,I1,O2,N,false,pair:I1:O2:N
3423,12812924713556844666490943753331102415/2611086511602281466252307908825542,3085210880829355761466926459866663833/1305543255801140733126153954412771,O0,O2,SE,false,pair:O0:O2:SE
3427,12288981136705271847057212761452902189/2507278635366762098794293505656018,992690739743774082129737613652580185/417879772561127016465715584276003,O0,O2,E,false,pair:O0:O2:E
3428,6110084532673140964902327841813485431/1244888392820647379383758932012246,210905490821078782314981295853432199/88920599487189098527411352286589,I1,O0,NW,false,pair:I1:O0:NW
3440,36044289598007602405628948895242746925/7323496471568648146862164467205842,2911129436594640712433765707272759385/1220582745261441357810360744534307,O0,O2,NW,false,pair:O0:O2:NW
3442,22890470447935617437626983124729353415/4651568291730080100166192896240374,5552012535470012976227008981252755681/2325784145865040050083096448120187,I1,O2,NE,false,pair:I1:O2:NE
3444,19338703819493151192838937057042896775/3921340432248807159254496147808886,4669306355815401974946014333140275233/1960670216124403579627248073904443,I1,I2,SE,false,pair:I1:I2:SE
3447,49354526747505279752922041053340082501/10003212210302176126402685930494274,151067440537520024172763447776304861/63311469685456810926599278041103,I2,O0,S,false,pair:I2:O0:S
3448,50900596973459053236444938313571052219/10327796714166949918514468152467134,1763753827055462532248894583496877707/737699765297639279893890582319081,I2,O2,N,false,pair:I2:O2:N
3454,8804468761128968545221977021179165989/1780847516762011204985809947706882,6376985505143790180541789436838688249/2671271275143016807478714921560323,I2,O2,N,false,pair:I2:O2:N
3456,50994058316912680133758487247497013947/10327796714166949918514468152467134,12367045976822377036256384069795024333/5163898357083474959257234076233567,I2,O2,N,false,pair:I2:O2:N
3457,6902653890975137684847151502428872811/1396951601767071750857117341240990,1671740864174418381968332067407073437/698475800883535875428558670620495,I1,O2,S,false,pair:I1:O2:S
3461,5528115568465816004515934517879230701/1118172518961266763189802502804050,6705991065066537439037162436419268471/2795431297403166907974506257010125,O0,O2,E,false,pair:O0:O2:E
3462,5000839020821306824472325983678579633/1013055686772132296728424734775098,3653459679902720111268202967603752373/1519583530158198445092637102162647,I2,O2,N,false,pair:I2:O2:N
3467,8835622542280177510993159999154486565/1780847516762011204985809947706882,6397754692577929491055911422155568633/2671271275143016807478714921560323,I1,O2,N,false,pair:I1:O2:N
3477,8866776323431386476764342977129807141/1780847516762011204985809947706882,2139507960004022933856677802490816339/890423758381005602492904973853441,I1,O2,N,false,pair:I1:O2:N
3479,31157461504080356818719714530456034939/6263969523143763310147111588155454,7538834437632397910870833432498500621/3131984761571881655073555794077727,I1,O0,E,false,pair:I1:O0:E
3482,25700489758975317917937627778551245231/5163241452387923720039977426828422,6226986044678918240724512087055874489/2581620726193961860019988713414211,I1,O2,NW,false,pair:I1:O2:NW
3484,13910193093152779921243425182496273919/2796088202098718147191762906415270,3379628483855759169907422866495743209/1398044101049359073595881453207635,I1,O2,NW,false,pair:I1:O2:NW
3485,3596119586622781930075142538871353191/717211996074426585530713548531510,95312227637485427433439041373325689/39845110893023699196150752696195,I2,O0,E,false,pair:I2:O0:E
3490,13353048476768547564977514226950066185/2670614370447465568261458272155178,3216378918264020329981623281590046159/1335307185223732784130729136077589,I1,O2,NE,false,pair:I1:O2:NE
3492,19587934068702822919008400880845461383/3921340432248807159254496147808886,675944845445402843784054327012988055/280095745160629082803892581986349,I2,O0,SE,false,pair:I2:O0:SE
3495,55988125144066388494401144984982958073/11213884581220144131685610104717450,13581593263421473854619026878205549663/5606942290610072065842805052358725,I1,O0,SE,false,pair:I1:O0:SE
3498,19875437433654269092575688180968230871/3979664827243320933615870166621846,4820831266164893748562257901886926673/1989832413621660466807935083310923,O0,O2,NE,false,pair:O0:O2:NE
3502,3235906234317032231956645868754889431/646758660073618101945569525619862,783059150236491586065722078114978897/323379330036809050972784762809931,I1,O0,S,false,pair:I1:O0:S
3504,61414496443806997538399262568156784757/12259081856847080134585166485057570,14862840527269255803097607253653298051/6129540928423540067292583242528785,O0,O2,NE,false,pair:O0:O2:NE
3515,9794962112391846571877742157510680821/1946313360286457391967069748808994,2365218878121653096459731406112075523/973156680143228695983534874404497,I2,O0,S,false,pair:I2:O0:S
3516,22763668796589686992757062664395211131/4528590991175970491204315111628350,5513782334178721762107191154461104397/2264295495587985245602157555814175,I1,O0,NW,false,pair:I1:O0:NW
3517,1057914857268664616333859449791283163/211988090201018569090058538003454,261114859311805189729242780745651117/105994045100509284545029269001727,I2,O0,S,false,pair:I2:O0:S
3521,28710440775035416164295752543975640853/5709918312496702019967313240679522,6965730991506599162252290831701423075/2854959156248351009983656620339761,I2,O0,SW,false,pair:I2:O0:SW
3523,8577690572861197334958771905923165305/1706154520813440951760022656697738,2085667702208227413338951994083412959/853077260406720475880011328348869,I2,O2,SE,false,pair:I2:O2:SE
3525,6302602728174664925506167229391017163/1254009219000781433895388489439326,1537968007790085596634747837756761405/627004609500390716947694244719663,I2,O0,NW,false,pair:I2:O0:NW
3529,20031486838286676572686581198451556947/3973995484487170271531829657481774,4859634126161100709428053652273013877/1986997742243585135765914828740887,I1,I2,E,false,pair:I1:I2:E
3531,7570544354604919625681328391079235089/1503653536586952116741573852273914,1843250338496383945679890260259784839/751826768293476058370786926136957,I1,I2,NE,false,pair:I1:I2:NE
3533,26670409380338035753847280648808847627/5286349840627095315902454959412958,6469997451876721218620526091034380029/2643174920313547657951227479706479,I1,O2,S,false,pair:I1:O2:S
3535,4471897446560550665576566216376332439/885938152860434159493975992017430,3251516692726762333026125984986096051/1328907229290651239240963988026145,I1,O2,S,false,pair:I1:O2:S
3537,32698999856938424355241281613184232425/6482013922488733139322606636360426,7948550883887608971768875568609586927/3241006961244366569661303318180213,I1,O0,NW,false,pair:I1:O0:NW
3539,32735463866164614186826727775863725657/6499387654957144304253206235311690,8001154993218305232221312701534496511/3249693827478572152126603117655845,I2,O0,S,false,pair:I2:O0:S
3545,22237671732457171467248028976153393245/4397563956356776975596687938748338,5394309892229989860273797115409207643/2198781978178388487798343969374169,O0,O2,S,false,pair:O0:O2:S
3550,15073621656210988667761344322223547871/2975139689187279092899759133652326,3654849219703674020991560918246461961/1487569844593639546449879566826163,I1,O2,NW,false,pair:I1:O2:NW
3553,17497696450903502499329861274963402933/3448811707857947904114043636676258,4236113526820912802853712277655300419/1724405853928973952057021818338129,O0,O2,S,false,pair:O0:O2:S
3557,21149662379810191556832781204071812713/4170042626911448737841591532553194,5137801077476211186014928654779975791/2085021313455724368920795766276597,I2,O2,SW,false,pair:I2:O2:SW
