batch_index,time_a,time_b,pair_a,pair_b,face_a,mixed_with_wall,batch_events
2566,1019503195051867210846373539579077157/391388287713083440471332967642454,51133934044163885031772605893948309/41198767127692993733824522909732,I1,I2,SE,false,pair:I1:I2:SE
2567,721945502393276214626705160914915365/276776530121482789677282258245974,2057121006159227868863318657709890093/1660659180728896738063693549475844,I0,O0,SE,false,pair:I0:O0:SE
2569,131851145552968090692973341342756983/50558403300253282529210887574770,11403099445602834507141214624910319/9192436963682415005311070468140,I2,O0,W,false,pair:I2:O0:W
2571,670612505986809542220234251065538909/256846873632701231074246216181222,638310563018857412923987899170035895/513693747265402462148492432362444,I2,I3,NE,false,pair:I2:I3:NE
2577,10134904097342434043629616470628983/3870083991154320833906754388210,9656782691352002676783127732339013/7740167982308641667813508776420,I3,O0,NE,false,pair:I3:O0:NE
2583,423602808023518485359504951701533189/161186585928518614089580971602326,31025792521525053134252351968981931/24797936296695171398397072554204,I1,O0,N,false,pair:I1:O0:N
2584,3021140097148659517208357455987321243/1147805049788690370756937347050282,2866267407604298849481750657839974193/2295610099577380741513874694100564,I0,I2,S,false,pair:I0:I2:S
2587,2361624115337909715527471705642557845/896216495420631897028107822781558,2238423041651719466664548010030084191/1792432990841263794056215645563116,I2,O0,SE,false,pair:I2:O0:SE
2588,1498553071012633770159354331318216015/570043603764279728151873084333634,1430281169428946096398251576935757005/1140087207528559456303746168667268,I1,I3,NW,false,pair:I1:I3:NW
2590,357941418128474863286354950612161333/136473154746486439692712362231094,343761150843613452562753360324434239/272946309492972879385424724462188,I2,I3,SE,false,pair:I2:I3:SE
2592,2533869831425751998165215239594591625/962102977459945638498252062342926,2412903621090439146681430966269599419/1924205954919891276996504124685852,I3,O0,NE,false,pair:I3:O0:NE
2595,1503096330763851744334318515606283599/570043603764279728151873084333634,1434824429180164070573215761223824589/1140087207528559456303746168667268,I1,I2,SW,false,pair:I1:I2:SW
2596,1388950294824753725640557493526404165/526580414332696082746699824358678,1327222545974098751574386067176007279/1053160828665392165493399648717356,I1,O0,NW,false,pair:I1:O0:NW
2602,474464647798536103381025374250490579/178939458861818435586223581603770,448873035744432679525659820788521433/357878917723636871172447163207540,I0,I3,SW,false,pair:I0:I3:SW
2608,143783534794707816406483696030074261/54246341038663939635679171382390,3157506747121315721138361045826981001/2495331687778541223241241883589940,I1,I2,W,false,pair:I1:I2:W
2609,181066101222841077496764364484971631/68883640497190144281606601233410,882503940745552786675127575570933473/688836404971901442816066012334100,I2,O0,SW,false,pair:I2:O0:SW
2613,6030026604507506324732738749723346317/2267862735439268374250988912903046,5753691240289311325037719279329801031/4535725470878536748501977825806092,I2,I3,S,false,pair:I2:I3:S
2615,1194703592149017009631839963868391915/448481030258354175118272600147082,10226973991512367161580984863359349545/8072658544650375152128906802647476,I0,I2,SE,false,pair:I0:I2:SE
2616,942979797270725193854980265303359159/354367703264203170872097934246002,2698298999133596788001017360705643023/2126206219585219025232587605476012,I1,O0,NW,false,pair:I1:O0:NW
2617,12826925585370308277627129929434382365/4808029455666396818674955784974438,12157626128475266742565208037127603447/9616058911332793637349911569948876,I2,I3,SE,false,pair:I2:I3:SE
2621,21803678220673860276626246719420309561/8170188377887539193419973607657390,20735496482332968471175309502419809483/16340376755775078386839947215314780,I1,I3,W,false,pair:I1:I3:W
2626,1457739872959655152436735647138886693/545517461641294899992431200538966,1387629962128219243335436930251541007/1091034923282589799984862401077932,I0,O0,SE,false,pair:I0:O0:SE
2627,19387919227083996124842501192720680729/7258526110996350820733472680082926,18503141056520875245047364878209787243/14517052221992701641466945360165852,I0,I1,S,false,pair:I0:I1:S
2629,14696237642491267516234823157819244225/5495125482050149451611156564061086,14000479335943429348259720514530986339/10990250964100298903222313128122172,I2,O0,NE,false,pair:I2:O0:NE
2630,11392382600912424069183910199268904849/4263731865999624947268047491396606,10902370722399427111152950275576112595/8527463731999249894536094982793212,I2,I3,SW,false,pair:I2:I3:SW
2636,3667524774829776992584571882608991099/1370270162291268156769216372958058,3509623390237345371269674750683822289/2740540324582536313538432745916116,I0,I3,W,false,pair:I0:I3:W
2637,4169864390369678887289366234755047703/1558003589098065751933137212172210,1330803877898513366395806196233596343/1038669059398710501288758141448140,I0,I2,E,false,pair:I0:I2:E
2638,37056457484821165496798297974650679907/13811646904508272522504826614413978,35281634133303888277390298880407069321/27623293809016545045009653228827956,I2,O0,NE,false,pair:I2:O0:NE
2640,36955581204100008114764482561264160311/13769067009540290561578182429397362,11727131926989007991737359853241747159/9179378006360193707718788286264908,I1,O0,S,false,pair:I1:O0:S
2641,12037271142603092173062100566120393689/4463625369919878010906003341380718,11327164331130647682265787348202335147/8927250739839756021812006682761436,I0,I2,E,false,pair:I0:I2:E
2647,20914713008298502090576843562464379677/7765563918074519992265669759158886,19885545975981864489101206110501268983/15531127836149039984531339518317772,I1,I2,SW,false,pair:I1:I2:SW
2649,49101713635913629688065375684815676791/18213180903936369373866587456260850,46677092408123464527927145860894196293/36426361807872738747733174912521700,I0,I3,SE,false,pair:I0:I3:SE
