class_id	depth	width	labels_flat
28307	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110000000000001111540022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28308	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110002000000001111000455555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28309	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110002000000001111000544444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28310	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110002000000001111004055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28311	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110002000000001111005044444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28312	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110004000000001111000255555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28313	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110004000000001111000522222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28314	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110004000000001111002055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28315	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110004000000001111005022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28316	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110005000000001111000244444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28317	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110005000000001111000422222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28318	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110005000000001111002044444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28319	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110005000000001111004022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28320	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110020000000001111000455555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28321	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110020000000001111000544444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28322	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110020000000001111004055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28323	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110020000000001111005044444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28324	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110024000000001111000055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28325	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110025000000001111000044444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28326	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110040000000001111000255555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28327	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110040000000001111000522222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28328	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110040000000001111002055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28329	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110040000000001111005022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28330	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110042000000001111000055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28331	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110045000000001111000022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28332	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110050000000001111000244444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28333	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110050000000001111000422222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28334	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110050000000001111002044444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28335	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110050000000001111004022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28336	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110052000000001111000044444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28337	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110054000000001111000022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28338	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110200000000001111040055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28339	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110200000000001111050044444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28340	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110200000000001111400055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28341	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110200000000001111500044444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28342	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110400000000001111020055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28343	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110400000000001111050022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28344	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110400000000001111200055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28345	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110400000000001111500022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28346	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110500000000001111020044444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28347	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110500000000001111040022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28348	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110500000000001111200044444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28349	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011110500000000001111400022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28350	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011112000000000001111040055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28351	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011112000000000001111050044444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28352	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011112000000000001111400055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28353	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011112000000000001111500044444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28354	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011112400000000001111000055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28355	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011112500000000001111000044444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28356	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011114000000000001111020055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28357	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011114000000000001111050022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28358	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011114000000000001111200055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28359	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011114000000000001111500022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28360	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011114200000000001111000055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28361	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011114500000000001111000022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28362	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011115000000000001111020044444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28363	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011115000000000001111040022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28364	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011115000000000001111200044444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28365	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011115000000000001111400022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28366	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011115200000000001111000044444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28367	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133000000000011115400000000001111000022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28368	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133240000000011110000000000001111000055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28369	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133250000000011110000000000001111000044444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28370	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133420000000011110000000000001111000055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28371	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133450000000011110000000000001111000022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28372	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133520000000011110000000000001111000044444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28373	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330000000000111133540000000011110000000000001111000022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28374	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330200000000111133040000000011110000000000001111000055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28375	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330200000000111133050000000011110000000000001111000044444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28376	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330200000000111133400000000011110000000000001111000055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28377	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330200000000111133500000000011110000000000001111000044444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28378	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330400000000111133020000000011110000000000001111000055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28379	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330400000000111133050000000011110000000000001111000022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28380	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330400000000111133200000000011110000000000001111000055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28381	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330400000000111133500000000011110000000000001111000022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28382	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330500000000111133020000000011110000000000001111000044444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28383	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330500000000111133040000000011110000000000001111000022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28384	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330500000000111133200000000011110000000000001111000044444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28385	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111330500000000111133400000000011110000000000001111000022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28386	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111332000000000111133040000000011110000000000001111000055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28387	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111332000000000111133050000000011110000000000001111000044444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28388	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111332000000000111133400000000011110000000000001111000055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28389	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111332000000000111133500000000011110000000000001111000044444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28390	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111332400000000111133000000000011110000000000001111000055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28391	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111332500000000111133000000000011110000000000001111000044444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28392	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111334000000000111133020000000011110000000000001111000055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28393	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111334000000000111133050000000011110000000000001111000022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28394	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111334000000000111133200000000011110000000000001111000055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28395	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111334000000000111133500000000011110000000000001111000022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28396	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111334200000000111133000000000011110000000000001111000055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28397	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111334500000000111133000000000011110000000000001111000022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28398	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111335000000000111133020000000011110000000000001111000044444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28399	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111335000000000111133040000000011110000000000001111000022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28400	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111335000000000111133200000000011110000000000001111000044444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28401	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111335000000000111133400000000011110000000000001111000022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28402	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111335200000000111133000000000011110000000000001111000044444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28403	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111335400000000111133000000000011110000000000001111000022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28404	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111340000000000111100000000000011110022000000001111002255555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28405	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111340000000000111100000000000011110055000000001111005522222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28406	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111340000000000111100000000000011112200000000001111220055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28407	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111340000000000111100000000000011115500000000001111550022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28408	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111342200000000111100220000000011110000000000001111000055555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28409	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111345500000000111100550000000011110000000000001111000022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28410	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111350000000000111100000000000011110022000000001111002244444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28411	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111350000000000111100000000000011110044000000001111004422222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28412	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111350000000000111100000000000011112200000000001111220044444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28413	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111350000000000111100000000000011114400000000001111440022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28414	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111352200000000111100220000000011110000000000001111000044444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28415	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001111354400000000111100440000000011110000000000001111000022222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28416	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001120333300000000110433330000000000003333000000000000333355555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28417	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001120333300000000110533330000000000003333000000000000333344444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28418	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001120333300000000114033330000000000003333000000000000333355555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28419	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001120333300000000115033330000000000003333000000000000333344444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28420	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001120444400000000110344440000000000004444000000000000444455555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28421	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001120444400000000110544440000000000004444000000000000444433333333000000003333333300000000333333330000000033333333000000003333333300000000333333330000000033333333000000003333333300000000
28422	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001120444400000000113044440000000000004444000000000000444455555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28423	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001120444400000000115044440000000000004444000000000000444433333333000000003333333300000000333333330000000033333333000000003333333300000000333333330000000033333333000000003333333300000000
28424	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001120555500000000110355550000000000005555000000000000555544444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28425	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001120555500000000110455550000000000005555000000000000555533333333000000003333333300000000333333330000000033333333000000003333333300000000333333330000000033333333000000003333333300000000
28426	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001120555500000000113055550000000000005555000000000000555544444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28427	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001120555500000000114055550000000000005555000000000000555533333333000000003333333300000000333333330000000033333333000000003333333300000000333333330000000033333333000000003333333300000000
28428	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001123444400000000110044440000000000004444000000000000444455555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28429	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001123555500000000110055550000000000005555000000000000555544444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28430	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001124333300000000110033330000000000003333000000000000333355555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28431	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001124555500000000110055550000000000005555000000000000555533333333000000003333333300000000333333330000000033333333000000003333333300000000333333330000000033333333000000003333333300000000
28432	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001125333300000000110033330000000000003333000000000000333344444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28433	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001125444400000000110044440000000000004444000000000000444433333333000000003333333300000000333333330000000033333333000000003333333300000000333333330000000033333333000000003333333300000000
28434	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001130222200000000110422220000000000002222000000000000222255555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28435	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001130222200000000110522220000000000002222000000000000222244444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28436	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001130222200000000114022220000000000002222000000000000222255555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28437	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001130222200000000115022220000000000002222000000000000222244444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28438	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001130444400000000110244440000000000004444000000000000444455555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28439	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001130444400000000110544440000000000004444000000000000444422222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28440	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001130444400000000112044440000000000004444000000000000444455555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28441	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001130444400000000115044440000000000004444000000000000444422222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28442	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001130555500000000110255550000000000005555000000000000555544444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28443	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001130555500000000110455550000000000005555000000000000555522222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28444	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001130555500000000112055550000000000005555000000000000555544444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28445	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001130555500000000114055550000000000005555000000000000555522222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28446	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001132444400000000110044440000000000004444000000000000444455555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28447	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001132555500000000110055550000000000005555000000000000555544444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28448	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001134222200000000110022220000000000002222000000000000222255555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28449	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001134555500000000110055550000000000005555000000000000555522222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28450	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001135222200000000110022220000000000002222000000000000222244444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28451	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001135444400000000110044440000000000004444000000000000444422222222000000002222222200000000222222220000000022222222000000002222222200000000222222220000000022222222000000002222222200000000
28452	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001200333300000000000033330000000000443333000000000044333355555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
28453	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001200333300000000000033330000000000553333000000000055333344444444000000004444444400000000444444440000000044444444000000004444444400000000444444440000000044444444000000004444444400000000
28454	4	16	0000000000000000000000000000000000000000000000000000000000000000000000001200333300000000000033330000000044003333000000004400333355555555000000005555555500000000555555550000000055555555000000005555555500000000555555550000000055555555000000005555555500000000
